Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,36.008094,[ 18 255] ; [17 30],[ 29.859375 243.140625] ; [ 5.140625 41.859375],1
s7,1,0.082803,3.009006,[143 121] ; [30 14],[148.28571429 115.71428571] ; [24.71428571 19.28571429],0
p11,1,0.083768,2.990239,[224  52] ; [43  4],[228.14860681  47.85139319] ; [38.85139319  8.14860681],0
p9,1,0.097716,2.742434,[237  34] ; [45  2],[240.32075472  30.67924528] ; [41.67924528  5.32075472],0
u2,1,0.102637,2.664081,[37 32] ; [6 1],[39.03947368 29.96052632] ; [3.96052632 3.03947368],0
a6,1,0.120483,2.411025,[193  82] ; [27 19],[188.47352025  86.52647975] ; [31.52647975 14.47352025],0
a4,1,0.120568,2.409925,[139 136] ; [18 29],[134.08385093 140.91614907] ; [22.91614907 24.08385093],0
a5,1,0.127384,2.324095,[221  55] ; [33 14],[217.04024768  58.95975232] ; [36.95975232 10.04024768],0
a3,1,0.12815,2.314768,[206  69] ; [40  7],[210.0931677  64.9068323] ; [35.9068323 11.0931677],0
n4,1,0.140581,2.171586,[221  54] ; [42  5],[224.61180124  50.38819876] ; [38.38819876  8.61180124],0
d3,1,0.146859,2.104575,[208  68] ; [30 16],[204.  72.] ; [34. 12.],0
u4,1,0.159301,1.980853,[  7 269] ; [ 3 44],[  8.54489164 267.45510836] ; [ 1.45510836 45.54489164],0
n6,1,0.165481,1.923415,[235  38] ; [43  3],[237.91222571  35.08777429] ; [40.08777429  5.91222571],0
s1,1,0.166382,1.915241,[  7 265] ; [ 3 44],[  8.52664577 263.47335423] ; [ 1.47335423 45.52664577],0
p2,1,0.378972,0.774033,[239  36] ; [43  4],[240.83850932  34.16149068] ; [41.16149068  5.83850932],0
n2,1,0.407393,0.686396,[37 13] ; [7 1],[37.93103448 12.06896552] ; [6.06896552 1.93103448],0
n3,1,0.477461,0.504656,[38 13] ; [5 3],[37.16949153 13.83050847] ; [5.83050847 2.16949153],0
d1,1,0.504124,0.446245,[180  96] ; [33 14],[182.00619195  93.99380805] ; [30.99380805 16.00619195],0
d2,1,0.53919,0.377043,[142 133] ; [26 20],[143.92523364 131.07476636] ; [24.07476636 21.92523364],0
u3,1,0.554394,0.349504,[42 28] ; [5 2],[42.72727273 27.27272727] ; [4.27272727 2.72727273],0
s6,1,0.581982,0.303041,[189  79] ; [35 12],[190.57777778  77.42222222] ; [33.42222222 13.57777778],0
r1,1,0.590568,0.289458,[231  44] ; [38  9],[229.73602484  45.26397516] ; [39.26397516  7.73602484],0
n1,1,0.593888,0.284314,[20 30] ; [4 4],[20.68965517 29.31034483] ; [3.31034483 4.68965517],0
d5,1,0.60933,0.261152,[236  40] ; [38  8],[234.85714286  41.14285714] ; [39.14285714  6.85714286],0
s2,1,0.616691,0.250545,[145 126] ; [27 20],[146.57861635 124.42138365] ; [25.42138365 21.57861635],0
s3,1,0.619201,0.246992,[144 125] ; [27 20],[145.5664557 123.4335443] ; [25.4335443 21.5664557],0
b1,1,0.633115,0.227861,[ 98 178] ; [15 32],[ 96.55727554 179.44272446] ; [16.44272446 30.55727554],0
d4,1,0.636302,0.223611,[239  37] ; [41  5],[240.  36.] ; [40.  6.],0
u1,1,0.64973,0.206241,[ 61 215] ; [ 9 38],[ 59.81424149 216.18575851] ; [10.18575851 36.81424149],0
a8,1,0.818441,0.052693,[ 39 204] ; [ 6 35],[ 38.50352113 204.49647887] ; [ 6.49647887 34.50352113],0
a7,1,0.831792,0.045115,[203  72] ; [34 13],[202.4068323  72.5931677] ; [34.5931677 12.4068323],0
v4,1,0.843498,0.038975,[263  10] ; [45  2],[262.7625  10.2375] ; [45.2375  1.7625],0
b4,1,0.876802,0.024033,[167 109] ; [29 18],[167.47987616 108.52012384] ; [28.52012384 18.47987616],0
s4,1,0.959602,0.002566,[ 35 239] ; [ 6 40],[ 35.10625 238.89375] ; [ 5.89375 40.10625],0
r4,1,0.967617,0.001648,[253  23] ; [43  4],[252.92879257  23.07120743] ; [43.07120743  3.92879257],0
