Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000517,12.052576,[30 47] ; [21  6],[37.75961538 39.24038462] ; [13.24038462 13.75961538],1
n3,1,0.763341,0.090659,[20  6] ; [5 2],[19.6969697  6.3030303] ; [5.3030303 1.6969697],0
r2,1,0.770703,0.084946,[68 10] ; [25  3],[68.43396226  9.56603774] ; [24.56603774  3.43396226],0
d4,1,0.779885,0.078103,[64 15] ; [22  6],[63.4953271 15.5046729] ; [22.5046729  5.4953271],0
d5,1,0.811863,0.056655,[61 18] ; [21  7],[60.54205607 18.45794393] ; [21.45794393  6.54205607],0
u3,1,0.81668,0.053739,[20  9] ; [8 3],[20.3  8.7] ; [7.7 3.3],0
b5,1,0.831777,0.045124,[49 30] ; [18 10],[49.46728972 29.53271028] ; [17.53271028 10.46728972],0
v4,1,0.881055,0.02239,[74  5] ; [26  2],[73.8317757  5.1682243] ; [26.1682243  1.8317757],0
a1,1,0.881055,0.02239,[ 5 74] ; [ 2 26],[ 5.1682243 73.8317757] ; [ 1.8317757 26.1682243],0
s4,1,0.895131,0.017375,[15 64] ; [ 5 23],[14.76635514 64.23364486] ; [ 5.23364486 22.76635514],0
s8,1,0.902414,0.015034,[30 49] ; [11 17],[30.27102804 48.72897196] ; [10.72897196 17.27102804],0
s2,1,0.907329,0.013551,[38 40] ; [14 14],[38.26415094 39.73584906] ; [13.73584906 14.26415094],0
a8,1,0.9464,0.00452,[ 6 68] ; [ 2 24],[ 5.92 68.08] ; [ 2.08 23.92],0
u1,1,0.962223,0.002243,[11 68] ; [ 4 24],[11.07476636 67.92523364] ; [ 3.92523364 24.07476636],0
p1,1,0.968233,0.001586,[ 9 70] ; [ 3 24],[ 8.94339623 70.05660377] ; [ 3.05660377 23.94339623],0
