Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a7,1,0.002476,9.158536,[31  7] ; [37 34],[23.70642202 14.29357798] ; [44.29357798 26.70642202],0
u2,1,0.391193,0.735229,[8 9] ; [18 12],[9.40425532 7.59574468] ; [16.59574468 13.40425532],0
u3,1,0.391193,0.735229,[8 9] ; [18 12],[9.40425532 7.59574468] ; [16.59574468 13.40425532],0
p5,1,0.392905,0.729932,[ 3 34] ; [ 3 69],[ 2.03669725 34.96330275] ; [ 3.96330275 68.03669725],0
r2,1,0.422527,0.643275,[32  6] ; [56 16],[30.4  7.6] ; [57.6 14.4],0
s4,1,0.46129,0.542763,[ 3 35] ; [ 9 63],[ 4.14545455 33.85454545] ; [ 7.85454545 64.14545455],0
p1,1,0.489624,0.477352,[ 2 35] ; [ 2 70],[ 1.35779817 35.64220183] ; [ 2.64220183 69.35779817],0
a6,1,0.497429,0.460417,[18 20] ; [39 33],[19.69090909 18.30909091] ; [37.30909091 34.69090909],0
d4,1,0.510396,0.433256,[28 10] ; [48 23],[26.49541284 11.50458716] ; [49.50458716 21.49541284],0
n1,1,0.582432,0.302319,[3 8] ; [ 6 25],[2.35714286 8.64285714] ; [ 6.64285714 24.35714286],0
v4,1,0.630747,0.231049,[33  4] ; [61 10],[32.2037037  4.7962963] ; [61.7962963  9.2037037],0
u1,1,0.632711,0.228403,[ 3 35] ; [ 4 68],[ 2.41818182 35.58181818] ; [ 4.58181818 67.41818182],0
s7,1,0.6356,0.224543,[ 6 30] ; [ 9 59],[ 5.19230769 30.80769231] ; [ 9.80769231 58.19230769],0
a3,1,0.695027,0.153697,[21 17] ; [42 29],[21.96330275 16.03669725] ; [41.03669725 29.96330275],0
n5,1,0.70273,0.145647,[12 26] ; [25 46],[12.89908257 25.10091743] ; [24.10091743 46.89908257],0
n6,1,0.717236,0.131157,[23 15] ; [41 31],[22.10909091 15.89090909] ; [41.89090909 30.10909091],0
s1,1,0.731221,0.117993,[ 2 36] ; [ 5 67],[ 2.41818182 35.58181818] ; [ 4.58181818 67.41818182],0
v3,1,0.80256,0.062518,[ 6 28] ; [11 59],[ 5.55769231 28.44230769] ; [11.44230769 58.55769231],0
b4,1,0.803699,0.061783,[21 17] ; [38 34],[20.38181818 17.61818182] ; [38.61818182 33.38181818],0
r4,1,0.842933,0.039261,[25 13] ; [46 26],[24.52727273 13.47272727] ; [46.47272727 25.52727273],0
a2,1,0.855189,0.033307,[ 3 35] ; [ 5 67],[ 2.76363636 35.23636364] ; [ 5.23636364 66.76363636],0
n2,1,0.890513,0.018949,[7 4] ; [19 12],[6.80952381 4.19047619] ; [19.19047619 11.80952381],0
s8,1,0.925465,0.008752,[ 4 34] ; [ 8 64],[ 4.14545455 33.85454545] ; [ 7.85454545 64.14545455],0
s2,1,0.967567,0.001653,[ 6 32] ; [11 60],[ 5.9266055 32.0733945] ; [11.0733945 59.9266055],0
d2,1,0.968782,0.001532,[12 26] ; [23 49],[12.09090909 25.90909091] ; [22.90909091 49.09090909],0
