Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.001765,9.779345,[17 51] ; [13  8],[22.92134831 45.07865169] ; [ 7.07865169 13.92134831],0
v3,1,0.30345,1.058973,[22 47] ; [ 4 16],[20.15730337 48.84269663] ; [ 5.84269663 14.15730337],0
a8,1,0.338102,0.917616,[ 3 62] ; [ 2 17],[ 3.86904762 61.13095238] ; [ 1.13095238 17.86904762],0
p11,1,0.346246,0.887168,[38 31] ; [14  7],[39.86666667 29.13333333] ; [12.13333333  8.86666667],0
a1,1,0.360814,0.835059,[ 8 61] ; [ 1 20],[ 6.9 62.1] ; [ 2.1 18.9],0
v4,1,0.397219,0.71673,[48 21] ; [10  7],[46.53488372 22.46511628] ; [11.46511628  5.53488372],0
n6,1,0.402326,0.701363,[43 25] ; [10  9],[41.42528736 26.57471264] ; [11.57471264  7.42528736],0
p5,1,0.422935,0.642144,[ 6 62] ; [ 3 17],[ 6.95454545 61.04545455] ; [ 2.04545455 17.95454545],0
u1,1,0.447865,0.576049,[ 7 62] ; [ 1 20],[ 6.13333333 62.86666667] ; [ 1.86666667 19.13333333],0
a3,1,0.501378,0.452019,[45 24] ; [12  9],[43.7 25.3] ; [13.3  7.7],0
p1,1,0.50923,0.43565,[ 4 65] ; [ 2 18],[ 4.65168539 64.34831461] ; [ 1.34831461 18.65168539],0
a5,1,0.510713,0.432606,[48 21] ; [13  8],[46.76666667 22.23333333] ; [14.23333333  6.76666667],0
d3,1,0.568909,0.324512,[44 24] ; [15  6],[45.07865169 22.92134831] ; [13.92134831  7.07865169],0
a7,1,0.57279,0.318036,[40 29] ; [13  7],[41.08988764 27.91011236] ; [11.91011236  8.08988764],0
n2,1,0.576172,0.312464,[17 16] ; [5 3],[17.70731707 15.29268293] ; [4.29268293 3.70731707],0
b4,1,0.631391,0.230179,[42 27] ; [14  7],[42.93333333 26.06666667] ; [13.06666667  7.93333333],0
b2,1,0.668755,0.183062,[12 27] ; [ 4 12],[11.34545455 27.65454545] ; [ 4.65454545 11.34545455],0
b3,1,0.668755,0.183062,[12 27] ; [ 4 12],[11.34545455 27.65454545] ; [ 4.65454545 11.34545455],0
a6,1,0.670091,0.181496,[43 26] ; [12  9],[42.16666667 26.83333333] ; [12.83333333  8.16666667],0
u2,1,0.680724,0.169312,[13 11] ; [5 3],[13.5 10.5] ; [4.5 3.5],0
p12,1,0.686135,0.163301,[ 2 66] ; [ 1 20],[ 2.29213483 65.70786517] ; [ 0.70786517 20.29213483],0
p8,1,0.755388,0.097059,[18 50] ; [ 6 14],[18.54545455 49.45454545] ; [ 5.45454545 14.54545455],0
a4,1,0.777981,0.079496,[30 38] ; [10 11],[30.56179775 37.43820225] ; [ 9.43820225 11.56179775],0
d4,1,0.801396,0.063273,[57 12] ; [17  3],[57.37078652 11.62921348] ; [16.62921348  3.37078652],0
p6,1,0.80187,0.062965,[14 52] ; [ 5 16],[14.4137931 51.5862069] ; [ 4.5862069 16.4137931],0
n1,1,0.823563,0.049713,[11 22] ; [3 5],[11.26829268 21.73170732] ; [2.73170732 5.26829268],0
d1,1,0.838753,0.041408,[41 28] ; [13  8],[41.4 27.6] ; [12.6  8.4],0
b1,1,0.894232,0.017676,[35 34] ; [11 10],[35.26666667 33.73333333] ; [10.73333333 10.26666667],0
d2,1,0.907927,0.013376,[35 33] ; [10 10],[34.77272727 33.22727273] ; [10.22727273  9.77272727],0
s4,1,0.981147,0.000558,[10 59] ; [ 3 18],[ 9.96666667 59.03333333] ; [ 3.03333333 17.96666667],0
