Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.0,31.512325,[ 58 252] ; [23 16],[ 71.94842407 238.05157593] ; [ 9.05157593 29.94842407],1
a7,1,0.236037,1.404108,[190 125] ; [28 12],[193.43661972 121.56338028] ; [24.56338028 15.43661972],0
a6,1,0.313654,1.015227,[185 132] ; [20 20],[182.03081232 134.96918768] ; [22.96918768 17.03081232],0
v2,1,0.335409,0.927902,[137 163] ; [21 18],[139.82300885 160.17699115] ; [18.17699115 20.82300885],0
s2,1,0.359889,0.838282,[111 205] ; [17 23],[113.61797753 202.38202247] ; [14.38202247 25.61797753],0
u2,1,0.360028,0.837795,[67 68] ; [11  7],[68.82352941 66.17647059] ; [9.17647059 8.82352941],0
r3,1,0.391674,0.733738,[276  38] ; [37  3],[277.63276836  36.36723164] ; [35.36723164  4.63276836],0
a5,1,0.422964,0.642065,[177 140] ; [25 15],[179.36694678 137.63305322] ; [22.63305322 17.36694678],0
v4,1,0.447137,0.577899,[277  36] ; [37  3],[278.41926346  34.58073654] ; [35.58073654  4.41926346],0
u3,1,0.461028,0.543398,[63 73] ; [10  8],[64.46753247 71.53246753] ; [8.53246753 9.46753247],0
b2,1,0.50422,0.446042,[ 66 112] ; [11 14],[ 67.51724138 110.48275862] ; [ 9.48275862 15.51724138],0
b3,1,0.50422,0.446042,[ 66 112] ; [11 14],[ 67.51724138 110.48275862] ; [ 9.48275862 15.51724138],0
d4,1,0.514599,0.424704,[181 136] ; [25 15],[182.91876751 134.08123249] ; [23.08123249 16.91876751],0
a1,1,0.514932,0.424033,[ 16 301] ; [ 3 37],[ 16.87114846 300.12885154] ; [ 2.12885154 37.87114846],0
b4,1,0.540009,0.375523,[174 143] ; [24 16],[175.81512605 141.18487395] ; [22.18487395 17.81512605],0
a8,1,0.581865,0.30323,[ 45 255] ; [ 7 31],[ 46.15384615 253.84615385] ; [ 5.84615385 32.15384615],0
a4,1,0.607836,0.263338,[ 75 240] ; [11 29],[ 76.30985915 238.69014085] ; [ 9.69014085 30.30985915],0
r1,1,0.632126,0.229189,[216  98] ; [29 11],[217.31638418  96.68361582] ; [27.68361582 12.31638418],0
a2,1,0.693307,0.155528,[ 21 296] ; [ 2 38],[ 20.42296919 296.57703081] ; [ 2.57703081 37.42296919],0
n2,1,0.699649,0.148837,[64 22] ; [8 2],[64.5 21.5] ; [7.5 2.5],0
b5,1,0.713446,0.134859,[184 133] ; [22 18],[182.91876751 134.08123249] ; [23.08123249 16.91876751],0
n1,1,0.796129,0.06675,[34 51] ; [4 5],[34.36170213 50.63829787] ; [3.63829787 5.36170213],0
d5,1,0.804009,0.061584,[173 144] ; [21 19],[172.26330532 144.73669468] ; [21.73669468 18.26330532],0
a3,1,0.839292,0.041128,[178 136] ; [22 18],[177.40112994 136.59887006] ; [22.59887006 17.40112994],0
d3,1,0.922129,0.009555,[116 200] ; [15 25],[116.28089888 199.71910112] ; [14.71910112 25.28089888],0
r2,1,0.954552,0.003248,[273  39] ; [34  5],[272.88888889  39.11111111] ; [34.11111111  4.88888889],0
s3,1,0.955982,0.003047,[143 170] ; [18 21],[143.16193182 169.83806818] ; [17.83806818 21.16193182],0
b1,1,0.961367,0.002346,[136 181] ; [17 23],[135.85714286 181.14285714] ; [17.14285714 22.85714286],0
d2,1,0.974839,0.000995,[ 48 268] ; [ 6 34],[ 47.93258427 268.06741573] ; [ 6.06741573 33.93258427],0
