Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.059537,3.550235,[15  9] ; [14 23],[11.40983607 12.59016393] ; [17.59016393 19.40983607],0
s2,1,0.381544,0.765723,[11 11] ; [15 24],[ 9.37704918 12.62295082] ; [16.62295082 22.37704918],0
d4,1,0.388245,0.74443,[19  5] ; [27 12],[17.52380952  6.47619048] ; [28.47619048 10.52380952],0
a8,1,0.407577,0.685858,[ 1 19] ; [ 4 30],[ 1.85185185 18.14814815] ; [ 3.14814815 30.85185185],0
s8,1,0.409539,0.680138,[ 7 16] ; [ 8 30],[ 5.6557377 17.3442623] ; [ 9.3442623 28.6557377],0
b2,1,0.432768,0.615385,[6 9] ; [ 7 18],[ 4.875 10.125] ; [ 8.125 16.875],0
b3,1,0.432768,0.615385,[6 9] ; [ 7 18],[ 4.875 10.125] ; [ 8.125 16.875],0
d3,1,0.441498,0.592386,[15  9] ; [28 11],[16.38095238  7.61904762] ; [26.61904762 12.38095238],0
p8,1,0.441498,0.592386,[ 9 15] ; [11 28],[ 7.61904762 16.38095238] ; [12.38095238 26.61904762],0
d2,1,0.458032,0.550699,[10 14] ; [20 19],[11.42857143 12.57142857] ; [18.57142857 20.42857143],0
u2,1,0.466394,0.530507,[3 5] ; [7 6],[3.80952381 4.19047619] ; [6.19047619 6.80952381],0
p6,1,0.481471,0.495529,[ 6 15] ; [ 8 31],[ 4.9 16.1] ; [ 9.1 29.9],0
a5,1,0.484002,0.489833,[18  6] ; [26 13],[16.76190476  7.23809524] ; [27.23809524 11.76190476],0
r3,1,0.550229,0.356908,[21  3] ; [35  3],[21.67741935  2.32258065] ; [34.32258065  3.67741935],0
b4,1,0.563833,0.33311,[13 11] ; [24 15],[14.0952381  9.9047619] ; [22.9047619 16.0952381],0
a2,1,0.589707,0.290801,[ 7 17] ; [ 9 30],[ 6.0952381 17.9047619] ; [ 9.9047619 29.0952381],0
n4,1,0.623433,0.241073,[19  5] ; [28 10],[18.19354839  5.80645161] ; [28.80645161  9.19354839],0
s5,1,0.650436,0.205351,[ 6 17] ; [ 8 30],[ 5.27868852 17.72131148] ; [ 8.72131148 29.27868852],0
s7,1,0.70725,0.141039,[ 9 12] ; [14 23],[ 8.32758621 12.67241379] ; [14.67241379 22.32758621],0
n6,1,0.715203,0.133136,[16  8] ; [27 11],[16.64516129  7.35483871] ; [26.35483871 11.64516129],0
a3,1,0.736197,0.113498,[15  9] ; [26 13],[15.61904762  8.38095238] ; [25.38095238 13.61904762],0
p11,1,0.766591,0.088112,[12 12] ; [21 18],[12.57142857 11.42857143] ; [20.42857143 18.57142857],0
s6,1,0.767615,0.087318,[13 10] ; [20 18],[12.44262295 10.55737705] ; [20.55737705 17.44262295],0
r2,1,0.776039,0.080931,[22  2] ; [34  4],[21.67741935  2.32258065] ; [34.32258065  3.67741935],0
r1,1,0.814847,0.054839,[19  5] ; [31  7],[19.35483871  4.64516129] ; [30.64516129  7.35483871],0
p10,1,0.814847,0.054839,[ 5 19] ; [ 7 31],[ 4.64516129 19.35483871] ; [ 7.35483871 30.64516129],0
v4,1,0.908797,0.013123,[21  3] ; [32  5],[20.85245902  3.14754098] ; [32.14754098  4.85245902],0
n2,1,0.94766,0.004309,[6 1] ; [11  2],[5.95 1.05] ; [11.05  1.95],0
n5,1,0.972806,0.001162,[14 10] ; [22 16],[13.93548387 10.06451613] ; [22.06451613 15.93548387],0
r4,1,0.975646,0.000932,[19  5] ; [31  8],[19.04761905  4.95238095] ; [30.95238095  8.04761905],0
d1,1,0.980225,0.000614,[11 13] ; [18 21],[11.04761905 12.95238095] ; [17.95238095 21.04761905],0
