Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,2.3e-05,17.895007,[32 52] ; [36 11],[43.60305344 40.39694656] ; [24.39694656 22.60305344],1
r2,1,0.507975,0.438237,[78  6] ; [45  2],[78.87022901  5.12977099] ; [44.12977099  2.87022901],0
p9,1,0.519448,0.414989,[65 19] ; [37  8],[66.41860465 17.58139535] ; [35.58139535  9.41860465],0
s1,1,0.536231,0.38257,[ 6 79] ; [ 2 44],[ 5.19083969 79.80916031] ; [ 2.80916031 43.19083969],0
d1,1,0.570995,0.321021,[45 41] ; [27 20],[46.55639098 39.44360902] ; [25.44360902 21.55639098],0
s5,1,0.573198,0.317361,[32 50] ; [16 31],[30.51162791 51.48837209] ; [17.48837209 29.51162791],0
p4,1,0.620743,0.244825,[53 33] ; [31 16],[54.31578947 31.68421053] ; [29.68421053 17.31578947],0
a1,1,0.668976,0.182803,[ 4 82] ; [ 3 44],[ 4.52631579 81.47368421] ; [ 2.47368421 44.52631579],0
a8,1,0.702527,0.145856,[12 69] ; [ 7 33],[12.71900826 68.28099174] ; [ 6.28099174 33.71900826],0
a2,1,0.708132,0.14015,[23 63] ; [14 33],[23.92481203 62.07518797] ; [13.07518797 33.92481203],0
n2,1,0.724159,0.124542,[21  5] ; [6 2],[20.64705882  5.35294118] ; [6.35294118 1.64705882],0
b5,1,0.756397,0.096234,[47 39] ; [27 20],[47.84962406 38.15037594] ; [26.15037594 20.84962406],0
u3,1,0.774622,0.081988,[15  8] ; [6 4],[14.63636364  8.36363636] ; [6.36363636 3.63636364],0
a5,1,0.909573,0.0129,[63 23] ; [34 13],[62.72180451 23.27819549] ; [34.27819549 12.72180451],0
r3,1,0.921362,0.009745,[79  5] ; [44  3],[78.87022901  5.12977099] ; [44.12977099  2.87022901],0
n4,1,0.938782,0.005898,[70 16] ; [38  9],[69.83458647 16.16541353] ; [38.16541353  8.83458647],0
n3,1,0.938811,0.005893,[16  9] ; [5 3],[15.90909091  9.09090909] ; [5.09090909 2.90909091],0
d5,1,0.962644,0.002194,[68 18] ; [37 10],[67.89473684 18.10526316] ; [37.10526316  9.89473684],0
d2,1,0.991292,0.000119,[44 42] ; [24 23],[43.96992481 42.03007519] ; [24.03007519 22.96992481],0
