Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,5e-06,20.894257,[54 13] ; [40 50],[40.11464968 26.88535032] ; [53.88535032 36.11464968],1
a2,1,0.202042,1.62755,[20 48] ; [19 73],[16.575 51.425] ; [22.425 69.575],0
d3,1,0.202627,1.623338,[48 20] ; [56 36],[44.2 23.8] ; [59.8 32.2],0
p11,1,0.209601,1.574177,[54 14] ; [65 27],[50.575 17.425] ; [68.425 23.575],0
p5,1,0.209824,1.572639,[13 55] ; [11 81],[10.2 57.8] ; [13.8 78.2],0
n2,1,0.232893,1.423106,[14  1] ; [19  5],[12.69230769  2.30769231] ; [20.30769231  3.69230769],0
p12,1,0.245954,1.346139,[ 8 60] ; [ 6 86],[ 5.95 62.05] ; [ 8.05 83.95],0
s4,1,0.270629,1.213558,[12 55] ; [23 68],[14.84177215 52.15822785] ; [20.15822785 70.84177215],0
r2,1,0.283282,1.151278,[66  2] ; [83  6],[64.53503185  3.46496815] ; [84.46496815  4.53503185],0
s1,1,0.304783,1.053149,[ 1 65] ; [ 4 86],[ 2.11538462 63.88461538] ; [ 2.88461538 87.11538462],0
a7,1,0.31881,0.993824,[48 19] ; [59 33],[45.08805031 21.91194969] ; [61.91194969 30.08805031],0
b2,1,0.351445,0.868232,[18 23] ; [19 36],[15.80208333 25.19791667] ; [21.19791667 33.80208333],0
b3,1,0.351445,0.868232,[18 23] ; [19 36],[15.80208333 25.19791667] ; [21.19791667 33.80208333],0
p9,1,0.384469,0.756364,[57  9] ; [73 17],[55. 11.] ; [75. 15.],0
p2,1,0.423893,0.639497,[58 10] ; [74 18],[56.1 11.9] ; [75.9 16.1],0
u3,1,0.427017,0.630922,[8 5] ; [13 14],[6.825 6.175] ; [14.175 12.825],0
b4,1,0.439315,0.598072,[38 30] ; [57 35],[40.375 27.625] ; [54.625 37.375],0
b1,1,0.523421,0.407147,[27 41] ; [32 60],[25.075 42.925] ; [33.925 58.075],0
a5,1,0.618578,0.247871,[54 14] ; [70 22],[52.7 15.3] ; [71.3 20.7],0
a4,1,0.619075,0.24717,[33 35] ; [41 51],[31.45 36.55] ; [42.55 49.45],0
d4,1,0.687121,0.16222,[59  8] ; [79 13],[58.1509434  8.8490566] ; [79.8490566 12.1509434],0
a1,1,0.704838,0.143488,[ 3 65] ; [ 3 89],[ 2.55 65.45] ; [ 3.45 88.55],0
n3,1,0.820119,0.051707,[13  3] ; [18  5],[12.71794872  3.28205128] ; [18.28205128  4.71794872],0
s6,1,0.821855,0.050697,[56 10] ; [76 15],[55.49044586 10.50955414] ; [76.50955414 14.49044586],0
u4,1,0.829055,0.046619,[ 1 67] ; [ 1 91],[ 0.85 67.15] ; [ 1.15 90.85],0
d2,1,0.912742,0.012008,[37 30] ; [50 42],[36.66037736 30.33962264] ; [50.33962264 41.66037736],0
b5,1,0.968046,0.001605,[36 32] ; [49 43],[36.125 31.875] ; [48.875 43.125],0
