Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,3.6e-05,17.069127,[37  5] ; [34 35],[26.86486486 15.13513514] ; [44.13513514 24.86486486],1
s8,1,0.263633,1.249579,[18 24] ; [23 48],[15.23893805 26.76106195] ; [25.76106195 45.23893805],0
s2,1,0.275261,1.190338,[20 22] ; [26 44],[17.25 24.75] ; [28.75 41.25],0
p11,1,0.282413,1.155441,[35  7] ; [53 18],[32.7079646  9.2920354] ; [55.2920354 15.7079646],0
u1,1,0.283904,1.148304,[ 2 40] ; [ 1 70],[ 1.11504425 40.88495575] ; [ 1.88495575 69.11504425],0
p10,1,0.300102,1.073741,[33  9] ; [48 21],[30.64864865 11.35135135] ; [50.35135135 18.64864865],0
v4,1,0.323532,0.974613,[40  2] ; [63  7],[38.625  3.375] ; [64.375  5.625],0
b1,1,0.35112,0.869407,[16 26] ; [21 50],[13.75221239 28.24778761] ; [23.24778761 47.75221239],0
a8,1,0.351996,0.866248,[ 6 34] ; [ 6 60],[ 4.52830189 35.47169811] ; [ 7.47169811 58.52830189],0
s3,1,0.391486,0.734322,[23 19] ; [32 37],[20.81081081 21.18918919] ; [34.18918919 34.81081081],0
d4,1,0.403469,0.697964,[33  9] ; [50 20],[31.125 10.875] ; [51.875 18.125],0
s5,1,0.410857,0.67632,[11 29] ; [14 54],[ 9.25925926 30.74074074] ; [15.74074074 52.25925926],0
v3,1,0.431135,0.619763,[20 21] ; [39 30],[21.99090909 19.00909091] ; [37.00909091 31.99090909],0
n4,1,0.436523,0.605405,[30 12] ; [45 25],[28.125 13.875] ; [46.875 23.125],0
p9,1,0.472408,0.516339,[33  9] ; [50 19],[31.40540541 10.59459459] ; [51.59459459 17.40540541],0
s4,1,0.539157,0.377104,[ 7 35] ; [15 55],[ 8.25 33.75] ; [13.75 56.25],0
u3,1,0.568618,0.325,[ 9 11] ; [17 15],[10. 10.] ; [16. 16.],0
a6,1,0.574256,0.315613,[23 19] ; [35 36],[21.55752212 20.44247788] ; [36.44247788 34.55752212],0
d3,1,0.575705,0.313229,[25 17] ; [46 25],[26.38938053 15.61061947] ; [44.61061947 26.38938053],0
a1,1,0.588703,0.292375,[ 2 40] ; [ 2 69],[ 1.48672566 40.51327434] ; [ 2.51327434 68.48672566],0
u2,1,0.644634,0.212732,[11  9] ; [15 16],[10.19607843  9.80392157] ; [15.80392157 15.19607843],0
d5,1,0.699364,0.149135,[31 11] ; [50 21],[30.10619469 11.89380531] ; [50.89380531 20.10619469],0
u4,1,0.704774,0.143554,[ 1 41] ; [ 1 70],[ 0.74336283 41.25663717] ; [ 1.25663717 69.74336283],0
b5,1,0.720598,0.12792,[24 18] ; [43 28],[24.90265487 17.09734513] ; [42.09734513 28.90265487],0
n6,1,0.728193,0.120777,[33  8] ; [59 12],[33.67857143  7.32142857] ; [58.32142857 12.67857143],0
r3,1,0.762369,0.091429,[39  3] ; [66  4],[39.375  2.625] ; [65.625  4.375],0
a7,1,0.767832,0.08715,[27 14] ; [48 22],[27.7027027 13.2972973] ; [47.2972973 22.7027027],0
n2,1,0.788776,0.07177,[7 4] ; [13  6],[7.33333333 3.66666667] ; [12.66666667  6.33333333],0
a3,1,0.792795,0.069002,[22 20] ; [39 32],[22.67256637 19.32743363] ; [38.32743363 32.67256637],0
s1,1,0.87989,0.022834,[ 1 41] ; [ 2 68],[ 1.125 40.875] ; [ 1.875 68.125],0
r2,1,0.960642,0.002435,[37  5] ; [61  8],[37.08108108  4.91891892] ; [60.91891892  8.08108108],0
r1,1,0.997027,1.4e-05,[29 13] ; [49 22],[28.99115044 13.00884956] ; [49.00884956 21.99115044],0
