Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,40.283242,[194  61] ; [48 66],[167.23577236  87.76422764] ; [74.76422764 39.23577236],1
n3,1,0.344688,0.892917,[53 16] ; [26 12],[50.94392523 18.05607477] ; [28.05607477  9.94392523],0
p1,1,0.364821,0.821229,[ 12 243] ; [  8 106],[ 13.82113821 241.17886179] ; [  6.17886179 107.82113821],0
a5,1,0.391838,0.733231,[177  78] ; [74 40],[173.45528455  81.54471545] ; [77.54471545 36.45528455],0
s8,1,0.40288,0.699712,[102 153] ; [40 73],[ 98.39673913 156.60326087] ; [43.60326087 69.39673913],0
p11,1,0.478592,0.50207,[181  74] ; [85 29],[183.82113821  71.17886179] ; [82.17886179 31.82113821],0
b4,1,0.504863,0.444699,[157  98] ; [66 48],[154.10569106 100.89430894] ; [68.89430894 45.10569106],0
v1,1,0.526632,0.400885,[115 131] ; [47 62],[112.25915493 133.74084507] ; [49.74084507 59.25915493],0
d2,1,0.541101,0.373503,[129 125] ; [53 59],[126.30601093 127.69398907] ; [55.69398907 56.30601093],0
s5,1,0.571913,0.319493,[ 71 178] ; [34 74],[ 73.23529412 175.76470588] ; [31.76470588 76.23529412],0
n4,1,0.578271,0.309037,[194  60] ; [84 30],[191.88043478  62.11956522] ; [86.11956522 27.88043478],0
n1,1,0.612111,0.257113,[26 42] ; [13 26],[24.78504673 43.21495327] ; [14.21495327 24.78504673],0
a8,1,0.622207,0.242777,[ 28 203] ; [11 96],[ 26.65384615 204.34615385] ; [12.34615385 94.65384615],0
a3,1,0.660865,0.192474,[177  78] ; [81 32],[178.77717391  76.22282609] ; [79.22282609 33.77717391],0
b2,1,0.702759,0.145618,[58 92] ; [33 47],[59.34782609 90.65217391] ; [31.65217391 48.34782609],0
b3,1,0.702759,0.145618,[58 92] ; [33 47],[59.34782609 90.65217391] ; [31.65217391 48.34782609],0
v3,1,0.738153,0.111757,[ 88 156] ; [38 73],[ 86.6028169 157.3971831] ; [39.3971831 71.6028169],0
n2,1,0.770967,0.084745,[47 21] ; [28 11],[47.6635514 20.3364486] ; [27.3364486 11.6635514],0
p12,1,0.803293,0.062045,[ 14 241] ; [  7 107],[ 14.51219512 240.48780488] ; [  6.48780488 107.51219512],0
p7,1,0.875264,0.024641,[104 146] ; [48 65],[104.68319559 145.31680441] ; [47.31680441 65.68319559],0
a4,1,0.922987,0.009346,[117 138] ; [52 60],[117.42506812 137.57493188] ; [51.57493188 60.42506812],0
s7,1,0.982297,0.000492,[109 135] ; [49 61],[108.9039548 135.0960452] ; [49.0960452 60.9039548],0
