Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,65.814165,[ 7 36] ; [110  22],[28.74857143 14.25142857] ; [88.25142857 43.74857143],1
a7,1,0.376473,0.782187,[22 21] ; [80 56],[24.5027933 18.4972067] ; [77.4972067 58.5027933],0
d5,1,0.439693,0.597084,[27 16] ; [94 42],[29.06703911 13.93296089] ; [91.93296089 44.06703911],0
a4,1,0.471208,0.519141,[12 30] ; [47 89],[13.92134831 28.07865169] ; [45.07865169 90.92134831],0
u1,1,0.502274,0.450129,[ 3 40] ; [  6 130],[ 2.16201117 40.83798883] ; [  6.83798883 129.16201117],0
d3,1,0.590801,0.289095,[24 19] ; [69 66],[22.46629213 20.53370787] ; [70.53370787 64.46629213],0
p7,1,0.598693,0.276971,[20 23] ; [68 65],[21.5 21.5] ; [66.5 66.5],0
a1,1,0.604944,0.267604,[ 3 40] ; [ 13 123],[ 3.84357542 39.15642458] ; [ 12.15642458 123.84357542],0
v2,1,0.605171,0.267267,[16 27] ; [55 77],[17.44571429 25.55428571] ; [53.55428571 78.44571429],0
d1,1,0.70572,0.142589,[16 27] ; [55 81],[17.05586592 25.94413408] ; [53.94413408 82.05586592],0
n1,1,0.743518,0.107059,[ 6 11] ; [14 21],[ 6.53846154 10.46153846] ; [13.46153846 21.53846154],0
p1,1,0.839679,0.040927,[ 4 39] ; [ 14 121],[ 4.34831461 38.65168539] ; [ 13.65168539 121.34831461],0
a2,1,0.879328,0.02305,[ 5 38] ; [ 17 119],[ 5.2849162 37.7150838] ; [ 16.7150838 119.2849162],0
b2,1,0.938919,0.005872,[ 9 17] ; [28 51],[ 9.16190476 16.83809524] ; [27.83809524 51.16190476],0
b3,1,0.938919,0.005872,[ 9 17] ; [28 51],[ 9.16190476 16.83809524] ; [27.83809524 51.16190476],0
