Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,161.112083,[426  42] ; [67 88],[370.3434992  97.6565008] ; [122.6565008  32.3434992],1
s3,1,0.010715,6.511962,[258 200] ; [68 85],[244.36661211 213.63338789] ; [81.63338789 71.36661211],0
p8,1,0.015882,5.815927,[256 201] ; [69 85],[243.08510638 213.91489362] ; [81.91489362 72.08510638],0
r4,1,0.016385,5.761026,[447  21] ; [140  15],[440.95666132  27.04333868] ; [146.04333868   8.95666132],0
a3,1,0.016409,5.758555,[345 118] ; [100  55],[333.38996764 129.61003236] ; [111.61003236  43.38996764],0
a5,1,0.018236,5.573349,[366 101] ; [107  48],[355.13022508 111.86977492] ; [117.86977492  37.13022508],0
p12,1,0.02036,5.380778,[ 46 417] ; [  6 147],[ 39.08441558 423.91558442] ; [ 12.91558442 140.08441558],0
n1,1,0.026648,4.913473,[42 50] ; [13 36],[35.88652482 56.11347518] ; [19.11347518 29.88652482],0
p2,1,0.039796,4.226569,[395  70] ; [119  34],[386.74757282  78.25242718] ; [127.25242718  25.74757282],0
r2,1,0.050263,3.83267,[451  14] ; [143  10],[446.94174757  18.05825243] ; [147.05825243   5.94174757],0
b3,1,0.052993,3.744141,[131 173] ; [26 57],[123.32816537 180.67183463] ; [33.67183463 49.32816537],0
b2,1,0.052993,3.744141,[131 173] ; [26 57],[123.32816537 180.67183463] ; [33.67183463 49.32816537],0
d1,1,0.056685,3.631815,[294 174] ; [84 71],[283.95505618 184.04494382] ; [94.04494382 60.95505618],0
a4,1,0.059893,3.540353,[226 238] ; [62 93],[215.88368336 248.11631664] ; [72.11631664 82.88368336],0
u4,1,0.098606,2.72794,[ 14 454] ; [  1 154],[ 11.26805778 456.73194222] ; [  3.73194222 151.26805778],0
d5,1,0.119647,2.421931,[386  79] ; [120  35],[379.5  85.5] ; [126.5  28.5],0
n2,1,0.129247,2.301527,[72 22] ; [31 17],[68.18309859 25.81690141] ; [34.81690141 13.18309859],0
a6,1,0.137734,2.20309,[326 138] ; [99 56],[318.57835218 145.42164782] ; [106.42164782  48.57835218],0
v2,1,0.149127,2.081163,[278 171] ; [80 65],[270.60942761 178.39057239] ; [87.39057239 57.60942761],0
p1,1,0.176175,1.829597,[ 44 421] ; [  9 143],[ 39.94327391 425.05672609] ; [ 13.05672609 138.94327391],0
b4,1,0.189982,1.717758,[271 197] ; [99 56],[277.94542536 190.05457464] ; [92.05457464 62.94542536],0
n3,1,0.324587,0.970373,[61 31] ; [35 12],[63.53956835 28.46043165] ; [32.46043165 14.53956835],0
b1,1,0.347179,0.883743,[189 279] ; [56 99],[184.04494382 283.95505618] ; [60.95505618 94.04494382],0
s1,1,0.352068,0.865991,[ 16 443] ; [  8 147],[ 17.94136808 441.05863192] ; [  6.05863192 148.94136808],0
u3,1,0.394603,0.724711,[78 45] ; [30 23],[75.47727273 47.52272727] ; [32.52272727 20.47727273],0
b5,1,0.445233,0.582759,[276 192] ; [86 69],[271.93579454 196.06420546] ; [90.06420546 64.93579454],0
u2,1,0.460037,0.545804,[71 51] ; [34 19],[73.2 48.8] ; [31.8 21.2],0
d4,1,0.545953,0.364617,[387  75] ; [133  22],[389.36790924  72.63209076] ; [130.63209076  24.36790924],0
a1,1,0.592986,0.285705,[ 23 445] ; [  6 149],[ 21.78491172 446.21508828] ; [  7.21508828 147.78491172],0
r3,1,0.658617,0.195208,[444  22] ; [149   6],[444.98872786  21.01127214] ; [148.01127214   6.98872786],0
d3,1,0.801731,0.063055,[323 142] ; [106  49],[321.75 143.25] ; [107.25  47.75],0
a7,1,0.873435,0.025376,[345 120] ; [116  39],[345.75 119.25] ; [115.25  39.75],0
