Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,92.158212,[ 51 215] ; [218 165],[110.25269646 155.74730354] ; [158.74730354 224.25269646],1
a2,1,0.101241,2.685891,[ 62 210] ; [113 284],[ 71.1509716 200.8490284] ; [103.8490284 293.1509716],0
a6,1,0.103792,2.646293,[179  93] ; [284 112],[188.52694611  83.47305389] ; [274.47305389 121.52694611],0
s4,1,0.107334,2.593039,[ 53 214] ; [ 59 333],[ 45.37784522 221.62215478] ; [ 66.62215478 325.37784522],0
p8,1,0.110036,2.553699,[139 133] ; [221 164],[149.04109589 122.95890411] ; [210.95890411 174.04109589],0
n4,1,0.123332,2.374487,[206  66] ; [318  76],[214.00600601  57.99399399] ; [309.99399399  84.00600601],0
s1,1,0.129467,2.298885,[ 11 259] ; [  8 380],[  7.79635258 262.20364742] ; [ 11.20364742 376.79635258],0
a1,1,0.134825,2.236054,[ 10 262] ; [ 25 372],[ 14.23019432 257.76980568] ; [ 20.76980568 376.23019432],0
p11,1,0.163068,1.945542,[210  62] ; [324  73],[217.11210762  54.88789238] ; [316.88789238  80.11210762],0
n6,1,0.170294,1.880356,[227  45] ; [342  50],[233.08433735  38.91566265] ; [335.91566265  56.08433735],0
n3,1,0.185706,1.75136,[46 23] ; [53 16],[49.5 19.5] ; [49.5 19.5],0
u4,1,0.196843,1.665642,[  4 268] ; [ 12 385],[  6.50523169 265.49476831] ; [  9.49476831 387.50523169],0
a8,1,0.198382,1.654247,[ 32 224] ; [ 57 294],[ 37.5354201 218.4645799] ; [ 51.4645799 299.5354201],0
n5,1,0.209587,1.574275,[195  76] ; [299  93],[201.92156863  69.07843137] ; [292.07843137  99.92156863],0
u2,1,0.238635,1.388637,[55 26] ; [49 34],[51.36585366 29.63414634] ; [52.63414634 30.36585366],0
u3,1,0.257347,1.282972,[56 25] ; [51 33],[52.52727273 28.47272727] ; [54.47272727 29.52727273],0
a4,1,0.260022,1.268641,[126 146] ; [201 195],[133.1497006 138.8502994] ; [193.8502994 202.1497006],0
p2,1,0.341846,0.903496,[226  46] ; [338  56],[230.34234234  41.65765766] ; [333.65765766  60.34234234],0
s2,1,0.380488,0.769124,[138 132] ; [215 179],[143.53915663 126.46084337] ; [209.46084337 184.53915663],0
b5,1,0.48498,0.487644,[169 103] ; [236 161],[164.66367713 107.33632287] ; [240.33632287 156.66367713],0
a7,1,0.514324,0.425261,[200  72] ; [300  96],[203.59281437  68.40718563] ; [296.40718563  99.59281437],0
r3,1,0.545976,0.364575,[266   5] ; [390   5],[266.93093093   4.06906907] ; [389.06906907   5.93093093],0
n2,1,0.580537,0.305367,[50 21] ; [50 17],[51.44927536 19.55072464] ; [48.55072464 18.44927536],0
b4,1,0.672793,0.178353,[160 112] ; [240 157],[162.63079223 109.36920777] ; [237.36920777 159.63079223],0
n1,1,0.696176,0.152481,[28 41] ; [25 42],[26.88970588 42.11029412] ; [26.11029412 40.88970588],0
d3,1,0.703953,0.144392,[209  63] ; [310  87],[211.01345291  60.98654709] ; [307.98654709  89.01345291],0
r2,1,0.70666,0.141636,[265   5] ; [386   9],[264.31578947   5.68421053] ; [386.68421053   8.31578947],0
p5,1,0.721059,0.12748,[ 29 240] ; [ 46 348],[ 30.42986425 238.57013575] ; [ 44.57013575 349.42986425],0
b2,1,0.729379,0.119683,[68 95] ; [ 98 147],[66.31862745 96.68137255] ; [ 99.68137255 145.31862745],0
b3,1,0.729379,0.119683,[68 95] ; [ 98 147],[66.31862745 96.68137255] ; [ 99.68137255 145.31862745],0
v4,1,0.731213,0.118,[265   7] ; [385  12],[264.27503737   7.72496263] ; [385.72496263  11.27503737],0
p6,1,0.7526,0.099359,[104 166] ; [153 232],[105.9389313 164.0610687] ; [151.0610687 233.9389313],0
s5,1,0.774649,0.081968,[ 97 166] ; [144 235],[ 98.72741433 164.27258567] ; [142.27258567 236.72741433],0
s6,1,0.926545,0.008499,[186  80] ; [270 118],[185.46788991  80.53211009] ; [270.53211009 117.46788991],0
s3,1,0.957456,0.002846,[153 118] ; [221 169],[153.33434191 117.66565809] ; [220.66565809 169.33434191],0
p1,1,0.974619,0.001012,[ 20 250] ; [ 29 366],[ 19.89473684 250.10526316] ; [ 29.10526316 365.89473684],0
