Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,33.046689,[117  15] ; [85 62],[95.56989247 36.43010753] ; [106.43010753  40.56989247],1
b1,1,0.641659,0.216579,[54 79] ; [58 95],[52.08391608 80.91608392] ; [59.91608392 93.08391608],0
v2,1,0.674277,0.17664,[75 56] ; [89 60],[76.72857143 54.27142857] ; [87.27142857 61.72857143],0
n2,1,0.685002,0.164549,[25  5] ; [33  5],[25.58823529  4.41176471] ; [32.41176471  5.58823529],0
r3,1,0.73271,0.116638,[127   5] ; [145   7],[126.42253521   5.57746479] ; [145.57746479   6.42253521],0
a2,1,0.737872,0.112006,[38 95] ; [ 41 112],[36.73776224 96.26223776] ; [ 42.26223776 110.73776224],0
a8,1,0.753213,0.09885,[ 17 106] ; [ 17 119],[ 16.14671815 106.85328185] ; [ 17.85328185 118.14671815],0
u4,1,0.76865,0.086519,[  2 131] ; [  3 150],[  2.32517483 130.67482517] ; [  2.67482517 150.32517483],0
a7,1,0.783976,0.075153,[93 40] ; [104  48],[91.93333333 41.06666667] ; [105.06666667  46.93333333],0
v3,1,0.794459,0.067873,[56 75] ; [66 83],[57.07857143 73.92142857] ; [64.92142857 84.07857143],0
s3,1,0.795476,0.067188,[94 38] ; [104  45],[93.01067616 38.98932384] ; [104.98932384  44.01067616],0
s1,1,0.849884,0.035822,[  6 127] ; [  6 142],[  5.6797153 127.3202847] ; [  6.3202847 141.6797153],0
v4,1,0.884071,0.021261,[129   4] ; [146   5],[128.78521127   4.21478873] ; [146.21478873   4.78521127],0
d4,1,0.985374,0.000336,[113  18] ; [131  21],[112.94699647  18.05300353] ; [131.05300353  20.94699647],0
