Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,66.107323,[148 105] ; [ 32 139],[107.40566038 145.59433962] ; [72.59433962 98.40566038],1
p3,1,0.114499,2.491,[186  74] ; [112  62],[178.52534562  81.47465438] ; [119.47465438  54.52534562],0
p8,1,0.160883,1.965911,[184  74] ; [113  61],[177.375  80.625] ; [119.625  54.375],0
p7,1,0.179409,1.802514,[203  54] ; [127  46],[197.23255814  59.76744186] ; [132.76744186  40.23255814],0
s7,1,0.18685,1.742281,[144 104] ; [86 81],[137.44578313 110.55421687] ; [92.55421687 74.44578313],0
s1,1,0.18699,1.741174,[  6 252] ; [  8 165],[  8.38051044 249.61948956] ; [  5.61948956 167.38051044],0
p2,1,0.19201,1.702129,[241  19] ; [155  19],[237.23502304  22.76497696] ; [158.76497696  15.23502304],0
p9,1,0.194778,1.681101,[238  20] ; [155  20],[234.16628176  23.83371824] ; [158.83371824  16.16628176],0
a1,1,0.198973,1.649899,[ 18 242] ; [  7 168],[ 14.94252874 245.05747126] ; [ 10.05747126 164.94252874],0
p5,1,0.207172,1.591077,[ 50 210] ; [ 25 147],[ 45.13888889 214.86111111] ; [ 29.86111111 142.13888889],0
s3,1,0.223214,1.483589,[140 113] ; [106  67],[146.09859155 106.90140845] ; [99.90140845 73.09859155],0
n3,1,0.244659,1.353549,[34  8] ; [20  9],[31.94366197 10.05633803] ; [22.05633803  6.94366197],0
u4,1,0.265591,1.239379,[  7 253] ; [  2 173],[  5.37931034 254.62068966] ; [  3.62068966 171.37931034],0
a6,1,0.315293,1.008373,[187  73] ; [118  57],[182.29885057  77.70114943] ; [122.70114943  52.29885057],0
n6,1,0.333549,0.935068,[233  25] ; [152  22],[229.93055556  28.06944444] ; [155.06944444  18.93055556],0
p10,1,0.41443,0.666057,[238  21] ; [155  18],[235.61805556  23.38194444] ; [157.38194444  15.61805556],0
a8,1,0.50121,0.452374,[ 34 197] ; [ 20 142],[ 31.74045802 199.25954198] ; [ 22.25954198 139.74045802],0
s8,1,0.516423,0.421031,[133 124] ; [85 90],[129.68981481 127.31018519] ; [88.31018519 86.68981481],0
b5,1,0.530665,0.393119,[152 108] ; [97 78],[148.82758621 111.17241379] ; [100.17241379  74.82758621],0
s2,1,0.548132,0.360674,[136 120] ; [97 76],[139.03962704 116.96037296] ; [93.96037296 79.03962704],0
b3,1,0.564288,0.332334,[ 68 107] ; [49 67],[ 70.36082474 104.63917526] ; [46.63917526 69.36082474],0
b2,1,0.564288,0.332334,[ 68 107] ; [49 67],[ 70.36082474 104.63917526] ; [46.63917526 69.36082474],0
b4,1,0.57826,0.309056,[157 103] ; [101  74],[154.20689655 105.79310345] ; [103.79310345  71.20689655],0
n4,1,0.579441,0.307139,[222  38] ; [146  29],[219.95402299  40.04597701] ; [148.04597701  26.95402299],0
s5,1,0.590609,0.289395,[ 99 153] ; [ 62 107],[ 96.37054632 155.62945368] ; [ 64.62945368 104.37054632],0
n1,1,0.682891,0.16689,[17 24] ; [11 19],[16.16901408 24.83098592] ; [11.83098592 18.16901408],0
r2,1,0.849316,0.036096,[241  16] ; [163  10],[241.46046512  15.53953488] ; [162.53953488  10.46046512],0
v4,1,0.855642,0.033097,[249   8] ; [169   6],[248.6712963   8.3287037] ; [169.3287037   5.6712963],0
u3,1,0.879154,0.023117,[33 22] ; [35 22],[33.39285714 21.60714286] ; [34.60714286 22.39285714],0
u2,1,0.91705,0.010847,[33 21] ; [36 22],[33.26785714 20.73214286] ; [35.73214286 22.26785714],0
s6,1,0.939551,0.005751,[185  71] ; [123  48],[184.6557377  71.3442623] ; [123.3442623  47.6557377],0
p6,1,0.971284,0.001296,[131 126] ; [89 85],[131.18329466 125.81670534] ; [88.81670534 85.18329466],0
a4,1,0.97144,0.001282,[124 135] ; [83 91],[123.81755196 135.18244804] ; [83.18244804 90.81755196],0
p1,1,0.973504,0.001103,[ 27 233] ; [ 18 157],[ 26.89655172 233.10344828] ; [ 18.10344828 156.89655172],0
