Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,69.283351,[94 19] ; [ 1 30],[74.54861111 38.45138889] ; [20.45138889 10.54861111],1
s7,1,0.233421,1.41989,[27 78] ; [ 4 23],[24.65909091 80.34090909] ; [ 6.34090909 20.65909091],0
v3,1,0.252122,1.311507,[31 73] ; [ 6 25],[28.5037037 75.4962963] ; [ 8.4962963 22.5037037],0
p5,1,0.292557,1.107817,[  3 109] ; [ 2 28],[  3.94366197 108.05633803] ; [ 1.05633803 28.94366197],0
s1,1,0.507833,0.438529,[  7 105] ; [ 3 28],[  7.83216783 104.16783217] ; [ 2.16783217 28.83216783],0
v1,1,0.568584,0.325058,[42 69] ; [10 21],[40.64788732 70.35211268] ; [11.35211268 19.64788732],0
a8,1,0.608799,0.261928,[10 93] ; [ 2 28],[ 9.29323308 93.70676692] ; [ 2.70676692 27.29323308],0
s4,1,0.60892,0.26175,[ 11 102] ; [ 4 27],[ 11.77083333 101.22916667] ; [ 3.22916667 27.77083333],0
a4,1,0.628421,0.234208,[42 71] ; [13 18],[43.15972222 69.84027778] ; [11.84027778 19.15972222],0
d2,1,0.767482,0.087421,[43 69] ; [11 20],[42.29370629 69.70629371] ; [11.70629371 19.29370629],0
a3,1,0.776095,0.08089,[71 42] ; [18 12],[70.32867133 42.67132867] ; [18.67132867 11.32867133],0
a2,1,0.838004,0.041799,[20 93] ; [ 5 26],[19.61805556 93.38194444] ; [ 5.38194444 25.61805556],0
b4,1,0.927753,0.008222,[63 50] ; [17 14],[62.77777778 50.22222222] ; [17.22222222 13.77777778],0
n4,1,0.977526,0.000794,[58 55] ; [16 15],[58.06944444 54.93055556] ; [15.93055556 15.06944444],0
