Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,29.824136,[140  93] ; [29 75],[116.84569733 116.15430267] ; [52.15430267 51.84569733],1
u2,1,0.611137,0.258523,[35 21] ; [20 15],[33.84615385 22.15384615] ; [21.15384615 13.84615385],0
a1,1,0.61127,0.258329,[ 12 227] ; [  4 102],[ 11.08405797 227.91594203] ; [  4.91594203 101.08405797],0
n2,1,0.612735,0.256211,[33 11] ; [13  3],[33.73333333 10.26666667] ; [12.26666667  3.73333333],0
s6,1,0.621704,0.243481,[169  64] ; [72 31],[167.12202381  65.87797619] ; [73.87797619 29.12202381],0
n4,1,0.66803,0.183915,[191  48] ; [86 19],[192.4505814  46.5494186] ; [84.5494186 20.4505814],0
s5,1,0.719633,0.128845,[ 83 148] ; [38 62],[ 84.44410876 146.55589124] ; [36.55589124 63.44410876],0
n5,1,0.772725,0.083413,[191  46] ; [84 22],[190.01457726  46.98542274] ; [84.98542274 21.01457726],0
u3,1,0.803976,0.061605,[36 21] ; [23 12],[36.55434783 20.44565217] ; [22.44565217 12.55434783],0
s2,1,0.81232,0.056375,[122 111] ; [53 51],[120.99406528 112.00593472] ; [54.00593472 49.99406528],0
s1,1,0.826524,0.048032,[  8 227] ; [ 4 99],[  8.34319527 226.65680473] ; [ 3.65680473 99.34319527],0
p5,1,0.829465,0.046392,[ 34 203] ; [16 89],[ 34.64912281 202.35087719] ; [15.35087719 89.64912281],0
p1,1,0.831296,0.045386,[ 25 212] ; [12 94],[ 25.56559767 211.43440233] ; [11.43440233 94.56559767],0
p8,1,0.880201,0.022715,[140  93] ; [64 41],[140.62721893  92.37278107] ; [63.37278107 41.62721893],0
u4,1,0.959799,0.002541,[  7 232] ; [  3 103],[  6.92753623 232.07246377] ; [  3.07246377 102.92753623],0
p10,1,0.972387,0.001198,[198  36] ; [89 16],[198.10619469  35.89380531] ; [88.89380531 16.10619469],0
b2,1,0.974432,0.001027,[56 95] ; [25 42],[56.10550459 94.89449541] ; [24.89449541 42.10550459],0
b3,1,0.974432,0.001027,[56 95] ; [25 42],[56.10550459 94.89449541] ; [24.89449541 42.10550459],0
p9,1,0.976609,0.00086,[207  27] ; [93 12],[207.07964602  26.92035398] ; [92.92035398 12.07964602],0
