Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,1.4e-05,18.823714,[25 28] ; [ 8 60],[14.45454545 38.54545455] ; [18.54545455 49.45454545],1
a1,1,0.699438,0.149057,[ 3 50] ; [ 3 69],[ 2.544 50.456] ; [ 3.456 68.544],0
a4,1,0.728781,0.120233,[19 34] ; [28 44],[19.928 33.072] ; [27.072 44.928],0
b3,1,0.736841,0.112923,[11 21] ; [11 25],[10.35294118 21.64705882] ; [11.64705882 24.35294118],0
b2,1,0.736841,0.112923,[11 21] ; [11 25],[10.35294118 21.64705882] ; [11.64705882 24.35294118],0
v3,1,0.745331,0.105496,[21 30] ; [26 42],[20.14285714 30.85714286] ; [26.85714286 41.14285714],0
p9,1,0.837594,0.042014,[38 15] ; [49 21],[37.48780488 15.51219512] ; [49.51219512 20.48780488],0
v1,1,0.83831,0.041639,[25 26] ; [33 37],[24.44628099 26.55371901] ; [33.55371901 36.44628099],0
n2,1,0.859748,0.031221,[8 4] ; [14  8],[7.76470588 4.23529412] ; [14.23529412  7.76470588],0
b5,1,0.895783,0.017158,[33 20] ; [44 28],[32.648 20.352] ; [44.352 27.648],0
b4,1,0.895783,0.017158,[33 20] ; [44 28],[32.648 20.352] ; [44.352 27.648],0
a3,1,0.901552,0.015302,[37 16] ; [51 21],[37.312 15.688] ; [50.688 21.312],0
r2,1,0.974322,0.001036,[50  3] ; [65  4],[49.95901639  3.04098361] ; [65.04098361  3.95901639],0
p11,1,0.987618,0.000241,[36 17] ; [49 23],[36.04 16.96] ; [48.96 23.04],0
