Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1e-06,23.731811,[108  50] ; [13 33],[93.71568627 64.28431373] ; [27.28431373 18.71568627],1
v1,1,0.639295,0.219665,[98 62] ; [27 20],[96.61835749 63.38164251] ; [28.38164251 18.61835749],0
u1,1,0.640278,0.218379,[ 46 116] ; [15 32],[ 47.28229665 114.71770335] ; [13.71770335 33.28229665],0
s2,1,0.648057,0.208359,[121  39] ; [34 13],[119.80676329  40.19323671] ; [35.19323671 11.80676329],0
v3,1,0.689398,0.159737,[72 85] ; [20 27],[70.80392157 86.19607843] ; [21.19607843 25.80392157],0
a6,1,0.69432,0.154448,[118  42] ; [36 11],[119.03381643  40.96618357] ; [34.96618357 12.03381643],0
r2,1,0.715665,0.132684,[154   5] ; [46  1],[154.36893204   4.63106796] ; [45.63106796  1.36893204],0
a4,1,0.724787,0.123953,[78 84] ; [24 23],[79.06220096 82.93779904] ; [22.93779904 24.06220096],0
a1,1,0.725245,0.123522,[  9 153] ; [ 2 45],[  8.52631579 153.47368421] ; [ 2.47368421 44.52631579],0
n2,1,0.801747,0.063045,[23  6] ; [14  3],[23.32608696  5.67391304] ; [13.67391304  3.32608696],0
a3,1,0.87486,0.024802,[125  36] ; [37 10],[125.39423077  35.60576923] ; [36.60576923 10.39423077],0
n1,1,0.911811,0.012267,[14 15] ; [8 8],[14.17777778 14.82222222] ; [7.82222222 8.17777778],0
d4,1,0.950034,0.003927,[141  20] ; [41  6],[140.875  20.125] ; [41.125  5.875],0
r1,1,0.971009,0.001321,[136  24] ; [39  7],[135.9223301  24.0776699] ; [39.0776699  6.9223301],0
s7,1,0.97893,0.000698,[103  51] ; [28 14],[102.92857143  51.07142857] ; [28.07142857 13.92857143],0
p1,1,0.98848,0.000208,[ 21 139] ; [ 6 40],[ 20.97087379 139.02912621] ; [ 6.02912621 39.97087379],0
