Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,74.946196,[37 73] ; [207  51],[72.93478261 37.06521739] ; [171.06521739  86.93478261],1
n5,1,0.209139,1.577373,[95 15] ; [208  49],[90.81743869 19.18256131] ; [212.18256131  44.81743869],0
d4,1,0.231245,1.433186,[88 21] ; [222  37],[91.82065217 17.17934783] ; [218.17934783  40.82065217],0
p11,1,0.271343,1.209946,[96 14] ; [215  45],[92.45945946 17.54054054] ; [218.54054054  41.45945946],0
p5,1,0.306986,1.043597,[15 93] ; [ 47 210],[18.34520548 89.65479452] ; [ 43.65479452 213.34520548],0
d2,1,0.334973,0.929577,[56 54] ; [146 113],[60.21680217 49.78319783] ; [141.78319783 117.21680217],0
p4,1,0.373164,0.793101,[72 38] ; [181  77],[75.625 34.375] ; [177.375  80.625],0
p12,1,0.380921,0.767728,[10 99] ; [ 32 227],[12.44021739 96.55978261] ; [ 29.55978261 229.44021739],0
a1,1,0.387812,0.745792,[  8 102] ; [ 13 247],[  6.24324324 103.75675676] ; [ 14.75675676 245.24324324],0
a8,1,0.483729,0.490445,[15 92] ; [ 39 190],[17.19642857 89.80357143] ; [ 36.80357143 192.19642857],0
r3,1,0.484553,0.4886,[107   3] ; [248  11],[105.82655827   4.17344173] ; [249.17344173   9.82655827],0
a5,1,0.511442,0.431116,[86 24] ; [211  49],[88.2972973 21.7027027] ; [208.7027027  51.2972973],0
n3,1,0.531422,0.391672,[18  9] ; [36 13],[19.18421053  7.81578947] ; [34.81578947 14.18421053],0
p2,1,0.536743,0.381609,[93 16] ; [228  32],[94.82113821 14.17886179] ; [226.17886179  33.82113821],0
p1,1,0.564934,0.331233,[10 99] ; [ 29 230],[11.55163043 97.44836957] ; [ 27.44836957 231.55163043],0
s5,1,0.576935,0.311216,[47 58] ; [120 130],[49.3943662 55.6056338] ; [117.6056338 132.3943662],0
v3,1,0.583604,0.300445,[54 55] ; [116 134],[51.61559889 57.38440111] ; [118.38440111 131.61559889],0
s6,1,0.615677,0.25199,[88 19] ; [216  40],[89.60881543 17.39118457] ; [214.39118457  41.60881543],0
u4,1,0.625058,0.238823,[  4 106] ; [  7 253],[  3.27027027 106.72972973] ; [  7.72972973 252.27027027],0
v1,1,0.637394,0.222166,[61 46] ; [151 102],[63.01111111 43.98888889] ; [148.98888889 104.01111111],0
s1,1,0.657075,0.197096,[  4 106] ; [ 12 245],[  4.79564033 105.20435967] ; [ 11.20435967 245.79564033],0
p3,1,0.670336,0.18121,[67 43] ; [151 107],[65.16304348 44.83695652] ; [152.83695652 105.16304348],0
s3,1,0.686524,0.162874,[83 27] ; [188  68],[81.44808743 28.55191257] ; [189.55191257  66.44808743],0
p7,1,0.73787,0.112008,[81 27] ; [184  67],[79.72144847 28.27855153] ; [185.27855153  65.72144847],0
u2,1,0.759123,0.094024,[9 4] ; [33 18],[8.53125 4.46875] ; [33.46875 17.53125],0
d5,1,0.77475,0.081892,[90 19] ; [217  42],[90.93206522 18.06793478] ; [216.06793478  42.93206522],0
p8,1,0.811604,0.056814,[62 46] ; [151 106],[63.02465753 44.97534247] ; [149.97534247 107.02465753],0
p9,1,0.825103,0.048835,[103   7] ; [245  15],[103.45945946   6.54054054] ; [244.54054054  15.45945946],0
s2,1,0.83951,0.041014,[80 30] ; [191  68],[80.78590786 29.21409214] ; [190.21409214  68.78590786],0
n6,1,0.895897,0.017121,[97 12] ; [229  27],[97.35342466 11.64657534] ; [228.64657534  27.35342466],0
p6,1,0.901101,0.015443,[51 57] ; [120 138],[50.45901639 57.54098361] ; [120.54098361 137.45901639],0
n2,1,0.915453,0.01127,[22  6] ; [39 10],[22.18181818  5.81818182] ; [38.81818182 10.18181818],0
a4,1,0.938031,0.006044,[54 56] ; [126 133],[53.65853659 56.34146341] ; [126.34146341 132.65853659],0
