Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,3e-06,21.603181,[79 44] ; [17 44],[64.17391304 58.82608696] ; [31.82608696 29.17391304],1
s1,1,0.300388,1.072471,[  4 117] ; [ 4 56],[  5.3480663 115.6519337] ; [ 2.6519337 57.3480663],0
p2,1,0.386924,0.748586,[110  13] ; [51  9],[108.21311475  14.78688525] ; [52.78688525  7.21311475],0
a8,1,0.467356,0.52822,[16 97] ; [10 44],[17.59281437 95.40718563] ; [ 8.40718563 45.59281437],0
u2,1,0.473289,0.514286,[19 16] ; [16 19],[17.5 17.5] ; [17.5 17.5],0
p5,1,0.487327,0.482423,[ 12 111] ; [ 4 56],[ 10.75409836 112.24590164] ; [ 5.24590164 54.75409836],0
b1,1,0.539228,0.376972,[46 77] ; [20 41],[44.11956522 78.88043478] ; [21.88043478 39.11956522],0
n3,1,0.561484,0.337142,[21  7] ; [10  5],[20.18604651  7.81395349] ; [10.81395349  4.18604651],0
n2,1,0.593636,0.284702,[25  4] ; [12  3],[24.38636364  4.61363636] ; [12.61363636  2.38636364],0
s8,1,0.594353,0.283598,[51 71] ; [23 38],[49.33333333 72.66666667] ; [24.66666667 36.33333333],0
s5,1,0.605795,0.266343,[35 82] ; [16 45],[33.52247191 83.47752809] ; [17.47752809 43.52247191],0
n1,1,0.640078,0.21864,[11 17] ; [7 8],[11.72093023 16.27906977] ; [6.27906977 8.72093023],0
b5,1,0.697148,0.151456,[75 48] ; [39 22],[76.20652174 46.79347826] ; [37.79347826 23.20652174],0
s2,1,0.74889,0.102466,[56 64] ; [30 31],[57.01657459 62.98342541] ; [28.98342541 32.01657459],0
p1,1,0.74896,0.102407,[ 10 113] ; [ 4 55],[  9.46153846 113.53846154] ; [ 4.53846154 54.46153846],0
p12,1,0.780294,0.077805,[  5 117] ; [ 3 57],[  5.36263736 116.63736264] ; [ 2.63736264 57.36263736],0
b4,1,0.787797,0.072454,[68 55] ; [35 26],[68.85326087 54.14673913] ; [34.14673913 26.85326087],0
p7,1,0.928456,0.008062,[85 35] ; [40 17],[84.74576271 35.25423729] ; [40.25423729 16.74576271],0
