Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,39.099907,[86 16] ; [ 1 13],[76.5 25.5] ; [10.5  3.5],1
d3,1,0.211921,1.558257,[67 33] ; [7 7],[64.9122807 35.0877193] ; [9.0877193 4.9122807],0
s8,1,0.219832,1.505467,[39 63] ; [ 3 11],[36.93103448 65.06896552] ; [5.06896552 8.93103448],0
n4,1,0.226652,1.46175,[54 48] ; [5 9],[51.87931034 50.12068966] ; [7.12068966 6.87931034],0
p5,1,0.250066,1.322936,[ 6 95] ; [ 2 12],[ 7.02608696 93.97391304] ; [ 0.97391304 13.02608696],0
n3,1,0.256144,1.289481,[23  7] ; [2 2],[22.05882353  7.94117647] ; [2.94117647 1.05882353],0
d2,1,0.262951,1.253153,[37 64] ; [ 3 11],[35.13043478 65.86956522] ; [4.86956522 9.13043478],0
p7,1,0.308619,1.036579,[56 42] ; [5 7],[54.34545455 43.65454545] ; [6.65454545 5.34545455],0
p6,1,0.3223,0.979592,[26 72] ; [ 2 12],[24.5 73.5] ; [ 3.5 10.5],0
s7,1,0.331569,0.942758,[39 60] ; [3 9],[37.45945946 61.54054054] ; [4.54054054 7.45945946],0
s4,1,0.356059,0.851744,[17 85] ; [ 1 13],[15.82758621 86.17241379] ; [ 2.17241379 11.82758621],0
s5,1,0.419787,0.65091,[23 73] ; [ 2 12],[21.81818182 74.18181818] ; [ 3.18181818 10.81818182],0
p1,1,0.420602,0.648634,[ 8 94] ; [ 2 12],[ 8.79310345 93.20689655] ; [ 1.20689655 12.79310345],0
b4,1,0.424264,0.638474,[54 48] ; [9 5],[55.39655172 46.60344828] ; [7.60344828 6.39655172],0
p3,1,0.426053,0.633558,[40 61] ; [ 4 10],[38.64347826 62.35652174] ; [5.35652174 8.64347826],0
u2,1,0.455869,0.556017,[25  8] ; [3 2],[24.31578947  8.68421053] ; [3.68421053 1.31578947],0
u3,1,0.472301,0.516587,[21 12] ; [4 1],[21.71052632 11.28947368] ; [3.28947368 1.71052632],0
v1,1,0.474769,0.510856,[46 52] ; [8 6],[47.25 50.75] ; [6.75 7.25],0
a4,1,0.57182,0.319647,[37 65] ; [ 4 10],[36.05172414 65.94827586] ; [4.94827586 9.05172414],0
s1,1,0.590696,0.289258,[ 4 96] ; [ 1 13],[ 4.38596491 95.61403509] ; [ 0.61403509 13.38596491],0
a7,1,0.629976,0.232093,[72 30] ; [9 5],[71.22413793 30.77586207] ; [9.77586207 4.22413793],0
p8,1,0.65452,0.200249,[42 58] ; [5 9],[41.22807018 58.77192982] ; [5.77192982 8.22807018],0
n5,1,0.666611,0.185592,[49 51] ; [6 8],[48.24561404 51.75438596] ; [6.75438596 7.24561404],0
a8,1,0.667605,0.184417,[11 83] ; [ 1 12],[10.54205607 83.45794393] ; [ 1.45794393 11.54205607],0
n2,1,0.681314,0.168651,[25  5] ; [3 1],[24.70588235  5.29411765] ; [3.29411765 0.70588235],0
b5,1,0.686486,0.162916,[71 31] ; [9 5],[70.34482759 31.65517241] ; [9.65517241 4.34482759],0
n1,1,0.800854,0.063626,[13 17] ; [2 2],[13.23529412 16.76470588] ; [1.76470588 2.23529412],0
a2,1,0.821415,0.050952,[17 85] ; [ 2 12],[16.70689655 85.29310345] ; [ 2.29310345 11.70689655],0
a3,1,0.859639,0.03127,[68 34] ; [9 5],[67.70689655 34.29310345] ; [9.29310345 4.70689655],0
v3,1,0.961942,0.002277,[26 67] ; [ 4 10],[26.07476636 66.92523364] ; [ 3.92523364 10.07476636],0
b2,1,0.967612,0.001649,[17 41] ; [2 5],[16.95384615 41.04615385] ; [2.04615385 4.95384615],0
b3,1,0.967612,0.001649,[17 41] ; [2 5],[16.95384615 41.04615385] ; [2.04615385 4.95384615],0
