Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,86.18101,[13 40] ; [126  12],[38.57068063 14.42931937] ; [100.42931937  37.57068063],1
v1,1,0.344597,0.893253,[32 21] ; [92 44],[34.77248677 18.22751323] ; [89.22751323 46.77248677],0
s4,1,0.377467,0.778936,[11 40] ; [38 98],[13.36363636 37.63636364] ; [ 35.63636364 100.36363636],0
p3,1,0.407261,0.686782,[36 16] ; [86 51],[33.56613757 18.43386243] ; [88.43386243 48.56613757],0
p8,1,0.418786,0.653718,[29 23] ; [84 51],[31.42245989 20.57754011] ; [81.57754011 53.42245989],0
p7,1,0.425353,0.635479,[36 16] ; [99 33],[38.15217391 13.84782609] ; [96.84782609 35.15217391],0
u1,1,0.440674,0.594526,[18 35] ; [39 99],[15.81675393 37.18324607] ; [41.18324607 96.81675393],0
b1,1,0.452992,0.563155,[18 35] ; [55 83],[20.2565445 32.7434555] ; [52.7434555 85.2565445],0
n6,1,0.465728,0.532094,[49  4] ; [120  15],[47.64361702  5.35638298] ; [121.35638298  13.64361702],0
b2,1,0.465764,0.532009,[18 18] ; [39 52],[16.15748031 19.84251969] ; [40.84251969 50.15748031],0
b3,1,0.465764,0.532009,[18 18] ; [39 52],[16.15748031 19.84251969] ; [40.84251969 50.15748031],0
d4,1,0.477646,0.504233,[51  1] ; [135   1],[51.44680851  0.55319149] ; [134.55319149   1.44680851],0
a5,1,0.492135,0.471855,[49  4] ; [123  15],[47.72774869  5.27225131] ; [124.27225131  13.72774869],0
a8,1,0.515273,0.423345,[ 6 40] ; [ 12 113],[ 4.84210526 41.15789474] ; [ 13.15789474 111.84210526],0
s1,1,0.533175,0.388336,[ 1 52] ; [  5 132],[ 1.67368421 51.32631579] ; [  4.32631579 132.67368421],0
a6,1,0.54231,0.371275,[35 18] ; [96 40],[36.73544974 16.26455026] ; [94.26455026 41.73544974],0
a4,1,0.569365,0.323747,[35 18] ; [85 53],[33.29842932 19.70157068] ; [86.70157068 51.29842932],0
d3,1,0.658054,0.195896,[48  5] ; [121  16],[47.14210526  5.85789474] ; [121.85789474  15.14210526],0
p4,1,0.66587,0.186471,[37 15] ; [101  35],[38.17021277 13.82978723] ; [99.82978723 36.17021277],0
a1,1,0.696768,0.151856,[ 3 50] ; [ 10 128],[ 3.60732984 49.39267016] ; [  9.39267016 128.60732984],0
p1,1,0.725011,0.123742,[ 8 45] ; [ 18 119],[ 7.25263158 45.74736842] ; [ 18.74736842 118.25263158],0
n4,1,0.738277,0.111647,[41 12] ; [109  28],[41.84210526 11.15789474] ; [108.15789474  28.84210526],0
a2,1,0.74407,0.106582,[19 34] ; [53 85],[19.97905759 33.02094241] ; [52.02094241 85.97905759],0
u2,1,0.755794,0.096726,[5 5] ; [9 7],[5.38461538 4.61538462] ; [8.61538462 7.38461538],0
d2,1,0.779945,0.078059,[39 13] ; [100  37],[38.24338624 13.75661376] ; [100.75661376  36.24338624],0
n3,1,0.794668,0.067732,[7 3] ; [23  8],[7.31707317 2.68292683] ; [22.68292683  8.31707317],0
b4,1,0.846843,0.037306,[33 20] ; [88 50],[33.57591623 19.42408377] ; [87.42408377 50.57591623],0
v4,1,0.859206,0.031466,[51  2] ; [132   6],[50.78010471  2.21989529] ; [132.21989529   5.78010471],0
p5,1,0.98324,0.000441,[11 41] ; [ 29 109],[10.94736842 41.05263158] ; [ 29.05263158 108.94736842],0
