Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,5e-06,20.679091,[49 25] ; [ 9 32],[37.32173913 36.67826087] ; [20.67826087 20.32173913],1
b4,1,0.08985,2.87706,[43 31] ; [18 25],[38.58119658 35.41880342] ; [22.41880342 20.58119658],0
s1,1,0.118675,2.434726,[ 2 72] ; [ 4 39],[ 3.79487179 70.20512821] ; [ 2.20512821 40.79487179],0
a8,1,0.120501,2.4108,[ 7 61] ; [ 1 41],[ 4.94545455 63.05454545] ; [ 3.05454545 38.94545455],0
s5,1,0.121721,2.395032,[13 60] ; [ 3 38],[10.24561404 62.75438596] ; [ 5.75438596 35.24561404],0
d3,1,0.137859,2.2017,[27 47] ; [10 33],[23.4017094 50.5982906] ; [13.5982906 29.4017094],0
a3,1,0.143799,2.136825,[49 24] ; [23 20],[45.31034483 27.68965517] ; [26.68965517 16.31034483],0
b5,1,0.147718,2.095655,[36 38] ; [15 28],[32.25641026 41.74358974] ; [18.74358974 24.25641026],0
u2,1,0.175552,1.834885,[13 12] ; [ 6 13],[10.79545455 14.20454545] ; [ 8.20454545 10.79545455],0
d1,1,0.217496,1.520818,[29 45] ; [12 31],[25.93162393 48.06837607] ; [15.06837607 27.93162393],0
b1,1,0.225086,1.471649,[31 43] ; [23 20],[34.15384615 39.84615385] ; [19.84615385 23.15384615],0
n3,1,0.236489,1.401401,[18  7] ; [11  9],[16.11111111  8.88888889] ; [12.88888889  7.11111111],0
a1,1,0.248491,1.331766,[ 3 71] ; [ 4 39],[ 4.42735043 69.57264957] ; [ 2.57264957 40.42735043],0
s8,1,0.30256,1.062874,[14 60] ; [ 5 38],[12.01709402 61.98290598] ; [ 6.98290598 36.01709402],0
s7,1,0.365285,0.819643,[17 51] ; [ 7 33],[15.11111111 52.88888889] ; [ 8.88888889 31.11111111],0
s2,1,0.374571,0.788445,[13 60] ; [ 5 38],[11.32758621 61.67241379] ; [ 6.67241379 36.32758621],0
v3,1,0.403637,0.697464,[21 51] ; [ 9 32],[19.11504425 52.88495575] ; [10.88495575 30.11504425],0
p1,1,0.420702,0.648355,[ 4 70] ; [ 4 39],[ 5.05982906 68.94017094] ; [ 2.94017094 40.05982906],0
u1,1,0.427138,0.630594,[ 4 70] ; [ 1 42],[ 3.16239316 70.83760684] ; [ 1.83760684 41.16239316],0
n4,1,0.437548,0.602705,[50 24] ; [26 17],[48.06837607 25.93162393] ; [27.93162393 15.06837607],0
s3,1,0.517128,0.419617,[23 49] ; [11 31],[21.47368421 50.52631579] ; [12.52631579 29.47368421],0
a4,1,0.530284,0.393848,[29 45] ; [14 28],[27.43103448 46.56896552] ; [15.56896552 26.43103448],0
d4,1,0.56705,0.327644,[48 25] ; [26 17],[46.56896552 26.43103448] ; [27.43103448 15.56896552],0
n2,1,0.609366,0.2611,[15  9] ; [16  7],[15.82978723  8.17021277] ; [15.17021277  7.82978723],0
a6,1,0.618402,0.24812,[31 43] ; [16 27],[29.72649573 44.27350427] ; [17.27350427 25.72649573],0
a2,1,0.61985,0.246078,[ 3 71] ; [ 1 42],[ 2.52991453 71.47008547] ; [ 1.47008547 41.52991453],0
s4,1,0.64329,0.214465,[ 7 67] ; [ 3 40],[ 6.32478632 67.67521368] ; [ 3.67521368 39.32478632],0
p12,1,0.695089,0.153632,[ 1 73] ; [ 1 42],[ 1.26495726 72.73504274] ; [ 0.73504274 42.26495726],0
r2,1,0.723284,0.125368,[59 14] ; [32  9],[58.27192982 14.72807018] ; [32.72807018  8.27192982],0
u3,1,0.832004,0.045,[ 8 17] ; [ 7 13],[ 8.33333333 16.66666667] ; [ 6.66666667 13.33333333],0
d2,1,0.832971,0.044476,[34 40] ; [18 23],[33.46086957 40.53913043] ; [18.53913043 22.46086957],0
n5,1,0.960636,0.002436,[49 25] ; [28 14],[49.12068966 24.87931034] ; [27.87931034 14.12068966],0
b2,1,0.990029,0.000156,[21 26] ; [13 16],[21.02631579 25.97368421] ; [12.97368421 16.02631579],0
b3,1,0.990029,0.000156,[21 26] ; [13 16],[21.02631579 25.97368421] ; [12.97368421 16.02631579],0
