Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,1e-06,24.481263,[ 4 42] ; [20 13],[13.97468354 32.02531646] ; [10.02531646 22.97468354],1
p8,1,0.122626,2.383456,[15 31] ; [16 16],[18.28205128 27.71794872] ; [12.71794872 19.28205128],0
p10,1,0.137608,2.20451,[28 17] ; [25  7],[30.97402597 14.02597403] ; [22.02597403  9.97402597],0
b4,1,0.153422,2.037895,[27 19] ; [14 19],[23.87341772 22.12658228] ; [17.12658228 15.87341772],0
d2,1,0.170315,1.880165,[10 35] ; [12 21],[12.69230769 32.30769231] ; [ 9.30769231 23.69230769],0
p11,1,0.190384,1.714644,[30 16] ; [26  7],[32.60759494 13.39240506] ; [23.39240506  9.60759494],0
p7,1,0.271341,1.209954,[21 24] ; [19 13],[23.37662338 21.62337662] ; [16.62337662 15.37662338],0
a7,1,0.281562,1.159537,[26 19] ; [15 18],[23.65384615 21.34615385] ; [17.34615385 15.65384615],0
n2,1,0.313616,1.015385,[12  8] ; [10  3],[13.33333333  6.66666667] ; [8.66666667 4.33333333],0
p12,1,0.357168,0.847826,[ 1 45] ; [ 2 30],[ 1.76923077 44.23076923] ; [ 1.23076923 30.76923077],0
p3,1,0.372046,0.796819,[15 31] ; [14 19],[16.88607595 29.11392405] ; [12.11392405 20.88607595],0
a2,1,0.393158,0.729153,[ 2 44] ; [ 3 30],[ 2.91139241 43.08860759] ; [ 2.08860759 30.91139241],0
b5,1,0.447955,0.57582,[29 17] ; [18 15],[27.36708861 18.63291139] ; [19.63291139 13.36708861],0
u2,1,0.461251,0.542857,[13 15] ; [6 4],[14. 14.] ; [5. 5.],0
p9,1,0.477337,0.504941,[33 13] ; [26  7],[34.35443038 11.64556962] ; [24.64556962  8.35443038],0
a4,1,0.484416,0.488905,[12 34] ; [11 22],[13.39240506 32.60759494] ; [ 9.60759494 23.39240506],0
v2,1,0.502389,0.449886,[15 28] ; [14 19],[16.40789474 26.59210526] ; [12.59210526 20.40789474],0
r1,1,0.508724,0.43669,[11 34] ; [10 22],[12.27272727 32.72727273] ; [ 8.72727273 23.27272727],0
v4,1,0.524308,0.40541,[34 10] ; [25  5],[35.08108108  8.91891892] ; [23.91891892  6.08108108],0
r3,1,0.534861,0.385148,[28 15] ; [23  9],[29.24 13.76] ; [21.76 10.24],0
d3,1,0.536677,0.381734,[25 20] ; [16 17],[23.65384615 21.34615385] ; [17.34615385 15.65384615],0
r2,1,0.548531,0.359955,[23 20] ; [17 11],[24.22535211 18.77464789] ; [15.77464789 12.22535211],0
d1,1,0.580202,0.305908,[14 32] ; [12 21],[15.13924051 30.86075949] ; [10.86075949 22.13924051],0
p5,1,0.618664,0.24775,[ 4 42] ; [ 4 29],[ 4.65822785 41.34177215] ; [ 3.34177215 29.65822785],0
u1,1,0.662826,0.190108,[ 4 42] ; [ 2 31],[ 3.49367089 42.50632911] ; [ 2.50632911 30.49367089],0
a1,1,0.732016,0.117268,[ 2 44] ; [ 2 31],[ 2.32911392 43.67088608] ; [ 1.67088608 31.32911392],0
a8,1,0.779126,0.078656,[ 2 40] ; [ 2 30],[ 2.27027027 39.72972973] ; [ 1.72972973 30.27027027],0
a6,1,0.861554,0.030414,[20 26] ; [15 18],[20.37974684 25.62025316] ; [14.62025316 18.37974684],0
v1,1,0.937667,0.006116,[18 26] ; [12 18],[17.83783784 26.16216216] ; [12.16216216 17.83783784],0
b1,1,0.953912,0.00334,[22 24] ; [16 17],[22.12658228 23.87341772] ; [15.87341772 17.12658228],0
n1,1,0.962527,0.002207,[ 6 14] ; [4 9],[ 6.06060606 13.93939394] ; [3.93939394 9.06060606],0
n6,1,0.967831,0.001626,[32 14] ; [21  9],[32.07894737 13.92105263] ; [20.92105263  9.07894737],0
