Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,32.721742,[114  32] ; [16 32],[97.83505155 48.16494845] ; [32.16494845 15.83505155],1
u4,1,0.402209,0.701712,[  1 146] ; [ 1 47],[  1.50769231 145.49230769] ; [ 0.49230769 47.50769231],0
a5,1,0.419472,0.651793,[98 49] ; [35 13],[100.26153846  46.73846154] ; [32.73846154 15.26153846],0
p12,1,0.423864,0.639577,[ 11 136] ; [ 2 46],[  9.8 137.2] ; [ 3.2 44.8],0
p8,1,0.429275,0.624783,[69 76] ; [26 22],[71.37305699 73.62694301] ; [23.62694301 24.37305699],0
p1,1,0.429785,0.623403,[ 10 135] ; [ 5 43],[ 11.26943005 133.73056995] ; [ 3.73056995 44.26943005],0
p11,1,0.444516,0.584598,[105  42] ; [37 11],[107.04615385  39.95384615] ; [34.95384615 13.04615385],0
s1,1,0.469257,0.523726,[  8 139] ; [ 4 44],[  9.04615385 137.95384615] ; [ 2.95384615 45.04615385],0
b3,1,0.476304,0.507313,[24 48] ; [ 9 25],[22.41509434 49.58490566] ; [10.58490566 23.41509434],0
b2,1,0.476304,0.507313,[24 48] ; [ 9 25],[22.41509434 49.58490566] ; [10.58490566 23.41509434],0
a8,1,0.493369,0.46917,[ 17 117] ; [ 4 41],[ 15.72067039 118.27932961] ; [ 5.27932961 39.72067039],0
d5,1,0.515887,0.422108,[116  30] ; [36 12],[114.39175258  31.60824742] ; [37.60824742 10.39175258],0
s6,1,0.545601,0.365257,[122  24] ; [41  6],[123.30569948  22.69430052] ; [39.69430052  7.30569948],0
p7,1,0.557278,0.344439,[91 51] ; [33 15],[92.67368421 49.32631579] ; [31.32631579 16.67368421],0
a4,1,0.597771,0.27837,[61 86] ; [22 26],[62.56923077 84.43076923] ; [20.43076923 27.56923077],0
n6,1,0.605943,0.266124,[120  26] ; [41  7],[121.16494845  24.83505155] ; [39.83505155  8.16494845],0
s5,1,0.608193,0.262815,[55 86] ; [16 30],[53.53475936 87.46524064] ; [17.46524064 28.53475936],0
n1,1,0.61441,0.253802,[10 23] ; [ 6 10],[10.7755102 22.2244898] ; [ 5.2244898 10.7755102],0
d2,1,0.618813,0.24754,[76 70] ; [23 25],[74.50515464 71.49484536] ; [24.49484536 23.50515464],0
s4,1,0.652584,0.202658,[ 41 103] ; [15 32],[ 42.21989529 101.78010471] ; [13.78010471 33.21989529],0
a1,1,0.684869,0.164696,[  7 140] ; [ 3 45],[  7.53846154 139.46153846] ; [ 2.46153846 45.53846154],0
n2,1,0.693023,0.155833,[25  8] ; [12  5],[24.42  8.58] ; [12.58  4.42],0
a3,1,0.72406,0.124636,[102  45] ; [32 16],[101.01538462  45.98461538] ; [32.98461538 15.01538462],0
v3,1,0.812124,0.056495,[ 41 101] ; [13 35],[ 40.35789474 101.64210526] ; [13.64210526 34.35789474],0
n5,1,0.828788,0.046767,[101  45] ; [34 14],[101.59793814  44.40206186] ; [33.40206186 14.59793814],0
u2,1,0.849865,0.035831,[23 20] ; [9 7],[23.3220339 19.6779661] ; [8.6779661 7.3220339],0
p5,1,0.982957,0.000456,[  9 137] ; [ 3 45],[  9.03092784 136.96907216] ; [ 2.96907216 45.03092784],0
n4,1,0.98624,0.000297,[107  40] ; [35 13],[107.04615385  39.95384615] ; [34.95384615 13.04615385],0
