Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,168.442322,[523  51] ; [61 78],[470.1486676 103.8513324] ; [113.8513324  25.1486676],1
b1,1,0.048211,3.902619,[217 358] ; [40 99],[206.96778711 368.03221289] ; [50.03221289 88.96778711],0
d1,1,0.050822,3.814118,[358 217] ; [74 65],[347.89915966 227.10084034] ; [84.10084034 54.89915966],0
a7,1,0.064645,3.41402,[417 156] ; [111  27],[425.51898734 147.48101266] ; [102.48101266  35.51898734],0
s4,1,0.067168,3.350913,[ 89 475] ; [ 31 108],[ 96.27311522 467.72688478] ; [ 23.72688478 115.27311522],0
a3,1,0.074874,3.172798,[421 150] ; [92 47],[412.56760563 158.43239437] ; [100.43239437  38.56760563],0
p12,1,0.075231,3.165032,[ 56 514] ; [  7 132],[ 50.64880113 519.35119887] ; [ 12.35119887 126.64880113],0
p1,1,0.079379,3.077574,[ 56 515] ; [  7 131],[ 50.73765867 520.26234133] ; [ 12.26234133 125.73765867],0
a8,1,0.081848,3.027811,[ 84 435] ; [ 13 116],[ 77.68981481 441.31018519] ; [ 19.31018519 109.68981481],0
d5,1,0.094996,2.787603,[476  98] ; [106  32],[469.19662921 104.80337079] ; [112.80337079  25.19662921],0
s5,1,0.096275,2.766186,[213 339] ; [41 92],[204.68321168 347.31678832] ; [49.31678832 83.68321168],0
p6,1,0.108614,2.574278,[230 337] ; [45 91],[221.79943101 345.20056899] ; [53.20056899 82.79943101],0
p7,1,0.162279,1.952856,[380 180] ; [85 53],[373.06590258 186.93409742] ; [91.93409742 46.06590258],0
a6,1,0.162312,1.952556,[398 175] ; [88 51],[391.12078652 181.87921348] ; [94.87921348 44.12078652],0
r3,1,0.204962,1.606661,[560  14] ; [138   1],[561.92426367  12.07573633] ; [136.07573633   2.92426367],0
v4,1,0.228655,1.449207,[564  11] ; [134   5],[562.11484594  12.88515406] ; [135.88515406   3.11484594],0
d3,1,0.334721,0.930548,[396 178] ; [101  37],[400.67134831 173.32865169] ; [96.32865169 41.67134831],0
r2,1,0.382998,0.761058,[562  10] ; [134   4],[560.72112676  11.27887324] ; [135.27887324   2.72112676],0
n3,1,0.416982,0.658806,[79 28] ; [29  7],[80.81118881 26.18881119] ; [27.18881119  8.81118881],0
n2,1,0.443202,0.587978,[84 24] ; [25 10],[82.32167832 25.67832168] ; [26.67832168  8.32167832],0
v2,1,0.539978,0.375581,[321 232] ; [75 61],[317.83454282 235.16545718] ; [78.16545718 57.83454282],0
b4,1,0.69948,0.149013,[333 242] ; [83 56],[335.0140056 239.9859944] ; [80.9859944 58.0140056],0
s1,1,0.721015,0.127522,[ 17 548] ; [  5 134],[ 17.65625 547.34375] ; [  4.34375 134.65625],0
b5,1,0.774683,0.081942,[344 231] ; [85 54],[345.48319328 229.51680672] ; [83.51680672 55.48319328],0
u3,1,0.79122,0.070081,[87 67] ; [27 19],[87.78 66.22] ; [26.22 19.78],0
a1,1,0.848496,0.036496,[ 27 548] ; [  6 133],[ 26.57563025 548.42436975] ; [  6.42436975 132.57563025],0
u2,1,0.866847,0.028112,[81 72] ; [25 21],[81.49748744 71.50251256] ; [24.50251256 21.49748744],0
d4,1,0.882163,0.021972,[471 102] ; [115  24],[471.59831461 101.40168539] ; [114.40168539  24.59831461],0
