Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.000329,12.896948,[10  5] ; [11 46],[ 4.375 10.625] ; [16.625 40.375],1
p2,1,0.6471,0.209576,[10  7] ; [31 28],[9.17105263 7.82894737] ; [31.82894737 27.17105263],0
v1,1,0.652438,0.20284,[ 6 11] ; [24 34],[ 6.8 10.2] ; [23.2 34.8],0
p7,1,0.695424,0.153276,[10  7] ; [31 27],[9.29333333 7.70666667] ; [31.70666667 26.29333333],0
v3,1,0.745176,0.10563,[ 2 14] ; [ 9 48],[ 2.4109589 13.5890411] ; [ 8.5890411 48.4109589],0
u2,1,0.773795,0.082607,[5 4] ; [13 13],[4.62857143 4.37142857] ; [13.37142857 12.62857143],0
p9,1,0.779626,0.078292,[10  6] ; [34 24],[9.51351351 6.48648649] ; [34.48648649 23.51351351],0
a6,1,0.782645,0.076106,[ 6 11] ; [23 36],[ 6.48684211 10.51315789] ; [22.51315789 36.48684211],0
b1,1,0.879049,0.023157,[8 9] ; [29 30],[8.27631579 8.72368421] ; [28.72368421 30.27631579],0
s1,1,0.896754,0.016838,[ 1 16] ; [ 3 56],[ 0.89473684 16.10526316] ; [ 3.10526316 55.89473684],0
a2,1,0.896754,0.016838,[ 1 16] ; [ 3 56],[ 0.89473684 16.10526316] ; [ 3.10526316 55.89473684],0
n6,1,0.929852,0.007749,[10  7] ; [34 25],[9.84210526 7.15789474] ; [34.15789474 24.84210526],0
n5,1,0.988084,0.000223,[ 7 10] ; [24 34],[7.02666667 9.97333333] ; [23.97333333 34.02666667],0
