Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,107.903811,[ 4 60] ; [265  93],[40.79620853 23.20379147] ; [228.20379147 129.79620853],1
u3,1,0.060506,3.523467,[17 16] ; [48 20],[21.23762376 11.76237624] ; [43.76237624 24.23762376],0
p3,1,0.085525,2.956655,[28 35] ; [201 157],[34.26840855 28.73159145] ; [194.73159145 163.26840855],0
b5,1,0.090428,2.866741,[31 33] ; [214 144],[37.1563981 26.8436019] ; [207.8436019 150.1563981],0
a7,1,0.103049,2.657716,[41 23] ; [264  93],[46.36579572 17.63420428] ; [258.63420428  98.36579572],0
p6,1,0.109114,2.567009,[20 44] ; [148 205],[25.78417266 38.21582734] ; [142.21582734 210.78417266],0
p11,1,0.135969,2.223001,[50 14] ; [306  52],[53.99052133 10.00947867] ; [302.00947867  55.99052133],0
a1,1,0.153735,2.034795,[ 1 63] ; [ 21 337],[ 3.33649289 60.66350711] ; [ 18.66350711 339.33649289],0
s6,1,0.154087,2.031319,[48 13] ; [302  50],[51.69491525  9.30508475] ; [298.30508475  53.69491525],0
v1,1,0.165881,1.919783,[29 32] ; [197 148],[33.95566502 27.04433498] ; [192.04433498 152.95566502],0
b4,1,0.188742,1.727413,[33 31] ; [216 142],[37.76303318 26.23696682] ; [211.23696682 146.76303318],0
p7,1,0.20436,1.610936,[39 24] ; [240 103],[43.29310345 19.70689655] ; [235.70689655 107.29310345],0
r4,1,0.231808,1.429731,[57  7] ; [334  24],[59.2985782  4.7014218] ; [331.7014218  26.2985782],0
s8,1,0.239494,1.383571,[35 29] ; [223 134],[39.22090261 24.77909739] ; [218.77909739 138.22090261],0
p9,1,0.245666,1.347784,[58  6] ; [338  20],[60.05687204  3.94312796] ; [335.94312796  22.05687204],0
n3,1,0.259488,1.271487,[14  2] ; [49 17],[12.29268293  3.70731707] ; [50.70731707 15.29268293],0
n2,1,0.290231,1.118552,[15  1] ; [55 11],[13.65853659  2.34146341] ; [56.34146341  9.65853659],0
v4,1,0.300569,1.071667,[58  4] ; [344  13],[59.48448687  2.51551313] ; [342.51551313  14.48448687],0
p2,1,0.320182,0.988203,[53 11] ; [312  45],[55.48693587  8.51306413] ; [309.51306413  47.48693587],0
v3,1,0.323226,0.975849,[23 41] ; [146 197],[26.57493857 37.42506143] ; [142.42506143 200.57493857],0
s4,1,0.333571,0.934984,[17 47] ; [ 75 280],[14.05250597 49.94749403] ; [ 77.94749403 277.05250597],0
n5,1,0.341908,0.903265,[54 10] ; [282  74],[51.2 12.8] ; [284.8  71.2],0
p5,1,0.354581,0.856994,[ 6 58] ; [ 48 305],[ 8.28776978 55.71223022] ; [ 45.71223022 307.28776978],0
a8,1,0.522901,0.408168,[ 7 51] ; [ 52 288],[ 8.59798995 49.40201005] ; [ 50.40201005 289.59798995],0
s1,1,0.604381,0.268439,[ 3 61] ; [ 12 343],[ 2.29116945 61.70883055] ; [ 12.70883055 342.29116945],0
n1,1,0.701155,0.147273,[6 9] ; [30 36],[6.66666667 8.33333333] ; [29.33333333 36.66666667],0
b1,1,0.744018,0.106626,[24 40] ; [142 216],[25.17535545 38.82464455] ; [140.82464455 217.17535545],0
s7,1,0.767267,0.087587,[38 21] ; [231 117],[38.995086 20.004914] ; [230.004914 117.995086],0
r2,1,0.772959,0.083236,[61  2] ; [345   9],[61.3381295  1.6618705] ; [344.6618705   9.3381295],0
n4,1,0.846611,0.037421,[51 13] ; [289  69],[51.56398104 12.43601896] ; [288.43601896  69.56398104],0
n6,1,0.858634,0.031724,[55  9] ; [308  47],[55.44630072  8.55369928] ; [307.55369928  47.44630072],0
r3,1,0.888891,0.019518,[62  2] ; [346  10],[62.17142857  1.82857143] ; [345.82857143  10.17142857],0
