Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,95.453631,[ 42 192] ; [205 144],[ 99.13893654 134.86106346] ; [147.86106346 201.13893654],1
a2,1,0.109955,2.554873,[ 53 186] ; [100 257],[ 61.35402685 177.64597315] ; [ 91.64597315 265.35402685],0
p11,1,0.114923,2.485184,[194  45] ; [307  50],[200.90436242  38.09563758] ; [300.09563758  56.90436242],0
a7,1,0.127674,2.320561,[170  69] ; [273  83],[177.94453782  61.05546218] ; [265.05546218  90.94453782],0
r2,1,0.128439,2.311275,[220  17] ; [336  15],[224.10204082  12.89795918] ; [331.89795918  19.10204082],0
u2,1,0.146277,2.110656,[48 21] ; [41 30],[43.86428571 25.13571429] ; [45.13571429 25.86428571],0
v4,1,0.159661,1.977432,[226  13] ; [342  11],[229.31081081   9.68918919] ; [338.68918919  14.31081081],0
a6,1,0.188632,1.728269,[157  82] ; [252 104],[164.28739496  74.71260504] ; [244.71260504 111.28739496],0
a1,1,0.190329,1.71507,[ 10 229] ; [ 24 333],[ 13.63422819 225.36577181] ; [ 20.36577181 336.63422819],0
u4,1,0.190883,1.710788,[  2 237] ; [  8 349],[  4.01006711 234.98993289] ; [  5.98993289 351.01006711],0
a8,1,0.191247,1.707987,[ 27 198] ; [ 51 268],[ 32.26102941 192.73897059] ; [ 45.73897059 273.26102941],0
s4,1,0.193749,1.68888,[ 47 189] ; [ 56 299],[ 41.13028765 194.86971235] ; [ 61.86971235 293.13028765],0
a4,1,0.263366,1.250977,[109 130] ; [179 177],[115.68403361 123.31596639] ; [172.31596639 183.68403361],0
d3,1,0.269766,1.217936,[181  58] ; [284  73],[186.46812081  52.53187919] ; [278.53187919  78.46812081],0
s1,1,0.278423,1.174772,[  9 228] ; [  8 344],[  6.84040747 230.15959253] ; [ 10.15959253 341.84040747],0
s2,1,0.30709,1.043151,[125 113] ; [201 153],[131.06081081 106.93918919] ; [194.93918919 159.06081081],0
n1,1,0.359554,0.839451,[22 35] ; [18 41],[19.65517241 37.34482759] ; [20.34482759 38.65517241],0
p8,1,0.369965,0.803782,[130 109] ; [204 147],[135.29830508 103.70169492] ; [198.70169492 152.29830508],0
p4,1,0.390351,0.737849,[148  90] ; [233 122],[152.91399663  85.08600337] ; [228.08600337 126.91399663],0
s6,1,0.39729,0.716513,[159  75] ; [250 101],[163.6  70.4] ; [245.4 105.6],0
p6,1,0.475078,0.51014,[ 90 146] ; [145 208],[ 94.15959253 141.84040747] ; [140.84040747 212.15959253],0
b5,1,0.604468,0.26831,[145  94] ; [209 148],[141.95637584  97.04362416] ; [212.04362416 144.95637584],0
p5,1,0.625908,0.237651,[ 29 206] ; [ 49 308],[ 30.96283784 204.03716216] ; [ 47.03716216 309.96283784],0
b4,1,0.737661,0.112193,[142  97] ; [217 140],[143.9614094  95.0385906] ; [215.0385906 141.9614094],0
p1,1,0.785223,0.074267,[ 18 221] ; [ 29 327],[ 18.8789916 220.1210084] ; [ 28.1210084 327.8789916],0
s3,1,0.813831,0.055454,[136 102] ; [204 147],[137.38539898 100.61460102] ; [202.61460102 148.38539898],0
b2,1,0.84434,0.038551,[58 83] ; [ 87 130],[57.10893855 83.89106145] ; [ 87.89106145 129.10893855],0
b3,1,0.84434,0.038551,[58 83] ; [ 87 130],[57.10893855 83.89106145] ; [ 87.89106145 129.10893855],0
s5,1,0.869807,0.026864,[ 90 142] ; [135 207],[ 90.94076655 141.05923345] ; [134.05923345 207.94076655],0
p9,1,0.901694,0.015258,[225  14] ; [336  20],[225.34285714  13.65714286] ; [335.65714286  20.34285714],0
n2,1,0.912653,0.012032,[42 15] ; [44 15],[42.25862069 14.74137931] ; [43.74137931 15.25862069],0
p2,1,0.935378,0.006574,[207  30] ; [311  46],[206.67676768  30.32323232] ; [311.32323232  45.67676768],0
u3,1,0.982287,0.000493,[43 26] ; [45 27],[43.06382979 25.93617021] ; [44.93617021 27.06382979],0
n3,1,0.985935,0.000311,[39 17] ; [41 18],[38.95652174 17.04347826] ; [41.04347826 17.95652174],0
