Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.001293,10.352364,[36 12] ; [14 21],[28.91566265 19.08433735] ; [21.08433735 13.91566265],0
p2,1,0.385586,0.752815,[37 11] ; [24 11],[35.27710843 12.72289157] ; [25.72289157  9.27710843],0
p3,1,0.428512,0.626852,[22 26] ; [13 22],[20.24096386 27.75903614] ; [14.75903614 20.24096386],0
r4,1,0.447083,0.578036,[39  9] ; [26  9],[37.59036145 10.40963855] ; [27.40963855  7.59036145],0
s2,1,0.452355,0.564744,[18 30] ; [16 19],[19.6626506 28.3373494] ; [14.3373494 20.6626506],0
a8,1,0.570257,0.322252,[ 6 38] ; [ 3 29],[ 5.21052632 38.78947368] ; [ 3.78947368 28.21052632],0
s4,1,0.579136,0.307634,[ 6 41] ; [ 6 29],[ 6.87804878 40.12195122] ; [ 5.12195122 29.87804878],0
p4,1,0.61441,0.253803,[26 22] ; [17 18],[24.86746988 23.13253012] ; [18.13253012 16.86746988],0
v2,1,0.614662,0.253442,[22 25] ; [14 20],[20.88888889 26.11111111] ; [15.11111111 18.88888889],0
b1,1,0.622383,0.242532,[30 18] ; [20 15],[28.91566265 19.08433735] ; [21.08433735 13.91566265],0
s3,1,0.663285,0.189558,[27 21] ; [18 17],[26.02409639 21.97590361] ; [18.97590361 16.02409639],0
d5,1,0.669906,0.181713,[31 17] ; [21 14],[30.07228916 17.92771084] ; [21.92771084 13.07228916],0
s1,1,0.674574,0.176299,[ 4 44] ; [ 2 32],[ 3.51219512 44.48780488] ; [ 2.48780488 31.51219512],0
u2,1,0.677708,0.172717,[9 9] ; [13 10],[9.65853659 8.34146341] ; [12.34146341 10.65853659],0
b4,1,0.713287,0.135016,[28 20] ; [19 16],[27.18072289 20.81927711] ; [19.81927711 15.18072289],0
p1,1,0.745107,0.105689,[ 2 46] ; [ 2 33],[ 2.31325301 45.68674699] ; [ 1.68674699 33.31325301],0
a1,1,0.752271,0.099633,[ 2 46] ; [ 1 34],[ 1.73493976 46.26506024] ; [ 1.26506024 33.73493976],0
p5,1,0.761616,0.092027,[ 2 45] ; [ 2 33],[ 2.29268293 44.70731707] ; [ 1.70731707 33.29268293],0
d2,1,0.787633,0.072569,[22 26] ; [15 20],[21.39759036 26.60240964] ; [15.60240964 19.39759036],0
n3,1,0.793117,0.068783,[10  4] ; [8 4],[9.69230769 4.30769231] ; [8.30769231 3.69230769],0
v4,1,0.810695,0.057374,[43  5] ; [31  3],[43.31707317  4.68292683] ; [30.68292683  3.31707317],0
v1,1,0.817248,0.053401,[18 30] ; [14 21],[18.5060241 29.4939759] ; [13.4939759 21.5060241],0
p6,1,0.838112,0.041742,[18 30] ; [12 22],[17.56097561 30.43902439] ; [12.43902439 21.56097561],0
u3,1,0.863878,0.029392,[10  9] ; [12 12],[9.72093023 9.27906977] ; [12.27906977 11.72093023],0
a4,1,0.878577,0.02334,[12 36] ; [ 8 26],[11.70731707 36.29268293] ; [ 8.29268293 25.70731707],0
v3,1,0.881093,0.022375,[13 35] ; [10 25],[13.30120482 34.69879518] ; [ 9.69879518 25.30120482],0
n2,1,0.94277,0.005154,[10  4] ; [8 3],[10.08  3.92] ; [7.92 3.08],0
