Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,9e-05,15.343434,[40  8] ; [20 25],[30.96774194 17.03225806] ; [29.03225806 15.96774194],1
b4,1,0.484298,0.489169,[28 20] ; [23 22],[26.32258065 21.67741935] ; [24.67741935 20.32258065],0
p10,1,0.489148,0.478399,[41  7] ; [36  9],[39.74193548  8.25806452] ; [37.25806452  7.74193548],0
a8,1,0.533235,0.388223,[ 2 44] ; [ 3 37],[ 2.6744186 43.3255814] ; [ 2.3255814 37.6744186],0
s6,1,0.575366,0.313786,[41  6] ; [40  4],[41.83516484  5.16483516] ; [39.16483516  4.83516484],0
u1,1,0.587137,0.294837,[13 35] ; [10 35],[11.87096774 36.12903226] ; [11.12903226 33.87096774],0
v1,1,0.591782,0.28757,[24 24] ; [20 25],[22.70967742 25.29032258] ; [21.29032258 23.70967742],0
a1,1,0.595853,0.281296,[ 2 46] ; [ 1 44],[ 1.5483871 46.4516129] ; [ 1.4516129 43.5483871],0
r2,1,0.610056,0.260093,[45  2] ; [42  3],[44.44565217  2.55434783] ; [42.55434783  2.44565217],0
a7,1,0.654395,0.200404,[32 16] ; [28 17],[30.96774194 17.03225806] ; [29.03225806 15.96774194],0
a6,1,0.654395,0.200404,[32 16] ; [28 17],[30.96774194 17.03225806] ; [29.03225806 15.96774194],0
r1,1,0.675306,0.175458,[37 11] ; [33 12],[36.12903226 11.87096774] ; [33.87096774 11.12903226],0
r3,1,0.760784,0.092691,[44  4] ; [42  3],[44.38709677  3.61290323] ; [41.61290323  3.38709677],0
n4,1,0.804091,0.061532,[33 15] ; [32 13],[33.5483871 14.4516129] ; [31.4516129 13.5483871],0
b5,1,0.845722,0.037861,[30 18] ; [29 16],[30.4516129 17.5483871] ; [28.5483871 16.4516129],0
p11,1,0.86245,0.030018,[37 11] ; [34 11],[36.64516129 11.35483871] ; [34.35483871 10.64516129],0
p2,1,0.884245,0.021197,[40  8] ; [38  7],[40.25806452  7.74193548] ; [37.74193548  7.25806452],0
v2,1,0.885519,0.020729,[21 26] ; [19 25],[20.65934066 26.34065934] ; [19.34065934 24.65934066],0
r4,1,0.895755,0.017168,[41  7] ; [38  7],[40.77419355  7.22580645] ; [38.22580645  6.77419355],0
d5,1,0.903511,0.014696,[39  9] ; [37  8],[39.22580645  8.77419355] ; [36.77419355  8.22580645],0
n5,1,0.988472,0.000209,[33 15] ; [31 14],[33.03225806 14.96774194] ; [30.96774194 14.03225806],0
n2,1,1.0,0.0,[10  2] ; [10  2],[10.  2.] ; [10.  2.],0
