Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,36.796584,[120  38] ; [67 91],[93.5 64.5] ; [93.5 64.5],1
d4,1,0.180822,1.790857,[160   1] ; [159   4],[158.5154321   2.4845679] ; [160.4845679   2.5154321],0
n6,1,0.223672,1.480654,[136  25] ; [130  34],[131.77230769  29.22769231] ; [134.22769231  29.77230769],0
b2,1,0.24007,1.38018,[40 64] ; [29 66],[36.06030151 67.93969849] ; [32.93969849 62.06030151],0
b3,1,0.24007,1.38018,[40 64] ; [29 66],[36.06030151 67.93969849] ; [32.93969849 62.06030151],0
a8,1,0.26868,1.223472,[ 22 114] ; [ 18 136],[ 18.75862069 117.24137931] ; [ 21.24137931 132.75862069],0
n2,1,0.287611,1.130769,[21 11] ; [28 24],[18.66666667 13.33333333] ; [30.33333333 21.66666667],0
s7,1,0.317655,0.998577,[69 84] ; [62 95],[64.65483871 88.34516129] ; [66.34516129 90.65483871],0
a4,1,0.359991,0.837924,[92 68] ; [86 78],[87.90123457 72.09876543] ; [90.09876543 73.90123457],0
s1,1,0.373983,0.790386,[  4 156] ; [  7 156],[  5.44891641 154.55108359] ; [  5.55108359 157.44891641],0
s8,1,0.429149,0.625126,[66 94] ; [ 61 104],[62.52307692 97.47692308] ; [ 64.47692308 100.52307692],0
u1,1,0.440338,0.595401,[ 42 119] ; [ 37 128],[ 39.01533742 121.98466258] ; [ 39.98466258 125.01533742],0
n1,1,0.468195,0.526232,[11 21] ; [14 38],[ 9.52380952 22.47619048] ; [15.47619048 36.52380952],0
u3,1,0.570992,0.321026,[20 17] ; [23 15],[21.21333333 15.78666667] ; [21.78666667 16.21333333],0
n3,1,0.581777,0.30337,[21 11] ; [31 21],[19.80952381 12.19047619] ; [32.19047619 19.80952381],0
r2,1,0.646979,0.20973,[151   8] ; [151  10],[150.05625   8.94375] ; [151.94375   9.05625],0
d2,1,0.675474,0.175265,[116  45] ; [114  49],[114.29012346  46.70987654] ; [115.70987654  47.29012346],0
s3,1,0.681519,0.168421,[72 87] ; [78 86],[73.83900929 85.16099071] ; [76.16099071 87.83900929],0
b1,1,0.688971,0.160202,[62 99] ; [ 60 105],[ 60.25153374 100.74846626] ; [ 61.74846626 103.25153374],0
u2,1,0.706057,0.142248,[23 14] ; [22 16],[22.2 14.8] ; [22.8 15.2],0
a6,1,0.769014,0.086239,[123  38] ; [123  41],[121.86461538  39.13538462] ; [124.13538462  39.86461538],0
d3,1,0.810637,0.05741,[144  17] ; [148  16],[144.65230769  16.34769231] ; [147.34769231  16.65230769],0
a1,1,0.82921,0.046533,[  7 154] ; [  8 157],[  7.40797546 153.59202454] ; [  7.59202454 157.40797546],0
b4,1,0.856809,0.032558,[96 65] ; [100  65],[96.79754601 64.20245399] ; [99.20245399 65.79754601],0
a7,1,0.873742,0.025251,[128  33] ; [130  35],[127.41717791  33.58282209] ; [130.58282209  34.41717791],0
a2,1,0.877776,0.023651,[ 53 108] ; [ 53 112],[ 52.34969325 108.65030675] ; [ 53.65030675 111.34969325],0
a3,1,0.909256,0.012991,[124  36] ; [127  38],[123.56923077  36.43076923] ; [127.43076923  37.56923077],0
p5,1,0.935554,0.006538,[  9 150] ; [  9 156],[  8.83333333 150.16666667] ; [  9.16666667 155.83333333],0
p1,1,0.95483,0.003208,[ 10 151] ; [ 10 155],[  9.87730061 151.12269939] ; [ 10.12269939 154.87730061],0
s2,1,0.968891,0.001521,[66 94] ; [68 96],[66.17283951 93.82716049] ; [67.82716049 96.17283951],0
