Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,85.463084,[10 38] ; [126  14],[34.72340426 13.27659574] ; [101.27659574  38.72340426],1
a5,1,0.633115,0.22786,[36 12] ; [100  40],[34.72340426 13.27659574] ; [101.27659574  38.72340426],0
a4,1,0.684136,0.165507,[21 27] ; [66 74],[22.21276596 25.78723404] ; [64.78723404 75.21276596],0
p2,1,0.684226,0.165407,[36 12] ; [109  31],[37.0212766 10.9787234] ; [107.9787234  32.0212766],0
a3,1,0.699295,0.149206,[35 13] ; [106  34],[36. 12.] ; [105.  35.],0
d2,1,0.705574,0.142738,[23 25] ; [71 68],[24.12834225 23.87165775] ; [69.87165775 69.12834225],0
n1,1,0.758981,0.094138,[ 8 11] ; [19 22],[ 8.55 10.45] ; [18.45 22.55],0
a6,1,0.805092,0.060892,[31 17] ; [87 52],[30.28877005 17.71122995] ; [87.71122995 51.28877005],0
p1,1,0.815478,0.054459,[ 2 46] ; [  7 133],[ 2.29787234 45.70212766] ; [  6.70212766 133.29787234],0
p12,1,0.836492,0.042594,[ 2 45] ; [  7 133],[ 2.26203209 44.73796791] ; [  6.73796791 133.26203209],0
b5,1,0.839098,0.041228,[28 20] ; [84 56],[28.59574468 19.40425532] ; [83.40425532 56.59574468],0
n4,1,0.847287,0.037088,[37 11] ; [109  30],[37.47593583 10.52406417] ; [108.52406417  30.47593583],0
p6,1,0.915959,0.011136,[15 33] ; [42 96],[14.70967742 33.29032258] ; [42.29032258 95.70967742],0
b1,1,0.96477,0.001951,[18 30] ; [52 88],[17.87234043 30.12765957] ; [52.12765957 87.87234043],0
b4,1,0.982824,0.000463,[27 21] ; [79 61],[27.06382979 20.93617021] ; [78.93617021 61.06382979],0
v3,1,0.986174,0.0003,[17 30] ; [49 87],[16.95081967 30.04918033] ; [49.04918033 86.95081967],0
a7,1,0.987518,0.000245,[34 14] ; [99 41],[33.95744681 14.04255319] ; [99.04255319 40.95744681],0
