Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.000133,14.597115,[11  3] ; [ 8 30],[5.11538462 8.88461538] ; [13.88461538 24.11538462],1
s5,1,0.379489,0.772356,[5 7] ; [11 28],[3.76470588 8.23529412] ; [12.23529412 26.76470588],0
a7,1,0.383528,0.759362,[6 8] ; [22 17],[7.39622642 6.60377358] ; [20.60377358 18.39622642],0
r1,1,0.405224,0.692769,[ 3 11] ; [13 26],[4.22641509 9.77358491] ; [11.77358491 27.22641509],0
p12,1,0.440573,0.594789,[ 1 13] ; [ 1 38],[ 0.52830189 13.47169811] ; [ 1.47169811 37.52830189],0
u1,1,0.440573,0.594789,[ 1 13] ; [ 1 38],[ 0.52830189 13.47169811] ; [ 1.47169811 37.52830189],0
v4,1,0.448682,0.57398,[9 5] ; [27  9],[10.08  3.92] ; [25.92 10.08],0
p2,1,0.461679,0.54182,[12  2] ; [29  9],[11.03846154  2.96153846] ; [29.96153846  8.03846154],0
n6,1,0.468962,0.524421,[10  4] ; [23 15],[8.88461538 5.11538462] ; [24.11538462 13.88461538],0
u2,1,0.492353,0.47138,[4 2] ; [7 7],[3.3 2.7] ; [7.7 6.3],0
a6,1,0.498996,0.457071,[9 5] ; [21 18],[7.9245283 6.0754717] ; [22.0754717 16.9245283],0
n4,1,0.508009,0.438166,[10  4] ; [24 15],[8.98113208 5.01886792] ; [25.01886792 13.98113208],0
v2,1,0.510285,0.433482,[9 5] ; [20 17],[7.96078431 6.03921569] ; [21.03921569 15.96078431],0
p10,1,0.510358,0.433333,[9 4] ; [23 16],[8. 5.] ; [24. 15.],0
a4,1,0.599579,0.275632,[5 9] ; [11 28],[4.22641509 9.77358491] ; [11.77358491 27.22641509],0
b4,1,0.679359,0.170848,[7 7] ; [22 17],[7.66037736 6.33962264] ; [21.33962264 17.66037736],0
a8,1,0.796513,0.066493,[ 1 13] ; [ 2 36],[ 0.80769231 13.19230769] ; [ 2.19230769 35.80769231],0
p5,1,0.796513,0.066493,[ 1 13] ; [ 2 36],[ 0.80769231 13.19230769] ; [ 2.19230769 35.80769231],0
b1,1,0.804681,0.061154,[7 7] ; [18 21],[6.60377358 7.39622642] ; [18.39622642 20.60377358],0
b3,1,0.816297,0.053968,[2 8] ; [ 4 20],[1.76470588 8.23529412] ; [ 4.23529412 19.76470588],0
b2,1,0.816297,0.053968,[2 8] ; [ 4 20],[1.76470588 8.23529412] ; [ 4.23529412 19.76470588],0
v3,1,0.831064,0.045512,[ 4 10] ; [10 29],[ 3.69811321 10.30188679] ; [10.30188679 28.69811321],0
d2,1,0.855652,0.033092,[5 9] ; [15 24],[5.28301887 8.71698113] ; [14.71698113 24.28301887],0
n1,1,0.857561,0.032213,[2 4] ; [ 5 12],[1.82608696 4.17391304] ; [ 5.17391304 11.82608696],0
a3,1,0.905036,0.014233,[8 6] ; [23 16],[8.18867925 5.81132075] ; [22.81132075 16.18867925],0
v1,1,0.939631,0.005735,[6 7] ; [18 20],[6.11764706 6.88235294] ; [17.88235294 20.11764706],0
a2,1,0.946771,0.004457,[ 1 13] ; [ 3 36],[ 1.05660377 12.94339623] ; [ 2.94339623 36.05660377],0
a1,1,0.946771,0.004457,[ 1 13] ; [ 3 36],[ 1.05660377 12.94339623] ; [ 2.94339623 36.05660377],0
s4,1,0.979178,0.000681,[ 4 10] ; [11 28],[ 3.96226415 10.03773585] ; [11.03773585 27.96226415],0
