Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,105.241468,[260  46] ; [115 146],[202.38095238 103.61904762] ; [172.61904762  88.38095238],1
n1,1,0.524308,0.405411,[24 29] ; [33 50],[22.21323529 30.78676471] ; [34.78676471 48.21323529],0
a3,1,0.537295,0.380577,[225  85] ; [189  80],[221.65803109  88.34196891] ; [192.34196891  76.65803109],0
v2,1,0.546396,0.363813,[173 130] ; [138 115],[169.48381295 133.51618705] ; [141.51618705 111.48381295],0
a6,1,0.552816,0.352296,[208 102] ; [186  82],[211.31487889  98.68512111] ; [182.68512111  85.31487889],0
r3,1,0.574272,0.315587,[301  10] ; [258  11],[299.73965517  11.26034483] ; [259.26034483   9.73965517],0
d5,1,0.673514,0.177519,[255  55] ; [224  44],[256.90311419  53.09688581] ; [222.09688581  45.90311419],0
u3,1,0.758889,0.094212,[54 31] ; [52 27],[54.93902439 30.06097561] ; [51.06097561 27.93902439],0
s3,1,0.768764,0.086431,[220  89] ; [185  79],[218.40314136  90.59685864] ; [186.59685864  77.40314136],0
b3,1,0.802183,0.062762,[ 70 117] ; [ 60 106],[ 68.86685552 118.13314448] ; [ 61.13314448 104.86685552],0
b2,1,0.802183,0.062762,[ 70 117] ; [ 60 106],[ 68.86685552 118.13314448] ; [ 61.13314448 104.86685552],0
s4,1,0.819978,0.05179,[ 65 243] ; [ 58 207],[ 66.11518325 241.88481675] ; [ 56.88481675 208.11518325],0
u2,1,0.892341,0.018318,[54 33] ; [47 30],[53.57926829 33.42073171] ; [47.42073171 29.57926829],0
b1,1,0.956011,0.003043,[119 193] ; [102 167],[118.67814114 193.32185886] ; [102.32185886 166.67814114],0
s2,1,0.986063,0.000305,[207 105] ; [176  89],[207.09878683 104.90121317] ; [175.90121317  89.09878683],0
