Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,104.777343,[ 6 61] ; [258  88],[42.82808717 24.17191283] ; [221.17191283 124.82808717],1
b2,1,0.408875,0.682069,[15 30] ; [ 89 134],[17.46268657 27.53731343] ; [ 86.53731343 136.46268657],0
b3,1,0.408875,0.682069,[15 30] ; [ 89 134],[17.46268657 27.53731343] ; [ 86.53731343 136.46268657],0
u3,1,0.414938,0.664608,[11 11] ; [46 31],[12.66666667  9.33333333] ; [44.33333333 32.66666667],0
s3,1,0.489199,0.478287,[33 31] ; [189 147],[35.52 28.48] ; [186.48 149.52],0
v4,1,0.493367,0.469175,[64  2] ; [325  17],[62.92647059  3.07352941] ; [326.07352941  15.92647059],0
b4,1,0.504673,0.445096,[43 24] ; [207 139],[40.55690073 26.44309927] ; [209.44309927 136.55690073],0
r3,1,0.505932,0.442472,[65  2] ; [336   6],[65.68948655  1.31051345] ; [335.31051345   6.68948655],0
n1,1,0.647195,0.209455,[3 9] ; [19 41],[3.66666667 8.33333333] ; [18.33333333 41.66666667],0
n3,1,0.648735,0.207499,[10  2] ; [48 14],[9.40540541 2.59459459] ; [48.59459459 13.40540541],0
n5,1,0.687418,0.161894,[51 15] ; [271  70],[52.21621622 13.78378378] ; [269.78378378  71.21621622],0
p12,1,0.694149,0.154631,[ 8 56] ; [ 37 305],[ 7.09359606 56.90640394] ; [ 37.90640394 304.09359606],0
n6,1,0.695102,0.153617,[58  9] ; [301  40],[58.95343137  8.04656863] ; [300.04656863  40.95343137],0
a6,1,0.714222,0.134096,[45 21] ; [243 102],[46.24817518 19.75182482] ; [241.75182482 103.24817518],0
p8,1,0.714491,0.133833,[40 25] ; [198 137],[38.675 26.325] ; [199.325 135.675],0
n2,1,0.715843,0.132511,[10  2] ; [48 13],[9.53424658 2.46575342] ; [48.46575342 12.53424658],0
v3,1,0.737849,0.112026,[37 30] ; [193 143],[38.2382134 28.7617866] ; [191.7617866 144.2382134],0
u4,1,0.742913,0.107583,[ 2 65] ; [  8 338],[ 1.62227603 65.37772397] ; [  8.37772397 337.62227603],0
p5,1,0.816163,0.054048,[ 8 57] ; [ 46 298],[ 8.58190709 56.41809291] ; [ 45.41809291 298.58190709],0
a7,1,0.817124,0.053475,[49 17] ; [260  84],[49.74146341 16.25853659] ; [259.25853659  84.74146341],0
u2,1,0.903881,0.014583,[12 10] ; [42 33],[12.24742268  9.75257732] ; [41.75257732 33.24742268],0
s1,1,0.909453,0.012934,[ 1 63] ; [  6 334],[ 1.10891089 62.89108911] ; [  5.89108911 334.10891089],0
r1,1,0.930186,0.007676,[56 11] ; [289  55],[56.24087591 10.75912409] ; [288.75912409  55.24087591],0
p6,1,0.991685,0.000109,[25 40] ; [129 207],[24.96259352 40.03740648] ; [129.03740648 206.96259352],0
