Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,44.714362,[20 37] ; [224  60],[40.78592375 16.21407625] ; [203.21407625  80.78592375],1
b3,1,0.168792,1.893635,[24 21] ; [ 88 121],[19.84251969 25.15748031] ; [ 92.15748031 116.84251969],0
d1,1,0.173653,1.851119,[32 25] ; [187  98],[36.5 20.5] ; [182.5 102.5],0
a8,1,0.177772,1.816151,[12 39] ; [ 41 219],[ 8.69131833 42.30868167] ; [ 44.30868167 215.69131833],0
p4,1,0.204159,1.612372,[35 22] ; [198  85],[39.06176471 17.93823529] ; [193.93823529  89.06176471],0
d3,1,0.223247,1.483379,[37 20] ; [207  77],[40.78592375 16.21407625] ; [203.21407625  80.78592375],0
u1,1,0.253239,1.305344,[10 47] ; [ 70 215],[13.33333333 43.66666667] ; [ 66.66666667 218.33333333],0
a6,1,0.293752,1.102346,[35 22] ; [194  89],[38.39117647 18.60882353] ; [190.60882353  92.39117647],0
d5,1,0.342162,0.902315,[45 12] ; [238  45],[47.44411765  9.55588235] ; [235.55588235  47.44411765],0
s1,1,0.371905,0.797288,[ 1 56] ; [ 12 271],[ 2.17941176 54.82058824] ; [ 10.82058824 272.17941176],0
d4,1,0.415494,0.663025,[47 10] ; [245  38],[48.95294118  8.04705882] ; [243.04705882  39.95294118],0
n3,1,0.428657,0.626458,[9 2] ; [35 15],[7.93442623 3.06557377] ; [36.06557377 13.93442623],0
a1,1,0.459903,0.54613,[ 2 55] ; [ 17 268],[ 3.16666667 53.83333333] ; [ 15.83333333 269.16666667],0
p10,1,0.471677,0.518044,[50  7] ; [257  26],[51.46764706  5.53235294] ; [255.53235294  27.46764706],0
u2,1,0.474424,0.511653,[6 4] ; [35 14],[6.94915254 3.05084746] ; [34.05084746 14.94915254],0
n4,1,0.493681,0.468493,[47 10] ; [245  40],[48.66666667  8.33333333] ; [243.33333333  41.66666667],0
p2,1,0.526205,0.401715,[48  9] ; [248  36],[49.47800587  7.52199413] ; [246.52199413  37.47800587],0
r2,1,0.52704,0.400095,[53  3] ; [270  10],[53.83333333  2.16666667] ; [269.16666667  10.83333333],0
d2,1,0.542217,0.371446,[29 28] ; [157 127],[31.09090909 25.90909091] ; [154.90909091 129.09090909],0
n2,1,0.58151,0.3038,[9 3] ; [41  9],[9.67741935 2.32258065] ; [40.32258065  9.67741935],0
p6,1,0.590329,0.289831,[24 32] ; [131 149],[25.83333333 30.16666667] ; [129.16666667 150.83333333],0
b4,1,0.592171,0.286966,[30 27] ; [161 124],[31.83333333 25.16666667] ; [159.16666667 125.83333333],0
n1,1,0.607381,0.264007,[6 5] ; [23 27],[5.2295082 5.7704918] ; [23.7704918 26.2295082],0
p3,1,0.668756,0.183061,[32 24] ; [171 113],[33.43529412 22.56470588] ; [169.56470588 114.43529412],0
a4,1,0.681366,0.168592,[26 31] ; [138 146],[27.41348974 29.58651026] ; [136.58651026 147.41348974],0
u3,1,0.689157,0.16,[7 3] ; [38 12],[7.5 2.5] ; [37.5 12.5],0
a7,1,0.715044,0.133291,[38 19] ; [197  88],[39.16666667 17.83333333] ; [195.83333333  89.16666667],0
b1,1,0.723318,0.125336,[19 38] ; [102 183],[20.16666667 36.83333333] ; [100.83333333 184.16666667],0
p1,1,0.79998,0.064198,[ 5 52] ; [ 28 256],[ 5.51612903 51.48387097] ; [ 27.48387097 256.51612903],0
v3,1,0.872143,0.025901,[25 28] ; [134 143],[25.53636364 27.46363636] ; [133.46363636 143.53636364],0
v2,1,0.950467,0.003859,[34 21] ; [170 107],[33.79518072 21.20481928] ; [170.20481928 106.79518072],0
a3,1,0.957824,0.002797,[47 10] ; [235  49],[47.13782991  9.86217009] ; [234.86217009  49.13782991],0
p7,1,0.977028,0.000829,[42 14] ; [206  68],[42.08484848 13.91515152] ; [205.91515152  68.08484848],0
