Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a7,1,0.045681,3.99333,[31  6] ; [37 20],[26.76595745 10.23404255] ; [41.23404255 15.76595745],0
s2,1,0.769024,0.086232,[17 20] ; [24 32],[16.31182796 20.68817204] ; [24.68817204 31.31182796],0
n4,1,0.780965,0.077319,[16 21] ; [23 34],[15.35106383 21.64893617] ; [23.64893617 33.35106383],0
n3,1,0.781814,0.076705,[7 4] ; [11  5],[7.33333333 3.66666667] ; [10.66666667  5.33333333],0
a5,1,0.84959,0.035964,[26 11] ; [39 18],[25.58510638 11.41489362] ; [39.41489362 17.58510638],0
u1,1,0.861091,0.03062,[ 5 32] ; [ 7 50],[ 4.72340426 32.27659574] ; [ 7.27659574 49.72340426],0
d4,1,0.86711,0.028,[31  6] ; [47 10],[30.70212766  6.29787234] ; [47.29787234  9.70212766],0
d5,1,0.892769,0.018171,[29  8] ; [44 13],[28.73404255  8.26595745] ; [44.26595745 12.73404255],0
s1,1,0.910282,0.012698,[ 3 34] ; [ 5 52],[ 3.14893617 33.85106383] ; [ 4.85106383 52.14893617],0
p4,1,0.912095,0.012187,[16 20] ; [26 31],[16.25806452 19.74193548] ; [25.74193548 31.25806452],0
s7,1,0.912507,0.012073,[14 20] ; [22 33],[13.75280899 20.24719101] ; [22.24719101 32.75280899],0
p11,1,0.93089,0.007521,[25 12] ; [39 18],[25.19148936 11.80851064] ; [38.80851064 18.19148936],0
p2,1,0.961915,0.00228,[27  9] ; [43 14],[27.09677419  8.90322581] ; [42.90322581 14.09677419],0
r1,1,0.97916,0.000682,[28  9] ; [43 14],[27.94680851  9.05319149] ; [43.05319149 13.94680851],0
b1,1,0.985395,0.000335,[15 22] ; [23 34],[14.95744681 22.04255319] ; [23.04255319 33.95744681],0
