Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,68.240558,[53 85] ; [273  79],[91.8122449 46.1877551] ; [234.1877551 117.8122449],1
p1,1,0.231117,1.433973,[ 10 128] ; [ 38 313],[ 13.54601227 124.45398773] ; [ 34.45398773 316.54601227],0
p8,1,0.233615,1.418716,[88 48] ; [246 104],[93.46502058 42.53497942] ; [240.53497942 109.46502058],0
d5,1,0.249006,1.328873,[108  29] ; [294  59],[112.39591837  24.60408163] ; [289.60408163  63.39591837],0
a3,1,0.257364,1.282881,[97 40] ; [266  85],[101.90778689  35.09221311] ; [261.09221311  89.90778689],0
p9,1,0.261338,1.261654,[118  19] ; [314  36],[121.52772074  15.47227926] ; [310.47227926  39.52772074],0
s6,1,0.271949,1.20689,[88 44] ; [247  97],[92.89915966 39.10084034] ; [242.10084034 101.89915966],0
p12,1,0.291634,1.112062,[  9 127] ; [ 34 319],[ 11.9591002 124.0408998] ; [ 31.0408998 321.9591002],0
b2,1,0.293216,1.104796,[40 50] ; [ 84 137],[35.88424437 54.11575563] ; [ 88.11575563 132.88424437],0
b3,1,0.293216,1.104796,[40 50] ; [ 84 137],[35.88424437 54.11575563] ; [ 88.11575563 132.88424437],0
n3,1,0.299584,1.076046,[23  8] ; [50 10],[24.86813187  6.13186813] ; [48.13186813 11.86813187],0
s7,1,0.345109,0.891359,[79 56] ; [180 155],[74.39361702 60.60638298] ; [184.60638298 150.39361702],0
p3,1,0.358432,0.843381,[81 57] ; [223 130],[85.44195519 52.55804481] ; [218.55804481 134.44195519],0
a4,1,0.365436,0.819126,[58 79] ; [165 187],[62.47648262 74.52351738] ; [160.52351738 191.47648262],0
a5,1,0.36754,0.811965,[101  37] ; [272  81],[104.83503055  33.16496945] ; [268.16496945  84.83503055],0
v1,1,0.479624,0.499718,[76 59] ; [207 139],[79.42827443 55.57172557] ; [203.57172557 142.42827443],0
u4,1,0.540823,0.374016,[  4 134] ; [  7 345],[  3.09795918 134.90204082] ; [  7.90204082 344.09795918],0
s3,1,0.571346,0.320435,[82 54] ; [200 148],[79.23966942 56.76033058] ; [202.76033058 145.23966942],0
a1,1,0.62458,0.239483,[  9 129] ; [ 19 334],[  7.86965377 130.13034623] ; [ 20.13034623 332.86965377],0
p5,1,0.635072,0.225245,[ 23 114] ; [ 53 299],[ 21.29243354 115.70756646] ; [ 54.70756646 297.29243354],0
n1,1,0.650466,0.205313,[12 19] ; [20 39],[11.02222222 19.97777778] ; [20.97777778 38.02222222],0
s1,1,0.688391,0.160832,[  4 133] ; [  8 341],[  3.38271605 133.61728395] ; [  8.61728395 340.38271605],0
p6,1,0.74088,0.109355,[67 70] ; [177 173],[68.64065708 68.35934292] ; [175.35934292 174.64065708],0
d2,1,0.799499,0.064514,[69 69] ; [172 181],[67.73523422 70.26476578] ; [173.26476578 179.73523422],0
n4,1,0.803357,0.062003,[115  23] ; [290  62],[114.06122449  23.93877551] ; [290.93877551  61.06122449],0
p11,1,0.827753,0.047343,[115  23] ; [297  56],[115.79633401  22.20366599] ; [296.20366599  56.79633401],0
s2,1,0.969036,0.001507,[74 64] ; [187 163],[73.80737705 64.19262295] ; [187.19262295 162.80737705],0
