Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,39.181965,[209  44] ; [28 35],[189.75  63.25] ; [47.25 15.75],1
s5,1,0.13884,2.190771,[107 137] ; [20 40],[101.93421053 142.06578947] ; [25.06578947 34.93421053],0
n2,1,0.148572,2.086849,[31  6] ; [7 4],[29.29166667  7.70833333] ; [8.70833333 2.29166667],0
p8,1,0.152744,2.044631,[178  72] ; [39 24],[173.32268371  76.67731629] ; [43.67731629 19.32268371],0
b4,1,0.176252,1.828944,[154  99] ; [33 31],[149.24605678 103.75394322] ; [37.75394322 26.24605678],0
s2,1,0.202214,1.62631,[148 100] ; [32 31],[143.53697749 104.46302251] ; [36.46302251 26.53697749],0
s1,1,0.207743,1.587083,[  5 244] ; [ 3 59],[  6.40514469 242.59485531] ; [ 1.59485531 60.40514469],0
p3,1,0.225707,1.467714,[178  75] ; [40 24],[173.9873817  79.0126183] ; [44.0126183 19.9873817],0
n1,1,0.234563,1.412977,[16 21] ; [7 4],[17.72916667 19.27083333] ; [5.27083333 5.72916667],0
p7,1,0.264651,1.244264,[195  56] ; [44 18],[191.65814696  59.34185304] ; [47.34185304 14.65814696],0
p10,1,0.298941,1.078912,[226  24] ; [55  9],[223.72611465  26.27388535] ; [57.27388535  6.72611465],0
s7,1,0.303164,1.060224,[142  98] ; [30 28],[138.52348993 101.47651007] ; [33.47651007 24.52348993],0
a1,1,0.323175,0.976056,[ 16 237] ; [ 2 62],[ 14.3659306 238.6340694] ; [ 3.6340694 60.3659306],0
v2,1,0.324577,0.970412,[174  73] ; [41 23],[170.75562701  76.24437299] ; [44.24437299 19.75562701],0
u4,1,0.350652,0.871097,[ 10 243] ; [ 1 63],[  8.77917981 244.22082019] ; [ 2.22082019 61.77917981],0
s3,1,0.430363,0.621844,[143 104] ; [33 30],[140.23225806 106.76774194] ; [35.76774194 27.23225806],0
p9,1,0.448765,0.573769,[231  20] ; [57  7],[229.48571429  21.51428571] ; [58.51428571  5.48571429],0
n4,1,0.449976,0.570712,[218  34] ; [53 11],[216.11392405  35.88607595] ; [54.88607595  9.11392405],0
u2,1,0.457049,0.553111,[22 22] ; [21 15],[23.65 20.35] ; [19.35 16.65],0
n3,1,0.46088,0.543758,[27  9] ; [7 4],[26.04255319  9.95744681] ; [7.95744681 3.04255319],0
a8,1,0.533486,0.387746,[ 34 188] ; [ 7 51],[ 32.50714286 189.49285714] ; [ 8.49285714 49.50714286],0
p6,1,0.534071,0.38664,[136 114] ; [31 31],[133.81410256 116.18589744] ; [33.18589744 28.81410256],0
p12,1,0.569471,0.323569,[ 30 222] ; [ 6 58],[ 28.70886076 223.29113924] ; [ 7.29113924 56.70886076],0
s6,1,0.586053,0.29655,[184  62] ; [45 18],[182.31067961  63.68932039] ; [46.68932039 16.31067961],0
b5,1,0.693798,0.155004,[157  96] ; [38 26],[155.63091483  97.36908517] ; [39.36908517 24.63091483],0
s4,1,0.766482,0.088197,[ 39 210] ; [11 53],[ 39.77635783 209.22364217] ; [10.22364217 53.77635783],0
n5,1,0.826104,0.048268,[217  34] ; [56  8],[217.53333333  33.46666667] ; [55.46666667  8.53333333],0
b1,1,0.854915,0.033434,[102 151] ; [25 39],[101.35962145 151.64037855] ; [25.64037855 38.35962145],0
v3,1,0.87612,0.024301,[129 115] ; [34 29],[129.5504886 114.4495114] ; [33.4495114 29.5504886],0
v4,1,0.878036,0.02355,[243   9] ; [61  2],[243.2   8.8] ; [60.8  2.2],0
u3,1,0.885544,0.02072,[30 14] ; [24 12],[29.7 14.3] ; [24.3 11.7],0
p1,1,0.892613,0.018225,[ 26 225] ; [ 7 57],[ 26.2952381 224.7047619] ; [ 6.7047619 57.2952381],0
r3,1,0.987911,0.00023,[245   8] ; [62  2],[245.01892744   7.98107256] ; [61.98107256  2.01892744],0
