Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,38.639983,[39 34] ; [465  88],[58.77316294 14.22683706] ; [445.22683706 107.77316294],1
d5,1,0.144626,2.128032,[56 18] ; [457  96],[60.54545455 13.45454545] ; [452.45454545 100.54545455],0
a3,1,0.148296,2.089694,[49 25] ; [410 143],[54.1722488 19.8277512] ; [404.8277512 148.1722488],0
p8,1,0.180381,1.794479,[38 35] ; [329 217],[43.28109855 29.71890145] ; [323.71890145 222.28109855],0
p9,1,0.181277,1.787125,[68  6] ; [528  25],[70.34130781  3.65869219] ; [525.65869219  27.34130781],0
s2,1,0.204513,1.609852,[33 40] ; [291 257],[38.08695652 34.91304348] ; [285.91304348 262.08695652],0
b5,1,0.221316,1.495818,[48 26] ; [318 236],[43.12738854 30.87261146] ; [322.87261146 231.12738854],0
r1,1,0.238626,1.388691,[55 18] ; [448 104],[58.7504 14.2496] ; [444.2496 107.7504],0
b4,1,0.398072,0.714142,[40 34] ; [328 226],[43.36305732 30.63694268] ; [324.63694268 229.36305732],0
v2,1,0.428177,0.627763,[37 31] ; [315 215],[40.02675585 27.97324415] ; [311.97324415 218.02675585],0
n1,1,0.43717,0.6037,[8 9] ; [36 61],[ 6.56140351 10.43859649] ; [37.43859649 59.56140351],0
n3,1,0.461251,0.542857,[12  6] ; [72 24],[13.26315789  4.73684211] ; [70.73684211 25.26315789],0
a6,1,0.554419,0.349459,[54 20] ; [385 168],[51.81180223 22.18819777] ; [387.18819777 165.81180223],0
r3,1,0.588412,0.29283,[71  3] ; [535  16],[71.7504  2.2496] ; [534.2496  16.7504],0
a7,1,0.589799,0.290658,[52 22] ; [405 148],[53.93620415 20.06379585] ; [403.06379585 149.93620415],0
a8,1,0.601654,0.272509,[ 8 60] ; [ 72 439],[ 9.3955095 58.6044905] ; [ 70.6044905 440.3955095],0
s8,1,0.632541,0.228631,[33 41] ; [262 289],[34.928 39.072] ; [260.072 290.928],0
p1,1,0.679701,0.170462,[ 6 68] ; [ 53 499],[ 6.97444089 67.02555911] ; [ 52.02555911 499.97444089],0
d3,1,0.687801,0.161476,[50 24] ; [387 167],[51.49363057 22.50636943] ; [385.50636943 168.49363057],0
s4,1,0.694815,0.153922,[11 63] ; [ 91 455],[12.17419355 61.82580645] ; [ 89.82580645 456.17419355],0
a1,1,0.756194,0.096399,[ 3 71] ; [ 27 527],[ 3.53503185 70.46496815] ; [ 26.46496815 527.53503185],0
v4,1,0.820255,0.051628,[69  3] ; [531  20],[69.34189406  2.65810594] ; [530.65810594  20.34189406],0
p7,1,0.836638,0.042517,[46 22] ; [374 169],[46.74304419 21.25695581] ; [373.25695581 169.74304419],0
s3,1,0.884276,0.021185,[42 30] ; [313 232],[41.42625608 30.57374392] ; [313.57374392 231.42625608],0
s1,1,0.908717,0.013146,[ 2 70] ; [ 14 535],[ 1.85507246 70.14492754] ; [ 14.14492754 534.85507246],0
