Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,4e-06,21.325167,[59 77] ; [ 20 100],[41.96875 94.03125] ; [37.03125 82.96875],1
p8,1,0.196963,1.664751,[90 44] ; [70 48],[85.07936508 48.92063492] ; [74.92063492 43.07936508],0
n3,1,0.207646,1.587763,[16  6] ; [26  4],[17.76923077  4.23076923] ; [24.23076923  5.76923077],0
r3,1,0.301626,1.066991,[130   6] ; [112   9],[128.06225681   7.93774319] ; [113.93774319   7.06225681],0
a2,1,0.345331,0.89054,[ 30 106] ; [ 21 100],[ 26.98832685 109.01167315] ; [24.01167315 96.98832685],0
b5,1,0.396889,0.717732,[89 47] ; [73 48],[85.72762646 50.27237354] ; [76.27237354 44.72762646],0
a1,1,0.400252,0.707569,[  6 130] ; [  3 118],[  4.76264591 131.23735409] ; [  4.23735409 116.76264591],0
r1,1,0.499874,0.455203,[105  30] ; [89 31],[102.70588235  32.29411765] ; [91.29411765 28.70588235],0
a4,1,0.561015,0.33795,[55 80] ; [45 76],[52.734375 82.265625] ; [47.265625 73.734375],0
a3,1,0.592037,0.287174,[84 52] ; [78 42],[86.0625 49.9375] ; [75.9375 44.0625],0
r2,1,0.604585,0.268136,[123  11] ; [107  12],[121.81818182  12.18181818] ; [108.18181818  10.81818182],0
a5,1,0.607455,0.263898,[94 42] ; [80 41],[92.07782101 43.92217899] ; [81.92217899 39.07782101],0
v3,1,0.64084,0.217645,[40 92] ; [39 79],[41.712 90.288] ; [37.288 80.712],0
n4,1,0.642487,0.215504,[98 38] ; [84 37],[96.31128405 39.68871595] ; [85.68871595 35.31128405],0
b3,1,0.678788,0.171493,[21 53] ; [23 50],[22.14965986 51.85034014] ; [21.85034014 51.14965986],0
b2,1,0.678788,0.171493,[21 53] ; [23 50],[22.14965986 51.85034014] ; [21.85034014 51.14965986],0
d1,1,0.685094,0.164448,[73 63] ; [68 53],[74.61478599 61.38521401] ; [66.38521401 54.61478599],0
b1,1,0.703183,0.145182,[56 80] ; [47 74],[54.50583658 81.49416342] ; [48.49416342 72.50583658],0
p3,1,0.712934,0.135364,[70 66] ; [59 61],[68.53125 67.46875] ; [60.46875 59.53125],0
v2,1,0.806117,0.06024,[69 59] ; [66 53],[69.95951417 58.04048583] ; [65.04048583 53.95951417],0
n2,1,0.821833,0.05071,[16  7] ; [21  8],[16.36538462  6.63461538] ; [20.63461538  8.36538462],0
n1,1,0.843176,0.039138,[ 6 17] ; [ 8 20],[ 6.31372549 16.68627451] ; [ 7.68627451 20.31372549],0
p11,1,0.847743,0.036864,[107  29] ; [94 27],[106.36575875  29.63424125] ; [94.63424125 26.36575875],0
n6,1,0.867137,0.027988,[108  27] ; [97 23],[108.52941176  26.47058824] ; [96.47058824 23.52941176],0
v1,1,0.928073,0.008149,[69 62] ; [62 57],[68.644 62.356] ; [62.356 56.644],0
u2,1,0.970935,0.001328,[24 26] ; [20 22],[23.91304348 26.08695652] ; [20.08695652 21.91304348],0
p5,1,0.987459,0.000247,[  9 127] ; [  8 112],[  9.03125 126.96875] ; [  7.96875 112.03125],0
a6,1,0.991801,0.000106,[90 46] ; [80 41],[89.96108949 46.03891051] ; [80.03891051 40.96108949],0
