Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,3.4e-05,17.176224,[40 17] ; [143 208],[25.56617647 31.43382353] ; [157.43382353 193.56617647],1
v3,1,0.387222,0.747647,[14 44] ; [101 239],[16.75879397 41.24120603] ; [ 98.24120603 241.75879397],0
u3,1,0.394773,0.724191,[14 11] ; [65 74],[12.04268293 12.95731707] ; [66.95731707 72.04268293],0
b4,1,0.406889,0.687871,[38 22] ; [204 150],[35.07246377 24.92753623] ; [206.92753623 147.07246377],0
u2,1,0.412261,0.672271,[10 15] ; [67 70],[11.88271605 13.11728395] ; [65.11728395 71.88271605],0
n3,1,0.520558,0.412787,[13  8] ; [65 29],[14.24347826  6.75652174] ; [63.75652174 30.24347826],0
d5,1,0.523531,0.406931,[42 18] ; [261  92],[44.01937046 15.98062954] ; [258.98062954  94.01937046],0
a5,1,0.590704,0.289247,[37 23] ; [231 123],[38.84057971 21.15942029] ; [229.15942029 124.84057971],0
p12,1,0.601993,0.272,[ 1 59] ; [ 10 342],[ 1.60194175 58.39805825] ; [  9.39805825 342.60194175],0
r3,1,0.604416,0.268387,[51  9] ; [306  44],[52.24390244  7.75609756] ; [304.75609756  45.24390244],0
p9,1,0.672689,0.178473,[40 19] ; [244 102],[41.37283951 17.62716049] ; [242.62716049 103.37283951],0
a3,1,0.730895,0.118292,[35 25] ; [213 138],[36.20437956 23.79562044] ; [211.79562044 139.20437956],0
b5,1,0.732102,0.11719,[37 23] ; [210 144],[35.79710145 24.20289855] ; [211.20289855 142.79710145],0
a7,1,0.748237,0.103019,[40 20] ; [242 110],[41.06796117 18.93203883] ; [240.93203883 111.06796117],0
r4,1,0.756175,0.096415,[45 15] ; [272  82],[45.94202899 14.05797101] ; [271.05797101  82.94202899],0
a1,1,0.788785,0.071764,[ 3 57] ; [ 15 339],[ 2.60869565 57.39130435] ; [ 15.39130435 338.60869565],0
p2,1,0.811171,0.057081,[42 18] ; [251 100],[42.77372263 17.22627737] ; [250.22627737 100.77372263],0
v4,1,0.888192,0.019766,[51  8] ; [304  45],[51.33578431  7.66421569] ; [303.66421569  45.33578431],0
r2,1,0.940371,0.005596,[52  7] ; [307  40],[52.16995074  6.83004926] ; [306.83004926  40.16995074],0
n2,1,0.950557,0.003845,[14  7] ; [64 31],[14.12068966  6.87931034] ; [63.87931034 31.12068966],0
p10,1,0.976902,0.000838,[40 20] ; [234 116],[40.09756098 19.90243902] ; [233.90243902 116.09756098],0
p3,1,0.981415,0.000543,[19 41] ; [112 240],[19.0776699 40.9223301] ; [111.9223301 240.0776699],0
