Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,96.619465,[234  99] ; [ 43 132],[181.57677165 151.42322835] ; [95.42322835 79.57677165],1
d1,1,0.507412,0.4394,[206 130] ; [102  73],[202.52054795 133.47945205] ; [105.47945205  69.52054795],0
p1,1,0.631294,0.230311,[ 33 301] ; [ 15 160],[ 31.49705305 302.50294695] ; [ 16.50294695 158.49705305],0
a4,1,0.636863,0.222868,[159 175] ; [79 95],[156.48031496 177.51968504] ; [81.51968504 92.48031496],0
n3,1,0.672073,0.179187,[42 15] ; [35 15],[41.01869159 15.98130841] ; [35.98130841 14.01869159],0
u1,1,0.704641,0.143689,[ 74 262] ; [ 36 139],[ 72.32876712 263.67123288] ; [ 37.67123288 137.32876712],0
a7,1,0.778541,0.079085,[247  88] ; [127  48],[245.66666667  89.33333333] ; [128.33333333  46.66666667],0
a6,1,0.791928,0.069595,[222 113] ; [118  57],[223.33333333 111.66666667] ; [116.66666667  58.33333333],0
u2,1,0.850316,0.035614,[42 34] ; [33 25],[42.53731343 33.46268657] ; [32.46268657 25.53731343],0
p12,1,0.896093,0.017056,[ 37 298] ; [ 20 155],[ 37.44117647 297.55882353] ; [ 19.55882353 155.44117647],0
u4,1,0.926244,0.008569,[ 11 325] ; [  6 169],[ 11.17808219 324.82191781] ; [  5.82191781 169.17808219],0
u3,1,0.943414,0.005038,[46 31] ; [35 23],[46.2 30.8] ; [34.8 23.2],0
s4,1,0.987292,0.000254,[ 71 260] ; [ 37 135],[ 71.0695825 259.9304175] ; [ 36.9304175 135.0695825],0
