Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,98.309957,[265  59] ; [117 157],[206.96989967 117.03010033] ; [175.03010033  98.96989967],1
s6,1,0.13863,2.1931,[229  91] ; [184  95],[220.63439065  99.36560935] ; [192.36560935  86.63439065],0
n4,1,0.168147,1.899384,[260  68] ; [208  71],[252.88962109  75.11037891] ; [215.11037891  63.88962109],0
a2,1,0.17237,1.862214,[ 88 241] ; [ 89 191],[ 95.62068966 233.37931034] ; [ 81.37931034 198.62068966],0
s4,1,0.1734,1.853301,[ 45 277] ; [ 50 227],[ 51.06844741 270.93155259] ; [ 43.93155259 233.06844741],0
u1,1,0.206448,1.596159,[ 67 262] ; [ 69 211],[ 73.47126437 255.52873563] ; [ 62.52873563 217.47126437],0
v2,1,0.207988,1.585374,[194 124] ; [148 117],[186.54545455 131.45454545] ; [155.45454545 109.54545455],0
s1,1,0.280515,1.164593,[  8 318] ; [ 11 264],[ 10.30615641 315.69384359] ; [  8.69384359 266.30615641],0
a1,1,0.306712,1.044783,[ 16 313] ; [  9 271],[ 13.50574713 315.49425287] ; [ 11.49425287 268.50574713],0
a8,1,0.328653,0.954196,[ 48 244] ; [ 34 219],[ 43.93394495 248.06605505] ; [ 38.06605505 214.93394495],0
a4,1,0.365203,0.819921,[141 186] ; [131 149],[146.53047776 180.46952224] ; [125.46952224 154.53047776],0
v4,1,0.396383,0.719271,[323   6] ; [272   8],[321.43678161   7.56321839] ; [273.56321839   6.43678161],0
u3,1,0.404104,0.696079,[56 34] ; [56 26],[58.60465116 31.39534884] ; [53.39534884 28.60465116],0
a3,1,0.470065,0.521824,[238  88] ; [197  83],[234.00990099  91.99009901] ; [200.99009901  79.00990099],0
a6,1,0.524412,0.405207,[252  75] ; [221  58],[255.23267327  71.76732673] ; [217.76732673  61.23267327],0
u2,1,0.541174,0.373368,[52 39] ; [50 31],[53.96511628 37.03488372] ; [48.03488372 32.96511628],0
b4,1,0.587554,0.294181,[195 134] ; [172 108],[198.26436782 130.73563218] ; [168.73563218 111.26436782],0
d3,1,0.645816,0.211216,[259  69] ; [216  63],[256.67215815  71.32784185] ; [218.32784185  60.67215815],0
d2,1,0.653529,0.20148,[158 170] ; [139 139],[160.75247525 167.24752475] ; [136.24752475 141.75247525],0
d5,1,0.654829,0.199866,[276  52] ; [231  48],[273.96375618  54.03624382] ; [233.03624382  45.96375618],0
d4,1,0.697182,0.15142,[280  48] ; [235  44],[278.28665568  49.71334432] ; [236.71334432  42.28665568],0
b1,1,0.724277,0.124431,[113 216] ; [100 180],[115.06896552 213.93103448] ; [ 97.93103448 182.06896552],0
u4,1,0.759936,0.09337,[  7 322] ; [  7 273],[  7.56321839 321.43678161] ; [  6.43678161 273.56321839],0
r2,1,0.762894,0.091013,[321   7] ; [274   5],[321.51565074   6.48434926] ; [273.48434926   5.51565074],0
b2,1,0.835912,0.042901,[ 68 126] ; [ 61 108],[ 68.94214876 125.05785124] ; [ 60.05785124 108.94214876],0
b3,1,0.835912,0.042901,[ 68 126] ; [ 61 108],[ 68.94214876 125.05785124] ; [ 60.05785124 108.94214876],0
n1,1,0.844887,0.038278,[17 27] ; [28 48],[16.5 27.5] ; [28.5 47.5],0
n3,1,0.883684,0.021404,[35 10] ; [59 18],[34.67213115 10.32786885] ; [59.32786885 17.67213115],0
s2,1,0.890792,0.018852,[170 156] ; [146 131],[170.83913765 155.16086235] ; [145.16086235 131.83913765],0
s3,1,0.920995,0.009837,[183 141] ; [157 119],[183.6 140.4] ; [156.4 119.6],0
