Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,41.718021,[138  32] ; [25 41],[117.41525424  52.58474576] ; [45.58474576 20.41525424],1
s3,1,0.408137,0.684222,[ 42 126] ; [20 46],[ 44.51282051 123.48717949] ; [17.48717949 48.51282051],0
u2,1,0.416555,0.660015,[27 26] ; [10  6],[28.42028986 24.57971014] ; [8.57971014 7.42028986],0
n6,1,0.479097,0.500918,[128  42] ; [46 19],[125.87234043  44.12765957] ; [48.12765957 16.87234043],0
a3,1,0.485592,0.48628,[117  51] ; [49 17],[119.17948718  48.82051282] ; [46.82051282 19.17948718],0
u4,1,0.485665,0.486116,[  1 169] ; [ 1 65],[  1.44067797 168.55932203] ; [ 0.55932203 65.44067797],0
s4,1,0.505426,0.443525,[  9 161] ; [ 5 61],[ 10.08474576 159.91525424] ; [ 3.91525424 62.08474576],0
d2,1,0.515404,0.423081,[77 93] ; [33 33],[79.23728814 90.76271186] ; [30.76271186 35.23728814],0
p11,1,0.540425,0.374753,[135  35] ; [50 16],[133.26271186  36.73728814] ; [51.73728814 14.26271186],0
s2,1,0.592516,0.286433,[ 31 137] ; [14 51],[ 32.44635193 135.55364807] ; [12.55364807 52.44635193],0
s7,1,0.600723,0.273906,[ 37 122] ; [16 44],[ 38.47945205 120.52054795] ; [14.52054795 45.47945205],0
v2,1,0.705291,0.143026,[95 66] ; [36 28],[93.73777778 67.26222222] ; [37.26222222 26.73777778],0
a1,1,0.714523,0.133801,[  6 164] ; [ 3 63],[  6.48305085 163.51694915] ; [ 2.51694915 63.48305085],0
v3,1,0.715758,0.132593,[64 97] ; [23 39],[62.81165919 98.18834081] ; [24.18834081 37.81165919],0
a4,1,0.751334,0.100413,[76 94] ; [28 38],[74.91525424 95.08474576] ; [29.08474576 36.91525424],0
v1,1,0.757957,0.094965,[82 87] ; [33 32],[83.05555556 85.94444444] ; [31.94444444 33.05555556],0
a8,1,0.763084,0.090862,[ 17 134] ; [ 6 55],[ 16.38207547 134.61792453] ; [ 6.61792453 54.38207547],0
n5,1,0.773255,0.083013,[110  59] ; [41 24],[109.05555556  59.94444444] ; [41.94444444 23.05555556],0
p5,1,0.818282,0.052787,[  9 159] ; [ 3 62],[  8.65236052 159.34763948] ; [ 3.34763948 61.65236052],0
n2,1,0.903653,0.014653,[26 15] ; [13  7],[26.21311475 14.78688525] ; [12.78688525  7.21311475],0
s8,1,0.915537,0.011248,[ 35 135] ; [14 52],[ 35.29661017 134.70338983] ; [13.70338983 52.29661017],0
b1,1,0.935726,0.006503,[ 66 104] ; [26 40],[ 66.27118644 103.72881356] ; [25.72881356 40.27118644],0
n1,1,0.947478,0.004339,[14 27] ; [ 7 13],[14.1147541 26.8852459] ; [ 6.8852459 13.1147541],0
n3,1,0.951563,0.00369,[27 14] ; [12  6],[27.10169492 13.89830508] ; [11.89830508  6.10169492],0
u3,1,0.993636,6.4e-05,[28 25] ; [9 8],[28.01428571 24.98571429] ; [8.98571429 8.01428571],0
