Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,1e-06,24.107664,[20 40] ; [69 25],[34.67532468 25.32467532] ; [54.32467532 39.67532468],1
p12,1,0.292272,1.109128,[ 2 57] ; [ 7 86],[ 3.49342105 55.50657895] ; [ 5.50657895 87.49342105],0
a8,1,0.325645,0.966139,[ 4 52] ; [11 79],[ 5.75342466 50.24657534] ; [ 9.24657534 80.75342466],0
s5,1,0.333719,0.934411,[11 45] ; [24 66],[13.42465753 42.57534247] ; [21.57534247 68.42465753],0
n1,1,0.382078,0.764007,[11 14] ; [ 8 17],[ 9.5 15.5] ; [ 9.5 15.5],0
n6,1,0.387108,0.748008,[47 13] ; [78 15],[49.01960784 10.98039216] ; [75.98039216 17.01960784],0
u3,1,0.417792,0.656517,[ 8 14] ; [17 19],[ 9.48275862 12.51724138] ; [15.51724138 20.48275862],0
s6,1,0.420003,0.650308,[32 27] ; [56 36],[34.38410596 24.61589404] ; [53.61589404 38.38410596],0
v1,1,0.472706,0.515643,[23 36] ; [40 49],[25.11486486 33.88513514] ; [37.88513514 51.11486486],0
p9,1,0.517153,0.419568,[50 10] ; [81 12],[51.37254902  8.62745098] ; [79.62745098 13.37254902],0
a1,1,0.547891,0.361108,[ 3 57] ; [ 7 87],[ 3.8961039 56.1038961] ; [ 6.1038961 87.8961039],0
s3,1,0.557047,0.344843,[26 33] ; [46 48],[27.76470588 31.23529412] ; [44.23529412 49.76470588],0
s8,1,0.587872,0.29368,[23 37] ; [32 62],[21.42857143 38.57142857] ; [33.57142857 60.42857143],0
a5,1,0.616154,0.25131,[32 28] ; [54 40],[33.50649351 26.49350649] ; [52.49350649 41.50649351],0
v3,1,0.631436,0.230118,[16 43] ; [28 63],[17.30666667 41.69333333] ; [26.69333333 64.30666667],0
s2,1,0.712921,0.135377,[25 35] ; [42 52],[26.1038961 33.8961039] ; [40.8961039 53.1038961],0
a3,1,0.737257,0.112552,[38 22] ; [57 37],[37.01298701 22.98701299] ; [57.98701299 36.01298701],0
n3,1,0.748774,0.102564,[19  7] ; [20  6],[19.5  6.5] ; [19.5  6.5],0
s1,1,0.76335,0.090652,[ 2 58] ; [ 4 89],[ 2.35294118 57.64705882] ; [ 3.64705882 89.35294118],0
u2,1,0.812199,0.056449,[12 10] ; [19 18],[11.55932203 10.44067797] ; [19.44067797 17.55932203],0
p6,1,0.817597,0.053193,[20 37] ; [34 58],[20.65771812 36.34228188] ; [33.34228188 58.65771812],0
p4,1,0.85862,0.031731,[31 28] ; [48 46],[30.46405229 28.53594771] ; [48.53594771 45.46405229],0
s4,1,0.899536,0.015939,[11 49] ; [18 76],[11.2987013 48.7012987] ; [17.7012987 76.2987013],0
v2,1,0.932845,0.007101,[25 32] ; [41 51],[25.24832215 31.75167785] ; [40.75167785 51.24832215],0
p5,1,0.956887,0.002923,[ 7 53] ; [11 81],[ 7.10526316 52.89473684] ; [10.89473684 81.10526316],0
n4,1,0.974271,0.00104,[41 19] ; [64 30],[40.90909091 19.09090909] ; [64.09090909 29.90909091],0
s7,1,0.977881,0.000769,[24 35] ; [36 53],[23.91891892 35.08108108] ; [36.08108108 52.91891892],0
p7,1,0.980192,0.000616,[32 27] ; [49 41],[32.0738255 26.9261745] ; [48.9261745 41.0738255],0
n2,1,1.0,0.0,[20  6] ; [20  6],[20.  6.] ; [20.  6.],0
