Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,111.99542,[175 238] ; [233  49],[242.45179856 170.54820144] ; [165.54820144 116.45179856],1
u4,1,0.062685,3.464875,[  5 423] ; [  9 278],[  8.38041958 419.61958042] ; [  5.61958042 281.38041958],0
p11,1,0.064519,3.417227,[349  79] ; [249  38],[357.96363636  70.03636364] ; [240.03636364  46.96363636],0
u1,1,0.071694,3.243795,[ 67 361] ; [ 60 227],[ 76.02237762 351.97762238] ; [ 50.97762238 236.02237762],0
r2,1,0.089294,2.887058,[394  27] ; [275  10],[398.93626062  22.06373938] ; [270.06373938  14.93626062],0
p6,1,0.094039,2.803834,[156 266] ; [122 160],[166.64204545 255.35795455] ; [111.35795455 170.64204545],0
s5,1,0.113132,2.509918,[138 272] ; [110 168],[147.79069767 262.20930233] ; [100.20930233 177.79069767],0
d3,1,0.121071,2.403414,[285 141] ; [207  79],[294.37078652 131.62921348] ; [197.62921348  88.37078652],0
a2,1,0.142643,2.149218,[ 93 335] ; [ 76 211],[101.16363636 326.83636364] ; [ 67.83636364 219.16363636],0
s3,1,0.155371,2.018707,[235 192] ; [171 112],[244.17183099 182.82816901] ; [161.82816901 121.17183099],0
a4,1,0.17626,1.828879,[186 242] ; [139 147],[194.81792717 233.18207283] ; [130.18207283 155.81792717],0
b2,1,0.178182,1.812725,[ 90 157] ; [ 78 104],[ 96.72727273 150.27272727] ; [ 71.27272727 110.72727273],0
b3,1,0.178182,1.812725,[ 90 157] ; [ 78 104],[ 96.72727273 150.27272727] ; [ 71.27272727 110.72727273],0
b5,1,0.178453,1.810461,[269 159] ; [166 121],[260.39160839 167.60839161] ; [174.60839161 112.39160839],0
u2,1,0.210264,1.569607,[70 62] ; [40 24],[74.08163265 57.91836735] ; [35.91836735 28.08163265],0
n1,1,0.312781,1.018897,[38 61] ; [15 35],[35.2147651 63.7852349] ; [17.7852349 32.2147651],0
b4,1,0.321507,0.982806,[239 189] ; [171 116],[245.42657343 182.57342657] ; [164.57342657 122.42657343],0
s1,1,0.365811,0.817844,[ 12 412] ; [  5 278],[ 10.19519095 413.80480905] ; [  6.80480905 276.19519095],0
p2,1,0.446365,0.579865,[367  59] ; [252  34],[370.35674157  55.64325843] ; [248.64325843  37.35674157],0
s6,1,0.480487,0.497758,[292 130] ; [200  79],[296.18259629 125.81740371] ; [195.81740371  83.18259629],0
b1,1,0.547646,0.361551,[151 277] ; [ 95 192],[147.25594406 280.74405594] ; [ 98.74405594 188.25594406],0
n3,1,0.689833,0.159266,[74 24] ; [40 11],[74.97986577 23.02013423] ; [39.02013423 11.97986577],0
a6,1,0.701027,0.147405,[290 138] ; [197  88],[292.33660589 135.66339411] ; [194.66339411  90.33660589],0
n2,1,0.759055,0.094078,[76 23] ; [38 13],[75.24 23.76] ; [38.76 12.24],0
a8,1,0.821459,0.050927,[ 60 339] ; [ 37 220],[ 58.99847561 340.00152439] ; [ 38.00152439 218.99847561],0
u3,1,0.823303,0.049862,[75 56] ; [35 28],[74.27835052 56.72164948] ; [35.72164948 27.27835052],0
a7,1,0.915507,0.011256,[309 118] ; [208  78],[309.61991585 117.38008415] ; [207.38008415  78.61991585],0
