Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.007509,7.147072,[44 49] ; [23 60],[35.40340909 57.59659091] ; [31.59659091 51.40340909],0
d5,1,0.456997,0.553239,[79 14] ; [67 16],[77.14772727 15.85227273] ; [68.85227273 14.14772727],0
s7,1,0.457451,0.552124,[38 52] ; [36 39],[40.36363636 49.63636364] ; [33.63636364 41.36363636],0
a6,1,0.545362,0.365692,[63 30] ; [59 23],[64.83428571 28.16571429] ; [57.16571429 24.83428571],0
u2,1,0.577469,0.310345,[12 17] ; [8 8],[12.88888889 16.11111111] ; [7.11111111 8.88888889],0
p1,1,0.591317,0.288291,[ 4 89] ; [ 5 77],[ 4.78285714 88.21714286] ; [ 4.21714286 77.78285714],0
p2,1,0.592725,0.286109,[67 26] ; [62 20],[68.55428571 24.44571429] ; [60.44571429 21.55428571],0
n3,1,0.61356,0.255023,[22  5] ; [12  4],[21.34883721  5.65116279] ; [12.65116279  3.34883721],0
b3,1,0.627021,0.236122,[16 37] ; [17 32],[17.14705882 35.85294118] ; [15.85294118 33.14705882],0
b2,1,0.627021,0.236122,[16 37] ; [17 32],[17.14705882 35.85294118] ; [15.85294118 33.14705882],0
b5,1,0.742966,0.107537,[47 46] ; [44 39],[48.08522727 44.91477273] ; [42.91477273 40.08522727],0
s6,1,0.750134,0.101419,[58 35] ; [48 32],[56.98265896 36.01734104] ; [49.01734104 30.98265896],0
p11,1,0.793677,0.068403,[69 24] ; [63 20],[69.75 23.25] ; [62.25 20.75],0
d3,1,0.801251,0.063367,[63 30] ; [57 25],[63.77142857 29.22857143] ; [56.22857143 25.77142857],0
s4,1,0.834767,0.04351,[17 76] ; [14 68],[16.47428571 76.52571429] ; [14.52571429 67.47428571],0
n2,1,0.83491,0.043434,[21  6] ; [12  4],[20.72093023  6.27906977] ; [12.27906977  3.72093023],0
a1,1,0.852988,0.034339,[ 5 88] ; [ 5 78],[ 5.28409091 87.71590909] ; [ 4.71590909 78.28409091],0
s3,1,0.858357,0.03185,[50 43] ; [43 35],[50.57894737 42.42105263] ; [42.42105263 35.57894737],0
u1,1,0.880056,0.02277,[16 77] ; [15 68],[16.38068182 76.61931818] ; [14.61931818 68.38068182],0
a8,1,0.939499,0.005761,[10 77] ; [ 8 64],[ 9.8490566 77.1509434] ; [ 8.1509434 63.8490566],0
p7,1,0.941983,0.005297,[56 37] ; [48 31],[56.23255814 36.76744186] ; [47.76744186 31.23255814],0
p4,1,0.970178,0.001398,[48 45] ; [41 38],[48.12209302 44.87790698] ; [40.87790698 38.12209302],0
s2,1,0.973724,0.001085,[44 49] ; [39 43],[44.10857143 48.89142857] ; [38.89142857 43.10857143],0
a5,1,0.976299,0.000883,[69 24] ; [61 21],[69.08571429 23.91428571] ; [60.91428571 21.08571429],0
d4,1,0.988931,0.000192,[77 16] ; [67 14],[76.96551724 16.03448276] ; [67.03448276 13.96551724],0
