Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,1e-06,24.927083,[18 67] ; [22  9],[29.31034483 55.68965517] ; [10.68965517 20.31034483],1
n6,1,0.14497,2.124398,[46 40] ; [20  9],[49.35652174 36.64347826] ; [16.64347826 12.35652174],0
p1,1,0.178551,1.80964,[10 78] ; [ 1 30],[ 8.13445378 79.86554622] ; [ 2.86554622 28.13445378],0
b3,1,0.203131,1.619721,[21 30] ; [ 5 15],[18.67605634 32.32394366] ; [ 7.32394366 12.67605634],0
b2,1,0.203131,1.619721,[21 30] ; [ 5 15],[18.67605634 32.32394366] ; [ 7.32394366 12.67605634],0
b4,1,0.217971,1.517677,[55 33] ; [16 16],[52.06666667 35.93333333] ; [18.93333333 13.06666667],0
p8,1,0.222425,1.48866,[20 66] ; [11 21],[22.59322034 63.40677966] ; [ 8.40677966 23.59322034],0
n5,1,0.251009,1.317681,[50 36] ; [21  9],[52.63793103 33.36206897] ; [18.36206897 11.63793103],0
a2,1,0.26502,1.242343,[12 76] ; [ 2 30],[10.26666667 77.73333333] ; [ 3.73333333 28.26666667],0
u1,1,0.272537,1.203931,[ 8 80] ; [ 1 31],[ 6.6 81.4] ; [ 2.4 29.6],0
d4,1,0.273252,1.200346,[56 31] ; [24  8],[58.48739496 28.51260504] ; [21.51260504 10.48739496],0
d5,1,0.288278,1.127646,[54 34] ; [23  9],[56.46666667 31.53333333] ; [20.53333333 11.46666667],0
d1,1,0.296869,1.088206,[32 56] ; [15 17],[34.46666667 53.53333333] ; [12.53333333 19.46666667],0
a6,1,0.308223,1.038275,[43 45] ; [19 13],[45.46666667 42.53333333] ; [16.53333333 15.46666667],0
r1,1,0.314829,1.01031,[28 59] ; [ 7 24],[25.80508475 61.19491525] ; [ 9.19491525 21.80508475],0
d3,1,0.320179,0.988216,[40 47] ; [18 14],[42.40336134 44.59663866] ; [15.59663866 16.40336134],0
b1,1,0.392468,0.73128,[49 39] ; [15 17],[46.93333333 41.06666667] ; [17.06666667 14.93333333],0
a3,1,0.395211,0.72285,[49 37] ; [21 11],[51.01694915 34.98305085] ; [18.98305085 13.01694915],0
a4,1,0.442087,0.590858,[31 56] ; [ 9 23],[29.24369748 57.75630252] ; [10.75630252 21.24369748],0
a7,1,0.473946,0.512761,[44 42] ; [14 18],[42.27118644 43.72881356] ; [15.72881356 16.27118644],0
p5,1,0.511539,0.430918,[ 9 77] ; [ 2 29],[ 8.08547009 77.91452991] ; [ 2.91452991 28.08547009],0
n3,1,0.512691,0.428571,[22 20] ; [5 7],[21. 21.] ; [6. 6.],0
a8,1,0.519363,0.415158,[ 5 76] ; [ 3 28],[ 5.78571429 75.21428571] ; [ 2.21428571 28.78571429],0
a5,1,0.561296,0.337466,[47 41] ; [19 13],[48.4 39.6] ; [17.6 14.4],0
u2,1,0.581909,0.303158,[15 23] ; [3 7],[14.25 23.75] ; [3.75 6.25],0
b5,1,0.619856,0.24607,[45 43] ; [18 14],[46.2 41.8] ; [16.8 15.2],0
a1,1,0.723163,0.125482,[ 9 79] ; [ 4 28],[ 9.53333333 78.46666667] ; [ 3.46666667 28.53333333],0
r2,1,0.739127,0.110895,[48 34] ; [18 11],[48.75675676 33.24324324] ; [17.24324324 11.75675676],0
n4,1,0.787077,0.072958,[52 35] ; [20 12],[52.63865546 34.36134454] ; [19.36134454 12.63865546],0
d2,1,0.840313,0.040599,[34 52] ; [12 20],[33.52542373 52.47457627] ; [12.47457627 19.52542373],0
s1,1,0.900616,0.015596,[ 6 81] ; [ 2 30],[ 5.8487395 81.1512605] ; [ 2.1512605 29.8487395],0
p12,1,0.922751,0.009403,[ 3 83] ; [ 1 31],[ 2.91525424 83.08474576] ; [ 1.08474576 30.91525424],0
v4,1,0.981308,0.000549,[52 34] ; [17 11],[52.05263158 33.94736842] ; [16.94736842 11.05263158],0
