Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,38.431987,[12 30] ; [70 13],[27.552 14.448] ; [54.448 28.552],1
b1,1,0.409147,0.681278,[20 22] ; [46 37],[22.176 19.824] ; [43.824 39.176],0
v2,1,0.470361,0.521129,[14 28] ; [32 48],[15.83606557 26.16393443] ; [30.16393443 49.83606557],0
n4,1,0.472633,0.515813,[23 19] ; [51 32],[24.864 17.136] ; [49.136 33.864],0
u2,1,0.56459,0.331819,[ 8 15] ; [14 19],[ 9.03571429 13.96428571] ; [12.96428571 20.03571429],0
b3,1,0.582306,0.302521,[ 8 16] ; [13 35],[ 7. 17.] ; [14. 34.],0
b2,1,0.582306,0.302521,[ 8 16] ; [13 35],[ 7. 17.] ; [14. 34.],0
p4,1,0.589756,0.290725,[14 28] ; [31 50],[15.36585366 26.63414634] ; [29.63414634 51.36585366],0
p12,1,0.620598,0.245028,[ 1 41] ; [ 1 82],[ 0.672 41.328] ; [ 1.328 81.672],0
s8,1,0.656433,0.197885,[ 4 38] ; [10 72],[ 4.74193548 37.25806452] ; [ 9.25806452 72.74193548],0
v3,1,0.659718,0.193866,[ 9 33] ; [20 60],[ 9.98360656 32.01639344] ; [19.01639344 60.98360656],0
d2,1,0.701972,0.146429,[21 20] ; [39 43],[20. 21.] ; [40. 42.],0
p3,1,0.704061,0.144281,[11 30] ; [25 58],[11.90322581 29.09677419] ; [24.09677419 58.90322581],0
s1,1,0.795983,0.066848,[ 3 38] ; [ 5 77],[ 2.66666667 38.33333333] ; [ 5.33333333 76.66666667],0
p1,1,0.838978,0.041291,[ 4 38] ; [ 7 76],[ 3.696 38.304] ; [ 7.304 75.696],0
p8,1,0.856155,0.032859,[12 29] ; [23 60],[11.57258065 29.42741935] ; [23.42741935 59.57258065],0
p7,1,0.887327,0.020075,[19 23] ; [36 46],[18.62903226 23.37096774] ; [36.37096774 45.62903226],0
p6,1,0.902844,0.014901,[ 6 34] ; [13 69],[ 6.2295082 33.7704918] ; [12.7704918 69.2295082],0
n6,1,0.937254,0.006197,[25 16] ; [50 33],[24.7983871 16.2016129] ; [50.2016129 32.7983871],0
d3,1,0.949267,0.004048,[21 21] ; [42 41],[21.168 20.832] ; [41.832 41.168],0
n5,1,0.953916,0.00334,[23 19] ; [45 38],[22.848 19.152] ; [45.152 37.848],0
p5,1,0.992006,0.0001,[ 1 40] ; [ 2 81],[ 0.99193548 40.00806452] ; [ 2.00806452 80.99193548],0
