Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,36.725646,[16 29] ; [229  62],[32.8125 12.1875] ; [212.1875  78.8125],1
a5,1,0.557494,0.344062,[40  7] ; [239  54],[38.56764706  8.43235294] ; [240.43235294  52.56764706],0
r3,1,0.565693,0.329942,[45  2] ; [285   8],[45.61764706  1.38235294] ; [284.38235294   8.61764706],0
u2,1,0.567411,0.327033,[6 4] ; [36 16],[6.77419355 3.22580645] ; [35.22580645 16.77419355],0
a3,1,0.568094,0.325883,[37 10] ; [240  52],[38.40412979  8.59587021] ; [238.59587021  53.40412979],0
p2,1,0.597865,0.278228,[41  6] ; [246  46],[39.79056047  7.20943953] ; [247.20943953  44.79056047],0
r2,1,0.649327,0.206749,[45  1] ; [279  10],[44.48955224  1.51044776] ; [279.51044776   9.48955224],0
a7,1,0.681938,0.167953,[35 12] ; [209  83],[33.82890855 13.17109145] ; [210.17109145  81.82890855],0
d2,1,0.720339,0.128168,[30 17] ; [179 114],[28.89117647 18.10882353] ; [180.10882353 112.89117647],0
p9,1,0.732281,0.117028,[41  5] ; [264  27],[41.63204748  4.36795252] ; [263.36795252  27.63204748],0
n5,1,0.733422,0.115993,[38  8] ; [235  57],[37.15384615  8.84615385] ; [235.84615385  56.15384615],0
v4,1,0.811148,0.057095,[46  1] ; [285   8],[45.75588235  1.24411765] ; [285.24411765   7.75588235],0
a8,1,0.813189,0.055844,[ 6 34] ; [ 44 223],[ 6.51465798 33.48534202] ; [ 43.48534202 223.51465798],0
a4,1,0.81485,0.054837,[24 23] ; [155 138],[24.74411765 22.25588235] ; [154.25588235 138.74411765],0
p3,1,0.836333,0.042678,[27 20] ; [173 120],[27.64705882 19.35294118] ; [172.35294118 120.64705882],0
a6,1,0.83796,0.041822,[31 16] ; [197  95],[31.61061947 15.38938053] ; [196.38938053  95.61061947],0
v1,1,0.861526,0.030427,[30 17] ; [175 105],[29.4648318 17.5351682] ; [175.5351682 104.4648318],0
p7,1,0.883927,0.021314,[32 15] ; [195  87],[32.42857143 14.57142857] ; [194.57142857  87.42857143],0
