Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,23.682893,[28  4] ; [54 82],[15.61904762 16.38095238] ; [66.38095238 69.61904762],1
d1,1,0.177477,1.818627,[10 22] ; [62 78],[13.39534884 18.60465116] ; [58.60465116 81.39534884],0
p10,1,0.294332,1.099699,[22 10] ; [81 57],[19.38823529 12.61176471] ; [83.61176471 54.38823529],0
a5,1,0.315813,1.006208,[14 18] ; [75 65],[16.55813953 15.44186047] ; [72.44186047 67.55813953],0
r4,1,0.35825,0.844019,[25  7] ; [98 42],[22.88372093  9.11627907] ; [100.11627907  39.88372093],0
r3,1,0.407391,0.686402,[29  3] ; [119  21],[27.53488372  4.46511628] ; [120.46511628  19.53488372],0
v4,1,0.437811,0.602014,[29  3] ; [117  20],[27.64497041  4.35502959] ; [118.35502959  18.64497041],0
v2,1,0.465147,0.533481,[16 16] ; [57 76],[14.15757576 17.84242424] ; [58.84242424 74.15757576],0
s5,1,0.497843,0.459532,[ 8 23] ; [ 28 110],[ 6.6035503 24.3964497] ; [ 29.3964497 108.6035503],0
v1,1,0.523728,0.406546,[ 9 22] ; [48 89],[10.51785714 20.48214286] ; [46.48214286 90.51785714],0
s6,1,0.525479,0.403127,[15 16] ; [59 81],[13.41520468 17.58479532] ; [60.58479532 79.41520468],0
s3,1,0.544274,0.367675,[10 22] ; [51 87],[11.48235294 20.51764706] ; [49.51764706 88.48235294],0
u3,1,0.599617,0.275574,[9 6] ; [32 29],[8.09210526 6.90789474] ; [32.90789474 28.09210526],0
r1,1,0.622688,0.242107,[19 13] ; [89 50],[20.21052632 11.78947368] ; [87.78947368 51.21052632],0
s1,1,0.649542,0.206479,[ 1 31] ; [  7 133],[ 1.48837209 30.51162791] ; [  6.51162791 133.48837209],0
a7,1,0.679954,0.170177,[22  9] ; [94 46],[21.02923977  9.97076023] ; [94.97076023 45.02923977],0
n5,1,0.680275,0.169816,[11 20] ; [44 95],[10.02941176 20.97058824] ; [44.97058824 94.02941176],0
b5,1,0.696855,0.151765,[18 14] ; [84 56],[18.97674419 13.02325581] ; [83.02325581 56.97674419],0
n3,1,0.734974,0.114593,[11  5] ; [34 19],[10.43478261  5.56521739] ; [34.56521739 18.43478261],0
p1,1,0.749122,0.10227,[ 1 31] ; [  3 135],[ 0.75294118 31.24705882] ; [  3.24705882 134.75294118],0
d2,1,0.80792,0.059102,[11 21] ; [45 95],[10.41860465 21.58139535] ; [45.58139535 94.41860465],0
a3,1,0.81594,0.054182,[17 15] ; [77 62],[17.59064327 14.40935673] ; [76.40935673 62.59064327],0
a2,1,0.823306,0.049861,[ 3 29] ; [ 15 125],[ 3.34883721 28.65116279] ; [ 14.65116279 125.34883721],0
d5,1,0.866449,0.028281,[21 10] ; [97 43],[21.39181287  9.60818713] ; [96.60818713 43.39181287],0
a6,1,0.868196,0.02754,[18 14] ; [81 59],[18.41860465 13.58139535] ; [80.58139535 59.41860465],0
d3,1,0.921383,0.00974,[19 11] ; [90 50],[19.23529412 10.76470588] ; [89.76470588 50.23529412],0
p9,1,0.924571,0.008964,[22 10] ; [93 44],[21.77514793 10.22485207] ; [93.22485207 43.77514793],0
n6,1,0.959263,0.002609,[20 11] ; [91 49],[20.12280702 10.87719298] ; [90.87719298 49.12280702],0
u1,1,0.970287,0.001387,[ 2 30] ; [  9 131],[ 2.04651163 29.95348837] ; [  8.95348837 131.04651163],0
r2,1,0.977422,0.000801,[27  5] ; [117  22],[26.94736842  5.05263158] ; [117.05263158  21.94736842],0
