Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,122.538443,[283  46] ; [115 152],[219.70134228 109.29865772] ; [178.29865772  88.70134228],1
a2,1,0.080898,3.04676,[ 97 232] ; [ 62 206],[ 87.62311558 241.37688442] ; [ 71.37688442 196.62311558],0
a6,1,0.092548,2.829486,[236  92] ; [175  92],[226.56806723 101.43193277] ; [184.43193277  82.56806723],0
a4,1,0.094678,2.792985,[170 158] ; [120 147],[159.86554622 168.13445378] ; [130.13445378 136.86554622],0
s2,1,0.102403,2.667712,[188 138] ; [135 130],[178.16920474 147.83079526] ; [144.83079526 120.16920474],0
d4,1,0.107051,2.59723,[276  52] ; [211  56],[268.46386555  59.53613445] ; [218.53613445  48.46386555],0
s3,1,0.157325,1.999748,[201 125] ; [147 116],[192.61120543 133.38879457] ; [155.38879457 107.61120543],0
u2,1,0.179404,1.802556,[41 27] ; [42 43],[36.88888889 31.11111111] ; [46.11111111 38.88888889],0
r3,1,0.18429,1.762682,[315  11] ; [252  15],[311.70657673  14.29342327] ; [255.29342327  11.70657673],0
b3,1,0.215297,1.535446,[ 94 124] ; [55 95],[ 88.26630435 129.73369565] ; [60.73369565 89.26630435],0
b2,1,0.215297,1.535446,[ 94 124] ; [55 95],[ 88.26630435 129.73369565] ; [60.73369565 89.26630435],0
s1,1,0.22097,1.49806,[  7 320] ; [ 10 250],[  9.47018739 317.52981261] ; [  7.52981261 252.47018739],0
r2,1,0.235697,1.406146,[312  15] ; [245  18],[308.71016949  18.28983051] ; [248.28983051  14.71016949],0
a1,1,0.247958,1.334771,[ 19 310] ; [ 10 258],[ 15.98157454 313.01842546] ; [ 13.01842546 254.98157454],0
a7,1,0.297003,1.087603,[238  90] ; [184  84],[232.24161074  95.75838926] ; [189.75838926  78.24161074],0
u3,1,0.309622,1.032289,[40 28] ; [43 42],[36.88888889 31.11111111] ; [46.11111111 38.88888889],0
u4,1,0.313708,1.015001,[ 12 316] ; [  6 262],[  9.90604027 318.09395973] ; [  8.09395973 259.90604027],0
d3,1,0.370943,0.800505,[229 100] ; [176  90],[223.94117647 105.05882353] ; [181.05882353  84.94117647],0
n2,1,0.430609,0.621181,[34 10] ; [64 13],[35.63636364  8.36363636] ; [62.36363636 14.63636364],0
b4,1,0.57543,0.313681,[184 145] ; [156 112],[187.37018425 141.62981575] ; [152.62981575 115.37018425],0
v4,1,0.596517,0.280282,[314  13] ; [254  13],[312.68686869  14.31313131] ; [255.31313131  11.68686869],0
s4,1,0.808173,0.058944,[ 55 269] ; [ 43 222],[ 53.90831919 270.09168081] ; [ 44.09168081 220.90831919],0
n3,1,0.909053,0.013049,[32 12] ; [56 20],[32.26666667 11.73333333] ; [55.73333333 20.26666667],0
a8,1,0.931581,0.007371,[ 47 248] ; [ 39 210],[ 46.63602941 248.36397059] ; [ 39.36397059 209.63602941],0
n1,1,0.939296,0.0058,[20 24] ; [34 42],[19.8 24.2] ; [34.2 41.8],0
