Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,7e-06,20.278082,[43 76] ; [22  4],[53.34482759 65.65517241] ; [11.65517241 14.34482759],1
a3,1,0.171616,1.86877,[69 52] ; [11 15],[65.85034014 55.14965986] ; [14.14965986 11.85034014],0
n6,1,0.186024,1.748828,[71 49] ; [19  7],[73.97260274 46.02739726] ; [16.02739726  9.97260274],0
v4,1,0.203533,1.616839,[92 27] ; [23  3],[94.37931034 24.62068966] ; [20.62068966  5.37931034],0
b2,1,0.214766,1.539005,[21 51] ; [ 8 10],[23.2 48.8] ; [ 5.8 12.2],0
b3,1,0.214766,1.539005,[21 51] ; [ 8 10],[23.2 48.8] ; [ 5.8 12.2],0
s7,1,0.225178,1.471062,[26 88] ; [ 8 15],[28.2919708 85.7080292] ; [ 5.7080292 17.2919708],0
s3,1,0.237648,1.394495,[45 75] ; [13 13],[47.67123288 72.32876712] ; [10.32876712 15.67123288],0
a7,1,0.252682,1.308412,[74 47] ; [19  7],[76.55102041 44.44897959] ; [16.44897959  9.55102041],0
a2,1,0.257492,1.282193,[ 20 102] ; [ 2 24],[ 18.13513514 103.86486486] ; [ 3.86486486 22.13513514],0
b5,1,0.259531,1.271257,[65 57] ; [17  9],[67.59459459 54.40540541] ; [14.40540541 11.59459459],0
n2,1,0.313405,1.016271,[24 23] ; [5 2],[25.24074074 21.75925926] ; [3.75925926 3.24074074],0
p10,1,0.396273,0.719607,[29 93] ; [ 4 21],[27.3877551 94.6122449] ; [ 5.6122449 19.3877551],0
a6,1,0.398552,0.712691,[72 50] ; [13 13],[70.06756757 51.93243243] ; [14.93243243 11.06756757],0
p11,1,0.416024,0.661518,[55 67] ; [14 12],[56.87837838 65.12162162] ; [12.12162162 13.87837838],0
s8,1,0.416172,0.6611,[ 20 102] ; [ 6 20],[ 21.43243243 100.56756757] ; [ 4.56756757 21.43243243],0
p5,1,0.473,0.514959,[  2 119] ; [ 1 25],[  2.46938776 118.53061224] ; [ 0.53061224 25.46938776],0
n1,1,0.487299,0.482485,[14 33] ; [3 4],[14.7962963 32.2037037] ; [2.2037037 4.7962963],0
a1,1,0.51489,0.424117,[  9 113] ; [ 1 25],[  8.24324324 113.75675676] ; [ 1.75675676 24.24324324],0
v2,1,0.520463,0.412976,[42 76] ; [11 15],[43.43055556 74.56944444] ; [ 9.56944444 16.43055556],0
s1,1,0.535553,0.383844,[  9 112] ; [ 1 24],[  8.28767123 112.71232877] ; [ 1.71232877 23.28767123],0
d2,1,0.565037,0.331058,[54 67] ; [10 16],[52.68027211 68.31972789] ; [11.31972789 14.68027211],0
n4,1,0.643082,0.214733,[78 43] ; [18  8],[79.02040816 41.97959184] ; [16.97959184  9.02040816],0
v1,1,0.668019,0.183928,[37 85] ; [ 9 17],[37.91891892 84.08108108] ; [ 8.08108108 17.91891892],0
d1,1,0.696185,0.152471,[52 70] ; [10 16],[51.10810811 70.89189189] ; [10.89189189 15.10810811],0
r1,1,0.711934,0.136353,[84 37] ; [19  7],[84.78231293 36.21768707] ; [18.21768707  7.78231293],0
s4,1,0.719967,0.128525,[ 18 104] ; [ 3 22],[ 17.42857143 104.57142857] ; [ 3.57142857 21.42857143],0
d4,1,0.750138,0.101415,[83 38] ; [17  9],[82.31292517 38.68707483] ; [17.68707483  8.31292517],0
n5,1,0.769763,0.085664,[66 55] ; [15 11],[66.67346939 54.32653061] ; [14.32653061 11.67346939],0
u3,1,0.821814,0.050721,[30 23] ; [8 7],[29.61764706 23.38235294] ; [8.38235294 6.61764706],0
a8,1,0.848514,0.036486,[  8 103] ; [ 2 22],[  8.22222222 102.77777778] ; [ 1.77777778 22.22222222],0
r2,1,0.859699,0.031243,[99 20] ; [22  4],[99.30344828 19.69655172] ; [21.69655172  4.30344828],0
u1,1,0.895296,0.01732,[ 13 109] ; [ 3 23],[ 13.18918919 108.81081081] ; [ 2.81081081 23.18918919],0
