Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,2.6e-05,17.715033,[26  8] ; [26 52],[15.78571429 18.21428571] ; [36.21428571 41.78571429],1
d4,1,0.127536,2.322244,[26  8] ; [50 31],[22.46956522 11.53043478] ; [53.53043478 27.46956522],0
p1,1,0.138348,2.196243,[ 5 29] ; [ 5 76],[ 2.95652174 31.04347826] ; [ 7.04347826 73.95652174],0
u3,1,0.1486,2.086568,[5 2] ; [15 21],[3.25581395 3.74418605] ; [16.74418605 19.25581395],0
s7,1,0.173765,1.850161,[ 8 23] ; [11 64],[ 5.55660377 25.44339623] ; [13.44339623 61.55660377],0
s8,1,0.180281,1.795304,[ 8 26] ; [11 71],[ 5.56896552 28.43103448] ; [13.43103448 68.56896552],0
u1,1,0.182736,1.775227,[ 4 30] ; [ 4 78],[ 2.34482759 31.65517241] ; [ 5.65517241 76.34482759],0
a1,1,0.211706,1.559718,[ 1 33] ; [ 8 74],[ 2.63793103 31.36206897] ; [ 6.36206897 75.63793103],0
s4,1,0.21631,1.528684,[ 5 29] ; [ 6 76],[ 3.22413793 30.77586207] ; [ 7.77586207 74.22413793],0
n5,1,0.251369,1.315681,[12 22] ; [38 43],[14.7826087 19.2173913] ; [35.2173913 45.7826087],0
b2,1,0.319046,0.992855,[ 8 12] ; [13 34],[ 6.26865672 13.73134328] ; [14.73134328 32.26865672],0
b3,1,0.319046,0.992855,[ 8 12] ; [13 34],[ 6.26865672 13.73134328] ; [14.73134328 32.26865672],0
v3,1,0.339868,0.910931,[ 9 22] ; [16 62],[ 7.11009174 23.88990826] ; [17.88990826 60.11009174],0
p11,1,0.386322,0.750487,[20 14] ; [41 41],[17.87931034 16.12068966] ; [43.12068966 38.87931034],0
d2,1,0.423854,0.639604,[16 18] ; [32 50],[14.06896552 19.93103448] ; [33.93103448 48.06896552],0
a2,1,0.43027,0.622094,[ 7 27] ; [12 70],[ 5.56896552 28.43103448] ; [13.43103448 68.56896552],0
p5,1,0.436589,0.605231,[ 3 31] ; [ 4 76],[ 2.0877193 31.9122807] ; [ 4.9122807 75.0877193],0
d5,1,0.493873,0.468077,[25  9] ; [55 27],[23.44827586 10.55172414] ; [56.55172414 25.44827586],0
a7,1,0.498296,0.458564,[23 11] ; [50 32],[21.39655172 12.60344828] ; [51.60344828 30.39655172],0
n4,1,0.529782,0.394811,[20 14] ; [43 39],[18.46551724 15.53448276] ; [44.53448276 37.46551724],0
n1,1,0.556901,0.345098,[1 3] ; [16 24],[1.54545455 2.45454545] ; [15.45454545 24.54545455],0
b5,1,0.573792,0.31638,[21 13] ; [46 36],[19.63793103 14.36206897] ; [47.36206897 34.63793103],0
a6,1,0.578114,0.309294,[23 11] ; [51 31],[21.68965517 12.31034483] ; [52.31034483 29.68965517],0
s3,1,0.624571,0.239496,[10 24] ; [20 60],[ 8.94736842 25.05263158] ; [21.05263158 58.94736842],0
a8,1,0.683665,0.16603,[ 3 27] ; [ 6 73],[ 2.47706422 27.52293578] ; [ 6.52293578 72.47706422],0
a4,1,0.829239,0.046517,[14 20] ; [32 50],[13.48275862 20.51724138] ; [32.51724138 49.48275862],0
u2,1,0.844233,0.038605,[4 3] ; [22 14],[4.23255814 2.76744186] ; [21.76744186 14.23255814],0
d3,1,0.877989,0.023568,[19 15] ; [44 37],[18.62608696 15.37391304] ; [44.37391304 36.62608696],0
b4,1,0.983041,0.000452,[19 15] ; [46 36],[19.05172414 14.94827586] ; [45.94827586 36.05172414],0
