Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1.9e-05,18.299937,[45 12] ; [165 176],[30.07537688 26.92462312] ; [179.92462312 161.07537688],1
b5,1,0.643604,0.21406,[36 23] ; [200 146],[34.38024691 24.61975309] ; [201.61975309 144.38024691],0
n2,1,0.674435,0.176458,[9 3] ; [58 26],[8.375 3.625] ; [58.625 25.375],0
p7,1,0.687293,0.162032,[32 25] ; [197 137],[33.38363171 23.61636829] ; [195.61636829 138.38363171],0
a5,1,0.735733,0.113913,[43 16] ; [244 101],[41.91336634 17.08663366] ; [245.08663366  99.91336634],0
v4,1,0.75168,0.100125,[54  4] ; [323  20],[54.5286783  3.4713217] ; [322.4713217  20.5286783],0
b4,1,0.766253,0.088375,[36 23] ; [204 142],[34.96296296 24.03703704] ; [205.03703704 140.96296296],0
s1,1,0.7713,0.084492,[ 3 54] ; [ 15 326],[ 2.57788945 54.42211055] ; [ 15.42211055 325.57788945],0
u3,1,0.77225,0.083772,[11  7] ; [69 51],[10.43478261  7.56521739] ; [69.56521739 50.43478261],0
r2,1,0.798682,0.065052,[57  2] ; [328  14],[56.64588529  2.35411471] ; [328.35411471  13.64588529],0
n3,1,0.825467,0.048629,[9 3] ; [59 23],[8.68085106 3.31914894] ; [59.31914894 22.68085106],0
r4,1,0.859802,0.031197,[54  5] ; [319  27],[54.3382716  4.6617284] ; [318.6617284  27.3382716],0
a6,1,0.894154,0.017702,[41 18] ; [242 102],[41.43176179 17.56823821] ; [241.56823821 102.43176179],0
p12,1,0.895837,0.017141,[ 3 56] ; [ 16 325],[ 2.8025 56.1975] ; [ 16.1975 324.8025],0
p8,1,0.915176,0.011345,[27 30] ; [158 181],[26.62878788 30.37121212] ; [158.37121212 180.62878788],0
