Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,3.6e-05,17.095439,[48 16] ; [15 28],[37.68224299 26.31775701] ; [25.31775701 17.68224299],1
p8,1,0.403766,0.697081,[34 28] ; [21 24],[31.86915888 30.13084112] ; [23.13084112 21.86915888],0
a4,1,0.432111,0.617143,[30 33] ; [18 27],[28. 35.] ; [20. 25.],0
b1,1,0.440863,0.594035,[21 43] ; [18 27],[22.89908257 41.10091743] ; [16.10091743 28.89908257],0
p9,1,0.463826,0.536646,[55  8] ; [37  8],[53.66666667  9.33333333] ; [38.33333333  6.66666667],0
s4,1,0.463826,0.536646,[ 8 55] ; [ 8 37],[ 9.33333333 53.66666667] ; [ 6.66666667 38.33333333],0
r3,1,0.480052,0.498746,[59  5] ; [43  2],[59.88990826  4.11009174] ; [42.11009174  2.88990826],0
n6,1,0.480514,0.497696,[53 10] ; [40  5],[54.25  8.75] ; [38.75  6.25],0
u2,1,0.629412,0.232859,[11  7] ; [5 2],[11.52  6.48] ; [4.48 2.52],0
p11,1,0.651005,0.204636,[48 16] ; [32 13],[46.97247706 17.02752294] ; [33.02752294 11.97247706],0
p10,1,0.672087,0.179171,[55  8] ; [38  7],[54.25  8.75] ; [38.75  6.25],0
s8,1,0.694473,0.154286,[36 27] ; [24 21],[35. 28.] ; [25. 20.],0
r4,1,0.703962,0.144384,[57  7] ; [39  6],[56.36697248  7.63302752] ; [39.63302752  5.36697248],0
r2,1,0.706591,0.141706,[56  7] ; [41  4],[56.58333333  6.41666667] ; [40.41666667  4.58333333],0
a8,1,0.718171,0.130252,[ 6 45] ; [ 6 36],[ 6.58064516 44.41935484] ; [ 5.41935484 36.58064516],0
n4,1,0.737604,0.112244,[48 16] ; [35 10],[48.73394495 15.26605505] ; [34.26605505 10.73394495],0
v4,1,0.821316,0.051009,[59  5] ; [42  3],[59.30275229  4.69724771] ; [41.69724771  3.30275229],0
b4,1,0.83581,0.042955,[34 30] ; [23 22],[33.46788991 30.53211009] ; [23.53211009 21.46788991],0
n2,1,0.858411,0.031826,[8 5] ; [11  6],[8.23333333 4.76666667] ; [10.76666667  6.23333333],0
p5,1,0.898127,0.016391,[ 8 56] ; [ 6 39],[ 8.22018349 55.77981651] ; [ 5.77981651 39.22018349],0
d2,1,0.909054,0.013049,[32 32] ; [22 23],[31.70642202 32.29357798] ; [22.29357798 22.70642202],0
