Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.000467,12.244175,[131  12] ; [29 12],[124.34782609  18.65217391] ; [35.65217391  5.34782609],1
b4,1,0.22558,1.468514,[79 64] ; [27 14],[82.38043478 60.61956522] ; [23.61956522 17.38043478],0
a3,1,0.322459,0.978945,[111  31] ; [29 12],[108.63387978  33.36612022] ; [31.36612022  9.63387978],0
b5,1,0.343166,0.898568,[86 57] ; [28 13],[88.59782609 54.40217391] ; [25.40217391 15.59782609],0
s7,1,0.350147,0.872923,[108  30] ; [34  6],[110.08988764  27.91011236] ; [31.91011236  8.08988764],0
s6,1,0.364586,0.822035,[118  22] ; [36  4],[119.77777778  20.22222222] ; [34.22222222  5.77777778],0
n3,1,0.415504,0.662996,[19  7] ; [4 3],[18.12121212  7.87878788] ; [4.87878788 2.12121212],0
p11,1,0.447011,0.578219,[119  24] ; [32  9],[117.35326087  25.64673913] ; [33.64673913  7.35326087],0
a1,1,0.454433,0.559571,[ 12 131] ; [ 2 39],[ 10.88043478 132.11956522] ; [ 3.11956522 37.88043478],0
u4,1,0.496602,0.46219,[  7 136] ; [ 1 40],[  6.2173913 136.7826087] ; [ 1.7826087 39.2173913],0
r1,1,0.515739,0.422406,[118  25] ; [32  9],[116.57608696  26.42391304] ; [33.42391304  7.57608696],0
u2,1,0.516211,0.421456,[22 10] ; [7 5],[21.09090909 10.90909091] ; [7.90909091 4.09090909],0
n1,1,0.537957,0.379339,[14 11] ; [3 4],[13.28125 11.71875] ; [3.71875 3.28125],0
n2,1,0.547045,0.362637,[18  8] ; [4 3],[17.33333333  8.66666667] ; [4.66666667 2.33333333],0
a7,1,0.551877,0.353965,[97 45] ; [30 11],[98.54644809 43.45355191] ; [28.45355191 12.54644809],0
p9,1,0.553522,0.351045,[135   7] ; [38  3],[134.24043716   7.75956284] ; [38.75956284  2.24043716],0
p8,1,0.556346,0.346071,[100  41] ; [31 10],[101.48901099  39.51098901] ; [29.51098901 11.48901099],0
b2,1,0.621932,0.243162,[50 51] ; [11 14],[48.8968254 52.1031746] ; [12.1031746 12.8968254],0
b3,1,0.621932,0.243162,[50 51] ; [11 14],[48.8968254 52.1031746] ; [12.1031746 12.8968254],0
a6,1,0.650476,0.2053,[88 54] ; [27 14],[89.23497268 52.76502732] ; [25.76502732 15.23497268],0
p4,1,0.667505,0.184535,[118  25] ; [35  6],[118.9076087  24.0923913] ; [34.0923913  6.9076087],0
u3,1,0.685707,0.163772,[22 10] ; [9 3],[22.54545455  9.45454545] ; [8.45454545 3.54545455],0
p5,1,0.694951,0.153778,[ 32 111] ; [ 8 33],[ 31.08695652 111.91304348] ; [ 8.91304348 32.08695652],0
s3,1,0.695321,0.153385,[103  39] ; [31 10],[103.97814208  38.02185792] ; [30.02185792 10.97814208],0
r2,1,0.744288,0.106393,[136   5] ; [39  1],[136.32596685   4.67403315] ; [38.67403315  1.32596685],0
d5,1,0.756332,0.096287,[122  20] ; [36  5],[122.6010929  19.3989071] ; [35.3989071  5.6010929],0
p2,1,0.757076,0.095681,[128  15] ; [36  5],[127.45652174  15.54347826] ; [36.54347826  4.45652174],0
a5,1,0.765213,0.089187,[118  25] ; [33  8],[117.35326087  25.64673913] ; [33.64673913  7.35326087],0
p10,1,0.78466,0.074667,[126  16] ; [37  4],[126.48087432  15.51912568] ; [36.51912568  4.48087432],0
a4,1,0.79786,0.065596,[70 73] ; [21 20],[70.72282609 72.27717391] ; [20.27717391 20.72282609],0
r4,1,0.815014,0.054738,[134   9] ; [38  3],[133.67391304   9.32608696] ; [38.32608696  2.67391304],0
p7,1,0.828409,0.046977,[117  23] ; [34  6],[117.44444444  22.55555556] ; [33.55555556  6.44444444],0
b1,1,0.829061,0.046615,[62 81] ; [17 24],[61.39673913 81.60326087] ; [17.60326087 23.39673913],0
p3,1,0.955583,0.003102,[97 46] ; [28 13],[97.14673913 45.85326087] ; [27.85326087 13.14673913],0
p12,1,0.967183,0.001693,[ 21 120] ; [ 6 35],[ 20.91758242 120.08241758] ; [ 6.08241758 34.91758242],0
