Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,104.529999,[128 207] ; [213  54],[189.75913621 145.24086379] ; [151.24086379 115.75913621],1
b5,1,0.396453,0.719057,[209 136] ; [155 116],[203.86363636 141.13636364] ; [160.13636364 110.86363636],0
b2,1,0.45119,0.56766,[ 80 128] ; [ 76 104],[ 83.62886598 124.37113402] ; [ 72.37113402 107.62886598],0
b3,1,0.45119,0.56766,[ 80 128] ; [ 76 104],[ 83.62886598 124.37113402] ; [ 72.37113402 107.62886598],0
n2,1,0.469351,0.523504,[59 18] ; [41  9],[60.62992126 16.37007874] ; [39.37007874 10.62992126],0
a5,1,0.571667,0.319901,[259  86] ; [208  62],[261.97560976  83.02439024] ; [205.02439024  64.97560976],0
a7,1,0.634794,0.225616,[243 102] ; [184  84],[240.31810767 104.68189233] ; [186.68189233  81.31810767],0
n1,1,0.678185,0.172176,[35 42] ; [20 28],[33.88 43.12] ; [21.12 26.88],0
n3,1,0.71782,0.130591,[54 22] ; [37 13],[54.88888889 21.11111111] ; [36.11111111 13.88888889],0
a8,1,0.774899,0.081781,[ 47 272] ; [ 37 200],[ 48.1942446 270.8057554] ; [ 35.8057554 201.1942446],0
s1,1,0.878208,0.023483,[ 11 330] ; [  8 258],[ 10.6738056 330.3261944] ; [  8.3261944 257.6738056],0
b1,1,0.886679,0.020308,[133 212] ; [106 165],[133.85551948 211.14448052] ; [105.14448052 165.85551948],0
a6,1,0.931246,0.007444,[231 114] ; [181  88],[231.49837134 113.50162866] ; [180.50162866  88.49837134],0
