Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,2.5e-05,17.784918,[134 159] ; [56 21],[150.45945946 142.54054054] ; [39.54054054 37.45945946],1
d3,1,0.49233,0.47143,[215  84] ; [53 25],[212.55172414  86.44827586] ; [55.44827586 22.55172414],0
n1,1,0.496353,0.462726,[26 54] ; [ 3 10],[24.94623656 55.05376344] ; [4.05376344 8.94623656],0
p5,1,0.536174,0.382676,[ 21 275] ; [ 4 74],[ 19.78609626 276.21390374] ; [ 5.21390374 72.78609626],0
a1,1,0.549692,0.35787,[ 12 288] ; [ 2 76],[ 11.11111111 288.88888889] ; [ 2.88888889 75.11111111],0
s1,1,0.572719,0.318154,[  5 293] ; [ 2 73],[  5.5924933 292.4075067] ; [ 1.4075067 73.5924933],0
u1,1,0.582883,0.301597,[ 39 261] ; [12 66],[ 40.47619048 259.52380952] ; [10.52380952 67.47619048],0
a2,1,0.595479,0.281869,[ 61 239] ; [18 60],[ 62.6984127 237.3015873] ; [16.3015873 61.6984127],0
a4,1,0.710867,0.137412,[131 168] ; [36 42],[132.44827586 166.55172414] ; [34.55172414 43.44827586],0
n6,1,0.721713,0.126857,[234  63] ; [60 18],[232.848  64.152] ; [61.152 16.848],0
d4,1,0.722499,0.126111,[260  39] ; [69  9],[260.93103448  38.06896552] ; [68.06896552  9.93103448],0
b5,1,0.728392,0.120593,[191 109] ; [48 30],[189.68253968 110.31746032] ; [49.31746032 28.68253968],0
p1,1,0.761737,0.091931,[ 22 275] ; [ 5 73],[ 21.384 275.616] ; [ 5.616 72.384],0
n5,1,0.777524,0.079833,[204  94] ; [54 23],[205.024  92.976] ; [52.976 24.024],0
a3,1,0.782885,0.075934,[195 105] ; [52 26],[196.03174603 103.96825397] ; [50.96825397 27.03174603],0
v2,1,0.80386,0.06168,[151 133] ; [40 33],[151.94397759 132.05602241] ; [39.05602241 33.94397759],0
a7,1,0.80458,0.061219,[229  70] ; [60 17],[229.81648936  69.18351064] ; [59.18351064 17.81648936],0
n2,1,0.813435,0.055695,[54 26] ; [9 5],[53.61702128 26.38297872] ; [9.38297872 4.61702128],0
u2,1,0.860609,0.030835,[54 50] ; [14 12],[54.4 49.6] ; [13.6 12.4],0
