Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000145,14.431479,[ 6 42] ; [28 32],[15.11111111 32.88888889] ; [18.88888889 41.11111111],1
a8,1,0.41285,0.670577,[ 2 44] ; [ 5 55],[ 3.03773585 42.96226415] ; [ 3.96226415 56.03773585],0
d3,1,0.430458,0.621587,[22 27] ; [32 29],[24.05454545 24.94545455] ; [29.94545455 31.05454545],0
p5,1,0.451778,0.566187,[ 5 43] ; [ 4 58],[ 3.92727273 44.07272727] ; [ 5.07272727 56.92727273],0
d2,1,0.536799,0.381504,[19 29] ; [21 41],[17.45454545 30.54545455] ; [22.54545455 39.45454545],0
r2,1,0.565604,0.330094,[27 20] ; [29 27],[25.55339806 21.44660194] ; [30.44660194 25.55339806],0
u2,1,0.664648,0.187926,[ 9 15] ; [13 17],[ 9.77777778 14.22222222] ; [12.22222222 17.77777778],0
s1,1,0.694411,0.154352,[ 3 46] ; [ 5 57],[ 3.53153153 45.46846847] ; [ 4.46846847 57.53153153],0
s4,1,0.850688,0.035435,[11 38] ; [13 49],[10.59459459 38.40540541] ; [13.40540541 48.59459459],0
p12,1,0.875533,0.024534,[ 1 48] ; [ 1 60],[ 0.89090909 48.10909091] ; [ 1.10909091 59.89090909],0
a6,1,0.879428,0.023011,[23 26] ; [30 32],[23.3963964 25.6036036] ; [29.6036036 32.3963964],0
u3,1,0.882785,0.021739,[ 7 17] ; [ 9 20],[ 7.24528302 16.75471698] ; [ 8.75471698 20.24528302],0
b4,1,0.886933,0.020217,[27 22] ; [35 27],[27.36936937 21.63063063] ; [34.63063063 27.36936937],0
a5,1,0.914971,0.0114,[25 24] ; [31 31],[24.72072072 24.27927928] ; [31.27927928 30.72072072],0
a3,1,0.968904,0.00152,[25 23] ; [32 29],[25.10091743 22.89908257] ; [31.89908257 29.10091743],0
