Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,31.2965,[ 93 132] ; [90 34],[117.97994269 107.02005731] ; [65.02005731 58.97994269],1
p2,1,0.565728,0.329883,[169  61] ; [89 37],[166.68539326  63.31460674] ; [91.31460674 34.68539326],0
p11,1,0.575919,0.312879,[162  68] ; [93 34],[164.28571429  65.71428571] ; [90.71428571 36.28571429],0
a4,1,0.593053,0.285601,[101 127] ; [60 67],[103.4028169 124.5971831] ; [57.5971831 69.4028169],0
b3,1,0.714275,0.134044,[52 84] ; [35 51],[53.2972973 82.7027027] ; [33.7027027 52.2972973],0
b2,1,0.714275,0.134044,[52 84] ; [35 51],[53.2972973 82.7027027] ; [33.7027027 52.2972973],0
s3,1,0.715243,0.133096,[121 108] ; [63 61],[119.36543909 109.63456091] ; [64.63456091 59.36543909],0
a7,1,0.738153,0.111757,[156  73] ; [88 38],[157.3971831  71.6028169] ; [86.6028169 39.3971831],0
p5,1,0.764366,0.089851,[ 11 217] ; [  7 119],[ 11.59322034 216.40677966] ; [  6.40677966 119.59322034],0
p6,1,0.791764,0.069707,[ 56 173] ; [29 96],[ 54.98587571 174.01412429] ; [30.01412429 94.98587571],0
s1,1,0.803545,0.061882,[  8 220] ; [  5 119],[  8.42045455 219.57954545] ; [  4.57954545 119.42045455],0
n1,1,0.822718,0.050198,[25 46] ; [12 20],[25.50485437 45.49514563] ; [11.49514563 20.50485437],0
n3,1,0.872521,0.025747,[52 18] ; [25  8],[52.33009709 17.66990291] ; [24.66990291  8.33009709],0
b1,1,0.878518,0.023363,[ 87 143] ; [47 80],[ 86.33053221 143.66946779] ; [47.66946779 79.33053221],0
p1,1,0.955971,0.003048,[ 13 217] ; [  7 120],[ 12.88515406 217.11484594] ; [  7.11484594 119.88515406],0
p9,1,0.97149,0.001277,[175  51] ; [97 28],[175.13390313  50.86609687] ; [96.86609687 28.13390313],0
